Var1	Var2	Freq
endometrium 1; cells in endometrial stroma[≥Low]	GSE22155_47	1
endometrium 1; cells in endometrial stroma[≥Medium]	GSE22155_47	1
endometrium 1; glandular cells[≥Low]	GSE22155_47	1
endometrium 1; glandular cells[≥Medium]	GSE22155_47	1
endometrium 2	GSE22155_47	1
endometrium 2; cells in endometrial stroma[≥Low]	GSE22155_47	1
endometrium 2; cells in endometrial stroma[≥Medium]	GSE22155_47	1
endometrium 2; glandular cells[≥Low]	GSE22155_47	1
endometrium 2; glandular cells[≥Medium]	GSE22155_47	1
endoplasmic reticulum	GSE22155_47	1
endoplasmic reticulum membrane	GSE22155_47	1
endoplasmic reticulum subcompartment	GSE22155_47	1
endosome	GSE22155_47	0
endosome membrane	GSE22155_47	0
envelope	GSE22155_47	1
enzyme binding	GSE22155_47	1
epididymis	GSE22155_47	1
epididymis; glandular cells[≥Low]	GSE22155_47	1
epididymis; glandular cells[≥Medium]	GSE22155_47	1
esophagus	GSE22155_47	1
esophagus; squamous epithelial cells[≥Low]	GSE22155_47	1
esophagus; squamous epithelial cells[≥Medium]	GSE22155_47	1
esophagus; squamous epithelial cells[High]	GSE22155_47	1
establishment of localization	GSE22155_47	0
establishment of localization in cell	GSE22155_47	1
Eukaryotic Translation Elongation	GSE22155_47	1
Eukaryotic Translation Initiation	GSE22155_47	1
Eukaryotic Translation Termination	GSE22155_47	1
extracellular exosome	GSE22155_47	1
extracellular membrane-bounded organelle	GSE22155_47	1
extracellular organelle	GSE22155_47	1
extracellular vesicle	GSE22155_47	1
fallopian tube	GSE22155_47	1
fallopian tube; glandular cells[≥Low]	GSE22155_47	1
fallopian tube; glandular cells[≥Medium]	GSE22155_47	1
focal adhesion	GSE22155_47	1
Formation of a pool of free 40S subunits	GSE22155_47	1
gallbladder	GSE22155_47	1
gallbladder; glandular cells[≥Low]	GSE22155_47	1
gallbladder; glandular cells[≥Medium]	GSE22155_47	1
gallbladder; glandular cells[High]	GSE22155_47	1
generation of precursor metabolites and energy	GSE22155_47	1
glucose 6-phosphate metabolic process	GSE22155_47	1
glycerolipid biosynthetic process	GSE22155_47	1
glycerolipid metabolic process	GSE22155_47	1
glycerophospholipid biosynthetic process	GSE22155_47	1
glycerophospholipid metabolic process	GSE22155_47	1
Golgi apparatus	GSE22155_47	0
Golgi membrane	GSE22155_47	0
GTP hydrolysis and joining of the 60S ribosomal subunit	GSE22155_47	1
heart muscle	GSE22155_47	1
heart muscle; cardiomyocytes[≥Low]	GSE22155_47	1
heart muscle; cardiomyocytes[≥Medium]	GSE22155_47	1
heterocycle biosynthetic process	GSE22155_47	1
heterocyclic compound binding	GSE22155_47	1
hippocampus	GSE22155_47	1
hippocampus; glial cells[≥Low]	GSE22155_47	1
hippocampus; neuronal cells[≥Low]	GSE22155_47	1
hippocampus; neuronal cells[≥Medium]	GSE22155_47	1
hsa-miR-16-5p	GSE22155_47	0
hsa-miR-193b-3p	GSE22155_47	1
hsa-miR-423-5p	GSE22155_47	0
hsa-miR-615-3p	GSE22155_47	1
hydrolase activity	GSE22155_47	1
hydrolase activity, acting on ester bonds	GSE22155_47	1
Influenza Infection	GSE22155_47	1
Influenza Viral RNA Transcription and Replication	GSE22155_47	1
intracellular anatomical structure	GSE22155_47	1
intracellular membrane-bounded organelle	GSE22155_47	1
intracellular organelle	GSE22155_47	1
intracellular organelle lumen	GSE22155_47	1
intracellular pH reduction	GSE22155_47	1
intracellular protein-containing complex	GSE22155_47	1
intracellular transport	GSE22155_47	1
intracellular vesicle	GSE22155_47	1
ion binding	GSE22155_47	1
kidney	GSE22155_47	1
kidney; cells in glomeruli[≥Low]	GSE22155_47	1
kidney; cells in tubules[≥Low]	GSE22155_47	1
kidney; cells in tubules[≥Medium]	GSE22155_47	1
kidney; cells in tubules[High]	GSE22155_47	1
L13a-mediated translational silencing of Ceruloplasmin expression	GSE22155_47	1
large ribosomal subunit	GSE22155_47	1
liver	GSE22155_47	1
liver; cholangiocytes[≥Low]	GSE22155_47	1
liver; cholangiocytes[≥Medium]	GSE22155_47	1
liver; hepatocytes[≥Low]	GSE22155_47	1
liver; hepatocytes[≥Medium]	GSE22155_47	1
localization	GSE22155_47	1
lung	GSE22155_47	1
lung; alveolar cells[≥Low]	GSE22155_47	1
lung; alveolar cells[≥Medium]	GSE22155_47	1
lung; macrophages[≥Low]	GSE22155_47	1
lung; macrophages[≥Medium]	GSE22155_47	1
lymph node	GSE22155_47	1
lymph node; germinal center cells[≥Low]	GSE22155_47	1
lymph node; germinal center cells[≥Medium]	GSE22155_47	1
lymph node; non-germinal center cells[≥Low]	GSE22155_47	1
lymph node; non-germinal center cells[≥Medium]	GSE22155_47	1
lymph node; non-germinal center cells[High]	GSE22155_47	1
lysosomal lumen acidification	GSE22155_47	1
lysosomal membrane	GSE22155_47	1
lysosome	GSE22155_47	0
lysosome organization	GSE22155_47	0
lytic vacuole	GSE22155_47	0
lytic vacuole membrane	GSE22155_47	1
lytic vacuole organization	GSE22155_47	0
macroautophagy	GSE22155_47	1
macromolecule catabolic process	GSE22155_47	1
macromolecule modification	GSE22155_47	1
Major pathway of rRNA processing in the nucleolus and cytosol	GSE22155_47	1
membrane	GSE22155_47	1
membrane-bounded organelle	GSE22155_47	1
membrane-enclosed lumen	GSE22155_47	1
Metabolism	GSE22155_47	1
Metabolism of amino acids and derivatives	GSE22155_47	1
Metabolism of proteins	GSE22155_47	1
mitochondrial envelope	GSE22155_47	1
mitochondrial inner membrane	GSE22155_47	1
mitochondrial matrix	GSE22155_47	1
mitochondrial membrane	GSE22155_47	1
mitochondrial outer membrane	GSE22155_47	1
mitochondrial translation	GSE22155_47	0
mitochondrion	GSE22155_47	1
mitochondrion organization	GSE22155_47	1
mitotic cell cycle	GSE22155_47	1
mitotic cell cycle phase transition	GSE22155_47	1
mitotic cell cycle process	GSE22155_47	0
modification-dependent macromolecule catabolic process	GSE22155_47	1
modification-dependent protein catabolic process	GSE22155_47	1
NADPH regeneration	GSE22155_47	0
nasopharynx	GSE22155_47	1
nasopharynx; basal cells[≥Low]	GSE22155_47	1
nasopharynx; basal cells[≥Medium]	GSE22155_47	1
nasopharynx; ciliated cells (cell body)[≥Medium]	GSE22155_47	1
nasopharynx; respiratory epithelial cells[≥Low]	GSE22155_47	1
nasopharynx; respiratory epithelial cells[≥Medium]	GSE22155_47	1
ncRNA metabolic process	GSE22155_47	1
ncRNA processing	GSE22155_47	1
negative regulation of cellular process	GSE22155_47	0
nicotinamide nucleotide metabolic process	GSE22155_47	1
Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	GSE22155_47	1
Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	GSE22155_47	1
Nonsense-Mediated Decay (NMD)	GSE22155_47	1
Nop56p-associated pre-rRNA complex	GSE22155_47	0
nuclear lumen	GSE22155_47	1
nuclear outer membrane-endoplasmic reticulum membrane network	GSE22155_47	1
nucleobase-containing compound biosynthetic process	GSE22155_47	1
nucleobase-containing compound catabolic process	GSE22155_47	1
nucleobase-containing small molecule metabolic process	GSE22155_47	1
nucleoplasm	GSE22155_47	1
nucleoside phosphate binding	GSE22155_47	1
nucleoside phosphate metabolic process	GSE22155_47	1
nucleotide binding	GSE22155_47	1
nucleotide metabolic process	GSE22155_47	1
oral mucosa	GSE22155_47	1
oral mucosa; squamous epithelial cells[≥Low]	GSE22155_47	1
oral mucosa; squamous epithelial cells[≥Medium]	GSE22155_47	1
organelle	GSE22155_47	1
organelle envelope	GSE22155_47	1
organelle inner membrane	GSE22155_47	1
organelle localization	GSE22155_47	0
organelle lumen	GSE22155_47	1
organelle membrane	GSE22155_47	1
organelle organization	GSE22155_47	1
organelle outer membrane	GSE22155_47	1
organelle subcompartment	GSE22155_47	1
organic acid metabolic process	GSE22155_47	1
organic cyclic compound biosynthetic process	GSE22155_47	1
organic substance catabolic process	GSE22155_47	1
organic substance transport	GSE22155_47	0
organonitrogen compound biosynthetic process	GSE22155_47	1
organonitrogen compound catabolic process	GSE22155_47	1
organonitrogen compound metabolic process	GSE22155_47	1
organophosphate biosynthetic process	GSE22155_47	1
organophosphate metabolic process	GSE22155_47	1
outer membrane	GSE22155_47	1
ovary	GSE22155_47	1
ovary; follicle cells[≥Low]	GSE22155_47	1
ovary; follicle cells[≥Medium]	GSE22155_47	1
ovary; ovarian stroma cells[≥Low]	GSE22155_47	1
oxoacid metabolic process	GSE22155_47	1
pancreas	GSE22155_47	1
pancreas; exocrine glandular cells[≥Low]	GSE22155_47	1
pancreas; exocrine glandular cells[≥Medium]	GSE22155_47	1
pancreas; exocrine glandular cells[High]	GSE22155_47	1
pancreas; pancreatic endocrine cells[≥Low]	GSE22155_47	1
pancreas; pancreatic endocrine cells[≥Medium]	GSE22155_47	1
parathyroid gland	GSE22155_47	1
parathyroid gland; glandular cells[≥Low]	GSE22155_47	1
parathyroid gland; glandular cells[≥Medium]	GSE22155_47	1
pentose-phosphate shunt	GSE22155_47	1
peptide biosynthetic process	GSE22155_47	1
Peptide chain elongation	GSE22155_47	1
peptide metabolic process	GSE22155_47	1
perinuclear region of cytoplasm	GSE22155_47	1
phosphate-containing compound metabolic process	GSE22155_47	1
phospholipid biosynthetic process	GSE22155_47	1
phosphorus metabolic process	GSE22155_47	1
pigment biosynthetic process	GSE22155_47	1
placenta	GSE22155_47	1
placenta; decidual cells[≥Low]	GSE22155_47	1
placenta; decidual cells[≥Medium]	GSE22155_47	1
placenta; trophoblastic cells[≥Low]	GSE22155_47	1
placenta; trophoblastic cells[≥Medium]	GSE22155_47	1
placenta; trophoblastic cells[High]	GSE22155_47	1
porphyrin-containing compound biosynthetic process	GSE22155_47	0
positive regulation of biological process	GSE22155_47	1
positive regulation of biosynthetic process	GSE22155_47	0
positive regulation of cellular biosynthetic process	GSE22155_47	0
positive regulation of cellular metabolic process	GSE22155_47	1
positive regulation of cellular process	GSE22155_47	1
positive regulation of macromolecule metabolic process	GSE22155_47	0
positive regulation of metabolic process	GSE22155_47	1
positive regulation of nitrogen compound metabolic process	GSE22155_47	1
process utilizing autophagic mechanism	GSE22155_47	1
prostate	GSE22155_47	1
prostate; glandular cells[≥Low]	GSE22155_47	1
prostate; glandular cells[≥Medium]	GSE22155_47	1
protein binding	GSE22155_47	1
protein catabolic process	GSE22155_47	1
protein metabolic process	GSE22155_47	1
protein modification process	GSE22155_47	1
proteolysis involved in protein catabolic process	GSE22155_47	1
purine nucleotide binding	GSE22155_47	1
purine nucleotide metabolic process	GSE22155_47	1
purine ribonucleoside triphosphate binding	GSE22155_47	1
purine ribonucleotide binding	GSE22155_47	1
purine-containing compound metabolic process	GSE22155_47	1
pyridine nucleotide metabolic process	GSE22155_47	1
pyridine-containing compound metabolic process	GSE22155_47	1
RAB GEFs exchange GTP for GDP on RABs	GSE22155_47	0
rectum	GSE22155_47	1
rectum; glandular cells[≥Low]	GSE22155_47	1
rectum; glandular cells[≥Medium]	GSE22155_47	1
rectum; glandular cells[High]	GSE22155_47	1
regulation of amide metabolic process	GSE22155_47	1
regulation of catabolic process	GSE22155_47	1
regulation of cell cycle	GSE22155_47	1
regulation of cellular catabolic process	GSE22155_47	1
regulation of cellular component organization	GSE22155_47	1
regulation of DNA metabolic process	GSE22155_47	1
Regulation of expression of SLITs and ROBOs	GSE22155_47	1
regulation of lysosomal lumen pH	GSE22155_47	1
regulation of metabolic process	GSE22155_47	1
regulation of mitotic cell cycle	GSE22155_47	0
regulation of nitrogen compound metabolic process	GSE22155_47	1
regulation of nucleobase-containing compound metabolic process	GSE22155_47	1
regulation of primary metabolic process	GSE22155_47	1
regulation of protein metabolic process	GSE22155_47	1
regulation of translation	GSE22155_47	1
Response of EIF2AK4 (GCN2) to amino acid deficiency	GSE22155_47	1
ribonucleoprotein complex binding	GSE22155_47	0
ribonucleotide binding	GSE22155_47	1
ribosomal small subunit biogenesis	GSE22155_47	1
ribosomal subunit	GSE22155_47	1
ribosome assembly	GSE22155_47	0
ribosome biogenesis	GSE22155_47	1
Ribosome, cytoplasmic	GSE22155_47	1
rRNA metabolic process	GSE22155_47	1
rRNA processing	GSE22155_47	2
rRNA processing in the nucleus and cytosol	GSE22155_47	1
salivary gland	GSE22155_47	1
salivary gland; glandular cells[≥Low]	GSE22155_47	1
salivary gland; glandular cells[≥Medium]	GSE22155_47	1
SARS-CoV-1 modulates host translation machinery	GSE22155_47	1
SARS-CoV-2 modulates host translation machinery	GSE22155_47	1
Selenoamino acid metabolism	GSE22155_47	1
Selenocysteine synthesis	GSE22155_47	1
seminal vesicle	GSE22155_47	1
seminal vesicle; glandular cells[≥Low]	GSE22155_47	1
seminal vesicle; glandular cells[≥Medium]	GSE22155_47	1
Signaling by ROBO receptors	GSE22155_47	1
skeletal muscle	GSE22155_47	1
skeletal muscle; myocytes[≥Low]	GSE22155_47	1
skeletal muscle; myocytes[≥Medium]	GSE22155_47	1
skin 1	GSE22155_47	1
skin 1; fibroblasts[≥Low]	GSE22155_47	1
skin 1; fibroblasts[≥Medium]	GSE22155_47	1
skin 1; keratinocytes[≥Low]	GSE22155_47	1
skin 1; keratinocytes[≥Medium]	GSE22155_47	1
skin 1; keratinocytes[High]	GSE22155_47	1
skin 1; Langerhans[≥Low]	GSE22155_47	1
skin 1; Langerhans[≥Medium]	GSE22155_47	1
skin 1; melanocytes[≥Low]	GSE22155_47	1
skin 1; melanocytes[≥Medium]	GSE22155_47	1
skin 2	GSE22155_47	1
skin 2; epidermal cells[≥Low]	GSE22155_47	1
skin 2; epidermal cells[≥Medium]	GSE22155_47	1
skin 2; epidermal cells[High]	GSE22155_47	1
small intestine	GSE22155_47	1
small intestine; glandular cells[≥Low]	GSE22155_47	1
small intestine; glandular cells[≥Medium]	GSE22155_47	1
small intestine; glandular cells[High]	GSE22155_47	1
small molecule binding	GSE22155_47	1
small molecule metabolic process	GSE22155_47	1
small ribosomal subunit	GSE22155_47	1
smooth muscle	GSE22155_47	1
smooth muscle; smooth muscle cells[≥Low]	GSE22155_47	1
smooth muscle; smooth muscle cells[≥Medium]	GSE22155_47	1
soft tissue 1	GSE22155_47	1
soft tissue 1; chondrocytes[≥Low]	GSE22155_47	1
soft tissue 1; chondrocytes[≥Medium]	GSE22155_47	0
soft tissue 1; fibroblasts[≥Low]	GSE22155_47	1
soft tissue 1; fibroblasts[≥Medium]	GSE22155_47	1
soft tissue 1; peripheral nerve[≥Low]	GSE22155_47	1
soft tissue 2	GSE22155_47	1
soft tissue 2; fibroblasts[≥Low]	GSE22155_47	1
soft tissue 2; fibroblasts[≥Medium]	GSE22155_47	1
spleen	GSE22155_47	1
spleen; cells in red pulp[≥Low]	GSE22155_47	1
spleen; cells in red pulp[≥Medium]	GSE22155_47	0
spleen; cells in white pulp[≥Low]	GSE22155_47	1
spleen; cells in white pulp[≥Medium]	GSE22155_47	1
SRP-dependent cotranslational protein targeting to membrane	GSE22155_47	1
stomach 1	GSE22155_47	1
stomach 1; glandular cells[≥Low]	GSE22155_47	1
stomach 1; glandular cells[≥Medium]	GSE22155_47	1
stomach 1; glandular cells[High]	GSE22155_47	1
stomach 2	GSE22155_47	1
stomach 2; glandular cells[≥Low]	GSE22155_47	1
stomach 2; glandular cells[≥Medium]	GSE22155_47	1
stomach 2; glandular cells[High]	GSE22155_47	1
testis	GSE22155_47	1
testis; cells in seminiferous ducts[≥Low]	GSE22155_47	1
testis; cells in seminiferous ducts[≥Medium]	GSE22155_47	1
testis; Leydig cells[≥Low]	GSE22155_47	1
testis; Leydig cells[≥Medium]	GSE22155_47	1
testis; Leydig cells[High]	GSE22155_47	1
tetrapyrrole biosynthetic process	GSE22155_47	0
thyroid gland	GSE22155_47	1
thyroid gland; glandular cells[≥Low]	GSE22155_47	1
thyroid gland; glandular cells[≥Medium]	GSE22155_47	1
thyroid gland; glandular cells[High]	GSE22155_47	1
tonsil	GSE22155_47	1
tonsil; germinal center cells[≥Low]	GSE22155_47	1
tonsil; germinal center cells[≥Medium]	GSE22155_47	1
tonsil; non-germinal center cells[≥Low]	GSE22155_47	1
tonsil; non-germinal center cells[≥Medium]	GSE22155_47	1
tonsil; squamous epithelial cells[≥Low]	GSE22155_47	1
tonsil; squamous epithelial cells[≥Medium]	GSE22155_47	1
transferase complex	GSE22155_47	1
translation	GSE22155_47	1
Translation	GSE22155_47	1
translation regulator activity	GSE22155_47	0
transport	GSE22155_47	1
TRAPP complex	GSE22155_47	1
TRAPPII protein complex	GSE22155_47	1
TRAPPIII protein complex	GSE22155_47	1
ubiquitin-dependent protein catabolic process	GSE22155_47	1
urinary bladder	GSE22155_47	1
urinary bladder; urothelial cells[≥Low]	GSE22155_47	1
urinary bladder; urothelial cells[≥Medium]	GSE22155_47	1
vacuolar acidification	GSE22155_47	0
vacuolar membrane	GSE22155_47	1
vacuole	GSE22155_47	1
vacuole organization	GSE22155_47	1
vagina	GSE22155_47	1
vagina; squamous epithelial cells[≥Low]	GSE22155_47	1
vagina; squamous epithelial cells[≥Medium]	GSE22155_47	1
vesicle	GSE22155_47	1
vesicle membrane	GSE22155_47	0
vesicle tethering complex	GSE22155_47	0
vesicle-mediated transport	GSE22155_47	0
Viral mRNA Translation	GSE22155_47	1
40S ribosomal subunit, cytoplasmic	GSE35640	0
Abnormal nervous system morphology	GSE35640	1
adipose tissue	GSE35640	1
adipose tissue; adipocytes[≥Low]	GSE35640	1
adipose tissue; adipocytes[≥Medium]	GSE35640	1
adrenal gland	GSE35640	1
adrenal gland; glandular cells[≥Low]	GSE35640	1
adrenal gland; glandular cells[≥Medium]	GSE35640	1
adrenal gland; glandular cells[High]	GSE35640	1
amide biosynthetic process	GSE35640	1
amide metabolic process	GSE35640	1
anion binding	GSE35640	1
apoptotic process	GSE35640	0
appendix	GSE35640	1
appendix; glandular cells[≥Low]	GSE35640	1
appendix; glandular cells[≥Medium]	GSE35640	1
appendix; lymphoid tissue[≥Low]	GSE35640	1
appendix; lymphoid tissue[≥Medium]	GSE35640	1
aromatic compound biosynthetic process	GSE35640	1
aromatic compound catabolic process	GSE35640	0
autophagy	GSE35640	1
binding	GSE35640	1
biological regulation	GSE35640	1
bone marrow	GSE35640	1
bone marrow; hematopoietic cells[≥Low]	GSE35640	1
bone marrow; hematopoietic cells[≥Medium]	GSE35640	1
bounding membrane of organelle	GSE35640	1
breast	GSE35640	1
breast; adipocytes[≥Low]	GSE35640	1
breast; adipocytes[≥Medium]	GSE35640	1
breast; glandular cells[≥Low]	GSE35640	1
breast; glandular cells[≥Medium]	GSE35640	1
breast; myoepithelial cells[≥Low]	GSE35640	1
breast; myoepithelial cells[≥Medium]	GSE35640	1
bronchus	GSE35640	1
bronchus; basal cells[≥Low]	GSE35640	1
bronchus; basal cells[≥Medium]	GSE35640	1
bronchus; respiratory epithelial cells[≥Low]	GSE35640	1
bronchus; respiratory epithelial cells[≥Medium]	GSE35640	1
Cap-dependent Translation Initiation	GSE35640	1
carbohydrate derivative binding	GSE35640	1
carbohydrate derivative metabolic process	GSE35640	1
carboxylic acid metabolic process	GSE35640	0
catabolic process	GSE35640	1
catalytic activity	GSE35640	1
catalytic activity, acting on a protein	GSE35640	1
catalytic complex	GSE35640	1
caudate	GSE35640	1
caudate; glial cells[≥Low]	GSE35640	1
caudate; neuronal cells[≥Low]	GSE35640	1
caudate; neuronal cells[≥Medium]	GSE35640	1
cell cycle	GSE35640	1
cell cycle phase transition	GSE35640	1
cell cycle process	GSE35640	1
cell-substrate junction	GSE35640	1
cellular catabolic process	GSE35640	1
cellular lipid metabolic process	GSE35640	1
cellular localization	GSE35640	0
cellular nitrogen compound biosynthetic process	GSE35640	1
Cellular response to starvation	GSE35640	1
cellular response to stress	GSE35640	1
Cellular responses to stimuli	GSE35640	0
Cellular responses to stress	GSE35640	1
cerebellum	GSE35640	1
cerebellum; cells in granular layer[≥Low]	GSE35640	1
cerebellum; cells in granular layer[≥Medium]	GSE35640	1
cerebellum; cells in molecular layer[≥Low]	GSE35640	1
cerebellum; cells in molecular layer[≥Medium]	GSE35640	1
cerebellum; Purkinje cells[≥Low]	GSE35640	1
cerebellum; Purkinje cells[≥Medium]	GSE35640	1
cerebellum; Purkinje cells[High]	GSE35640	1
cerebral cortex	GSE35640	1
cerebral cortex; endothelial cells[≥Low]	GSE35640	1
cerebral cortex; endothelial cells[≥Medium]	GSE35640	1
cerebral cortex; glial cells[≥Low]	GSE35640	1
cerebral cortex; glial cells[≥Medium]	GSE35640	0
cerebral cortex; neuronal cells[≥Low]	GSE35640	1
cerebral cortex; neuronal cells[≥Medium]	GSE35640	1
cerebral cortex; neuronal cells[High]	GSE35640	1
cerebral cortex; neuropil[≥Low]	GSE35640	1
cerebral cortex; neuropil[≥Medium]	GSE35640	1
cervix	GSE35640	1
cervix; glandular cells[≥Low]	GSE35640	1
cervix; glandular cells[≥Medium]	GSE35640	1
cervix; squamous epithelial cells[≥Low]	GSE35640	1
cervix; squamous epithelial cells[≥Medium]	GSE35640	1
colon	GSE35640	1
colon; endothelial cells[≥Low]	GSE35640	1
colon; endothelial cells[≥Medium]	GSE35640	1
colon; glandular cells[≥Low]	GSE35640	1
colon; glandular cells[≥Medium]	GSE35640	1
colon; glandular cells[High]	GSE35640	1
colon; peripheral nerve/ganglion[≥Low]	GSE35640	1
colon; peripheral nerve/ganglion[≥Medium]	GSE35640	1
cytoplasm	GSE35640	1
Cytoplasmic ribosomal proteins	GSE35640	1
cytoplasmic translation	GSE35640	1
cytoplasmic vesicle	GSE35640	1
cytoplasmic vesicle membrane	GSE35640	0
cytosol	GSE35640	1
cytosolic large ribosomal subunit	GSE35640	1
cytosolic ribosome	GSE35640	1
cytosolic small ribosomal subunit	GSE35640	0
DNA damage response	GSE35640	1
DNA metabolic process	GSE35640	1
DNA repair	GSE35640	1
duodenum	GSE35640	1
duodenum; glandular cells[≥Low]	GSE35640	1
duodenum; glandular cells[≥Medium]	GSE35640	1
duodenum; glandular cells[High]	GSE35640	1
endomembrane system	GSE35640	1
endometrium 1	GSE35640	1
endometrium 1; cells in endometrial stroma[≥Low]	GSE35640	1
endometrium 1; cells in endometrial stroma[≥Medium]	GSE35640	1
endometrium 1; glandular cells[≥Low]	GSE35640	1
endometrium 1; glandular cells[≥Medium]	GSE35640	1
endometrium 2	GSE35640	1
endometrium 2; cells in endometrial stroma[≥Low]	GSE35640	1
endometrium 2; cells in endometrial stroma[≥Medium]	GSE35640	1
endometrium 2; glandular cells[≥Low]	GSE35640	1
endometrium 2; glandular cells[≥Medium]	GSE35640	1
endoplasmic reticulum	GSE35640	1
endoplasmic reticulum membrane	GSE35640	1
endoplasmic reticulum subcompartment	GSE35640	1
endosome	GSE35640	0
endosome membrane	GSE35640	0
envelope	GSE35640	1
enzyme binding	GSE35640	0
epididymis	GSE35640	1
epididymis; glandular cells[≥Low]	GSE35640	1
epididymis; glandular cells[≥Medium]	GSE35640	1
esophagus	GSE35640	1
esophagus; squamous epithelial cells[≥Low]	GSE35640	1
esophagus; squamous epithelial cells[≥Medium]	GSE35640	1
esophagus; squamous epithelial cells[High]	GSE35640	0
establishment of localization	GSE35640	0
establishment of localization in cell	GSE35640	1
Eukaryotic Translation Elongation	GSE35640	1
Eukaryotic Translation Initiation	GSE35640	1
Eukaryotic Translation Termination	GSE35640	1
extracellular exosome	GSE35640	1
extracellular membrane-bounded organelle	GSE35640	1
extracellular organelle	GSE35640	1
extracellular vesicle	GSE35640	1
fallopian tube	GSE35640	1
fallopian tube; glandular cells[≥Low]	GSE35640	1
fallopian tube; glandular cells[≥Medium]	GSE35640	1
focal adhesion	GSE35640	1
Formation of a pool of free 40S subunits	GSE35640	1
gallbladder	GSE35640	1
gallbladder; glandular cells[≥Low]	GSE35640	1
gallbladder; glandular cells[≥Medium]	GSE35640	1
gallbladder; glandular cells[High]	GSE35640	1
generation of precursor metabolites and energy	GSE35640	0
glucose 6-phosphate metabolic process	GSE35640	0
glycerolipid biosynthetic process	GSE35640	1
glycerolipid metabolic process	GSE35640	1
glycerophospholipid biosynthetic process	GSE35640	0
glycerophospholipid metabolic process	GSE35640	0
Golgi apparatus	GSE35640	0
Golgi membrane	GSE35640	0
GTP hydrolysis and joining of the 60S ribosomal subunit	GSE35640	1
heart muscle	GSE35640	1
heart muscle; cardiomyocytes[≥Low]	GSE35640	1
heart muscle; cardiomyocytes[≥Medium]	GSE35640	1
heterocycle biosynthetic process	GSE35640	1
heterocyclic compound binding	GSE35640	1
hippocampus	GSE35640	1
hippocampus; glial cells[≥Low]	GSE35640	1
hippocampus; neuronal cells[≥Low]	GSE35640	1
hippocampus; neuronal cells[≥Medium]	GSE35640	1
hsa-miR-16-5p	GSE35640	1
hsa-miR-193b-3p	GSE35640	1
hsa-miR-423-5p	GSE35640	0
hsa-miR-615-3p	GSE35640	1
hydrolase activity	GSE35640	1
hydrolase activity, acting on ester bonds	GSE35640	1
Influenza Infection	GSE35640	1
Influenza Viral RNA Transcription and Replication	GSE35640	1
intracellular anatomical structure	GSE35640	1
intracellular membrane-bounded organelle	GSE35640	1
intracellular organelle	GSE35640	1
intracellular organelle lumen	GSE35640	1
intracellular pH reduction	GSE35640	0
intracellular protein-containing complex	GSE35640	1
intracellular transport	GSE35640	1
intracellular vesicle	GSE35640	1
ion binding	GSE35640	1
kidney	GSE35640	1
kidney; cells in glomeruli[≥Low]	GSE35640	1
kidney; cells in tubules[≥Low]	GSE35640	1
kidney; cells in tubules[≥Medium]	GSE35640	1
kidney; cells in tubules[High]	GSE35640	1
L13a-mediated translational silencing of Ceruloplasmin expression	GSE35640	1
large ribosomal subunit	GSE35640	1
liver	GSE35640	1
liver; cholangiocytes[≥Low]	GSE35640	1
liver; cholangiocytes[≥Medium]	GSE35640	1
liver; hepatocytes[≥Low]	GSE35640	1
liver; hepatocytes[≥Medium]	GSE35640	1
localization	GSE35640	1
lung	GSE35640	1
lung; alveolar cells[≥Low]	GSE35640	1
lung; alveolar cells[≥Medium]	GSE35640	0
lung; macrophages[≥Low]	GSE35640	1
lung; macrophages[≥Medium]	GSE35640	1
lymph node	GSE35640	1
lymph node; germinal center cells[≥Low]	GSE35640	1
lymph node; germinal center cells[≥Medium]	GSE35640	1
lymph node; non-germinal center cells[≥Low]	GSE35640	1
lymph node; non-germinal center cells[≥Medium]	GSE35640	1
lymph node; non-germinal center cells[High]	GSE35640	1
lysosomal lumen acidification	GSE35640	1
lysosomal membrane	GSE35640	1
lysosome	GSE35640	0
lysosome organization	GSE35640	0
lytic vacuole	GSE35640	0
lytic vacuole membrane	GSE35640	1
lytic vacuole organization	GSE35640	0
macroautophagy	GSE35640	1
macromolecule catabolic process	GSE35640	1
macromolecule modification	GSE35640	1
Major pathway of rRNA processing in the nucleolus and cytosol	GSE35640	1
membrane	GSE35640	1
membrane-bounded organelle	GSE35640	1
membrane-enclosed lumen	GSE35640	1
Metabolism	GSE35640	1
Metabolism of amino acids and derivatives	GSE35640	0
Metabolism of proteins	GSE35640	1
mitochondrial envelope	GSE35640	1
mitochondrial inner membrane	GSE35640	1
mitochondrial matrix	GSE35640	1
mitochondrial membrane	GSE35640	1
mitochondrial outer membrane	GSE35640	1
mitochondrial translation	GSE35640	1
mitochondrion	GSE35640	1
mitochondrion organization	GSE35640	1
mitotic cell cycle	GSE35640	1
mitotic cell cycle phase transition	GSE35640	1
mitotic cell cycle process	GSE35640	1
modification-dependent macromolecule catabolic process	GSE35640	1
modification-dependent protein catabolic process	GSE35640	1
NADPH regeneration	GSE35640	0
nasopharynx	GSE35640	1
nasopharynx; basal cells[≥Low]	GSE35640	1
nasopharynx; basal cells[≥Medium]	GSE35640	1
nasopharynx; ciliated cells (cell body)[≥Medium]	GSE35640	1
nasopharynx; respiratory epithelial cells[≥Low]	GSE35640	1
