Var1	Var2	Freq
esophagus; squamous epithelial cells[≥Low]	GSE22155_47	1
esophagus; squamous epithelial cells[≥Medium]	GSE22155_47	1
establishment of localization	GSE22155_47	1
establishment of localization in cell	GSE22155_47	1
extracellular exosome	GSE22155_47	1
extracellular membrane-bounded organelle	GSE22155_47	1
extracellular organelle	GSE22155_47	1
extracellular vesicle	GSE22155_47	1
fallopian tube	GSE22155_47	1
fallopian tube; glandular cells[≥Low]	GSE22155_47	1
fallopian tube; glandular cells[≥Medium]	GSE22155_47	1
focal adhesion	GSE22155_47	1
gallbladder	GSE22155_47	1
gallbladder; glandular cells[≥Low]	GSE22155_47	1
gallbladder; glandular cells[≥Medium]	GSE22155_47	1
gallbladder; glandular cells[High]	GSE22155_47	1
generation of precursor metabolites and energy	GSE22155_47	1
glycerolipid biosynthetic process	GSE22155_47	1
Golgi apparatus	GSE22155_47	1
Golgi membrane	GSE22155_47	1
Golgi vesicle transport	GSE22155_47	1
heart muscle	GSE22155_47	1
heart muscle; cardiomyocytes[≥Low]	GSE22155_47	1
heart muscle; cardiomyocytes[≥Medium]	GSE22155_47	1
heterocycle biosynthetic process	GSE22155_47	1
hippocampus	GSE22155_47	1
hippocampus; glial cells[≥Low]	GSE22155_47	1
hippocampus; neuronal cells[≥Low]	GSE22155_47	1
hippocampus; neuronal cells[≥Medium]	GSE22155_47	1
hsa-miR-193b-3p	GSE22155_47	1
hsa-miR-320a	GSE22155_47	0
hsa-miR-324-5p	GSE22155_47	0
hsa-miR-331-3p	GSE22155_47	0
hsa-miR-4651	GSE22155_47	0
hsa-miR-484	GSE22155_47	1
hsa-miR-608	GSE22155_47	0
hsa-miR-615-3p	GSE22155_47	1
hydrolase activity	GSE22155_47	1
hydrolase activity, acting on ester bonds	GSE22155_47	1
Influenza Viral RNA Transcription and Replication	GSE22155_47	0
inner mitochondrial membrane protein complex	GSE22155_47	0
intracellular anatomical structure	GSE22155_47	1
intracellular membrane-bounded organelle	GSE22155_47	1
intracellular organelle	GSE22155_47	1
intracellular organelle lumen	GSE22155_47	1
intracellular transport	GSE22155_47	1
intracellular vesicle	GSE22155_47	1
kidney	GSE22155_47	1
kidney; cells in glomeruli[≥Low]	GSE22155_47	1
kidney; cells in glomeruli[≥Medium]	GSE22155_47	0
kidney; cells in tubules[≥Low]	GSE22155_47	1
kidney; cells in tubules[≥Medium]	GSE22155_47	1
kidney; cells in tubules[High]	GSE22155_47	1
Lactic acidosis	GSE22155_47	1
lamellipodium	GSE22155_47	0
large ribosomal subunit	GSE22155_47	1
late endosome	GSE22155_47	0
lipid biosynthetic process	GSE22155_47	1
liver	GSE22155_47	1
liver; cholangiocytes[≥Low]	GSE22155_47	1
liver; cholangiocytes[≥Medium]	GSE22155_47	1
liver; hepatocytes[≥Low]	GSE22155_47	1
liver; hepatocytes[≥Medium]	GSE22155_47	1
localization	GSE22155_47	1
lung	GSE22155_47	1
lung; alveolar cells type II[≥Low]	GSE22155_47	1
lung; alveolar cells type II[≥Medium]	GSE22155_47	1
lung; alveolar cells[≥Low]	GSE22155_47	1
lung; macrophages[≥Low]	GSE22155_47	1
lung; macrophages[≥Medium]	GSE22155_47	1
lung; macrophages[High]	GSE22155_47	1
lymph node	GSE22155_47	1
lymph node; germinal center cells[≥Low]	GSE22155_47	1
lymph node; germinal center cells[≥Medium]	GSE22155_47	1
lymph node; non-germinal center cells[≥Low]	GSE22155_47	1
lymph node; non-germinal center cells[≥Medium]	GSE22155_47	1
lysosomal membrane	GSE22155_47	1
lysosome	GSE22155_47	1
lysosome organization	GSE22155_47	0
lytic vacuole	GSE22155_47	1
lytic vacuole membrane	GSE22155_47	1
lytic vacuole organization	GSE22155_47	0
macroautophagy	GSE22155_47	1
macromolecule localization	GSE22155_47	1
macromolecule methylation	GSE22155_47	1
macromolecule modification	GSE22155_47	1
membrane	GSE22155_47	1
membrane-bounded organelle	GSE22155_47	1
membrane-enclosed lumen	GSE22155_47	1
Metabolic acidosis	GSE22155_47	0
Metabolism	GSE22155_47	1
Metabolism of proteins	GSE22155_47	1
Metabolism of RNA	GSE22155_47	1
methylation	GSE22155_47	1
methyltransferase activity	GSE22155_47	0
Mitochondrial complex IV assembly	GSE22155_47	1
mitochondrial envelope	GSE22155_47	1
mitochondrial gene expression	GSE22155_47	1
mitochondrial inner membrane	GSE22155_47	1
mitochondrial large ribosomal subunit	GSE22155_47	1
mitochondrial matrix	GSE22155_47	1
mitochondrial membrane	GSE22155_47	1
mitochondrial outer membrane	GSE22155_47	0
mitochondrial protein-containing complex	GSE22155_47	1
mitochondrial respiratory chain complex assembly	GSE22155_47	0
mitochondrial ribosome	GSE22155_47	1
mitochondrial translation	GSE22155_47	1
Mitochondrial translation	GSE22155_47	1
Mitochondrial translation elongation	GSE22155_47	1
Mitochondrial translation initiation	GSE22155_47	1
Mitochondrial translation termination	GSE22155_47	1
mitochondrion	GSE22155_47	1
mitochondrion organization	GSE22155_47	1
mitotic cell cycle	GSE22155_47	1
mitotic cell cycle phase transition	GSE22155_47	1
molecular carrier activity	GSE22155_47	1
nasopharynx	GSE22155_47	1
nasopharynx; basal cells[≥Low]	GSE22155_47	0
nasopharynx; basal cells[≥Medium]	GSE22155_47	0
nasopharynx; ciliated cells (cell body)[≥Low]	GSE22155_47	0
nasopharynx; goblet cells[≥Low]	GSE22155_47	0
nasopharynx; respiratory epithelial cells[≥Low]	GSE22155_47	1
nasopharynx; respiratory epithelial cells[≥Medium]	GSE22155_47	1
ncRNA metabolic process	GSE22155_47	1
ncRNA processing	GSE22155_47	1
negative regulation of cellular component organization	GSE22155_47	0
negative regulation of organelle organization	GSE22155_47	0
Neurodevelopmental abnormality	GSE22155_47	0
nitrogen compound transport	GSE22155_47	1
nuclear envelope	GSE22155_47	1
nuclear lumen	GSE22155_47	1
nuclear outer membrane-endoplasmic reticulum membrane network	GSE22155_47	1
nucleobase-containing small molecule metabolic process	GSE22155_47	1
nucleoplasm	GSE22155_47	1
nucleoside diphosphate kinase activity	GSE22155_47	1
nucleoside phosphate biosynthetic process	GSE22155_47	0
nucleoside phosphate metabolic process	GSE22155_47	1
nucleoside triphosphate biosynthetic process	GSE22155_47	1
nucleoside triphosphate metabolic process	GSE22155_47	1
nucleotide biosynthetic process	GSE22155_47	0
nucleotide metabolic process	GSE22155_47	1
oral mucosa	GSE22155_47	1
oral mucosa; squamous epithelial cells[≥Low]	GSE22155_47	1
oral mucosa; squamous epithelial cells[≥Medium]	GSE22155_47	1
organellar large ribosomal subunit	GSE22155_47	1
organellar ribosome	GSE22155_47	1
organelle	GSE22155_47	1
organelle assembly	GSE22155_47	1
organelle envelope	GSE22155_47	1
organelle inner membrane	GSE22155_47	1
organelle lumen	GSE22155_47	1
organelle membrane	GSE22155_47	1
organelle organization	GSE22155_47	1
organelle outer membrane	GSE22155_47	0
organelle subcompartment	GSE22155_47	1
organic cyclic compound biosynthetic process	GSE22155_47	1
organic substance catabolic process	GSE22155_47	1
organic substance transport	GSE22155_47	1
organonitrogen compound biosynthetic process	GSE22155_47	1
organonitrogen compound metabolic process	GSE22155_47	1
organophosphate biosynthetic process	GSE22155_47	1
organophosphate metabolic process	GSE22155_47	1
outer membrane	GSE22155_47	0
ovary	GSE22155_47	1
ovary; follicle cells[≥Low]	GSE22155_47	1
ovary; follicle cells[≥Medium]	GSE22155_47	0
ovary; ovarian stroma cells[≥Low]	GSE22155_47	1
pancreas	GSE22155_47	1
pancreas; exocrine glandular cells[≥Low]	GSE22155_47	1
pancreas; exocrine glandular cells[≥Medium]	GSE22155_47	1
pancreas; exocrine glandular cells[High]	GSE22155_47	1
pancreas; pancreatic endocrine cells[≥Low]	GSE22155_47	1
pancreas; pancreatic endocrine cells[≥Medium]	GSE22155_47	1
parathyroid gland	GSE22155_47	1
parathyroid gland; glandular cells[≥Low]	GSE22155_47	1
parathyroid gland; glandular cells[≥Medium]	GSE22155_47	1
peptide biosynthetic process	GSE22155_47	1
peptide metabolic process	GSE22155_47	1
perinuclear region of cytoplasm	GSE22155_47	0
phagocytic vesicle	GSE22155_47	0
phagocytic vesicle membrane	GSE22155_47	0
phosphate-containing compound metabolic process	GSE22155_47	1
phospholipid biosynthetic process	GSE22155_47	0
phosphorus metabolic process	GSE22155_47	1
pigment biosynthetic process	GSE22155_47	1
pigment metabolic process	GSE22155_47	1
placenta	GSE22155_47	1
placenta; decidual cells[≥Low]	GSE22155_47	1
placenta; decidual cells[≥Medium]	GSE22155_47	1
placenta; trophoblastic cells[≥Low]	GSE22155_47	1
placenta; trophoblastic cells[≥Medium]	GSE22155_47	1
plasma membrane bounded cell projection organization	GSE22155_47	1
positive regulation of biological process	GSE22155_47	1
positive regulation of cellular metabolic process	GSE22155_47	1
positive regulation of cellular process	GSE22155_47	1
positive regulation of metabolic process	GSE22155_47	1
positive regulation of reactive oxygen species metabolic process	GSE22155_47	0
process utilizing autophagic mechanism	GSE22155_47	0
prostate	GSE22155_47	1
prostate; glandular cells[≥Low]	GSE22155_47	1
prostate; glandular cells[≥Medium]	GSE22155_47	1
protein binding	GSE22155_47	1
protein metabolic process	GSE22155_47	1
protein modification process	GSE22155_47	1
protein transport	GSE22155_47	1
protein-containing complex binding	GSE22155_47	1
proton transmembrane transport	GSE22155_47	1
proton transmembrane transporter activity	GSE22155_47	0
proton-transporting ATP synthase complex	GSE22155_47	1
proton-transporting two-sector ATPase complex	GSE22155_47	0
purine nucleoside triphosphate biosynthetic process	GSE22155_47	1
purine nucleoside triphosphate metabolic process	GSE22155_47	1
purine nucleotide metabolic process	GSE22155_47	1
purine ribonucleoside triphosphate biosynthetic process	GSE22155_47	1
purine ribonucleoside triphosphate metabolic process	GSE22155_47	1
purine ribonucleotide metabolic process	GSE22155_47	1
purine-containing compound biosynthetic process	GSE22155_47	0
purine-containing compound metabolic process	GSE22155_47	1
rectum	GSE22155_47	1
rectum; glandular cells[≥Low]	GSE22155_47	1
rectum; glandular cells[≥Medium]	GSE22155_47	1
rectum; glandular cells[High]	GSE22155_47	1
regulation of amide metabolic process	GSE22155_47	1
regulation of biological quality	GSE22155_47	1
regulation of cell cycle	GSE22155_47	0
regulation of cell cycle phase transition	GSE22155_47	0
regulation of cell cycle process	GSE22155_47	0
regulation of cell shape	GSE22155_47	0
regulation of cellular component organization	GSE22155_47	1
regulation of nitrogen compound metabolic process	GSE22155_47	1
regulation of primary metabolic process	GSE22155_47	1
regulation of protein metabolic process	GSE22155_47	1
regulation of translation	GSE22155_47	1
Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.	GSE22155_47	0
ribonucleoside triphosphate biosynthetic process	GSE22155_47	1
ribonucleoside triphosphate metabolic process	GSE22155_47	1
ribonucleotide metabolic process	GSE22155_47	1
ribose phosphate metabolic process	GSE22155_47	1
ribosomal subunit	GSE22155_47	1
ribosome biogenesis	GSE22155_47	1
rRNA (guanine) methyltransferase activity	GSE22155_47	1
rRNA metabolic process	GSE22155_47	1
rRNA processing	GSE22155_47	2
salivary gland	GSE22155_47	1
salivary gland; glandular cells[≥Low]	GSE22155_47	1
salivary gland; glandular cells[≥Medium]	GSE22155_47	1
salivary gland; glandular cells[High]	GSE22155_47	0
seminal vesicle	GSE22155_47	1
seminal vesicle; glandular cells[≥Low]	GSE22155_47	1
seminal vesicle; glandular cells[≥Medium]	GSE22155_47	1
seminal vesicle; glandular cells[High]	GSE22155_47	1
skeletal muscle	GSE22155_47	1
skeletal muscle; myocytes[≥Low]	GSE22155_47	1
skeletal muscle; myocytes[≥Medium]	GSE22155_47	1
skin 1	GSE22155_47	1
skin 1; fibroblasts[≥Low]	GSE22155_47	1
skin 1; fibroblasts[≥Medium]	GSE22155_47	1
skin 1; keratinocytes[≥Low]	GSE22155_47	1
skin 1; keratinocytes[≥Medium]	GSE22155_47	1
skin 1; keratinocytes[High]	GSE22155_47	1
skin 1; Langerhans[≥Low]	GSE22155_47	1
skin 1; Langerhans[≥Medium]	GSE22155_47	1
skin 1; melanocytes[≥Low]	GSE22155_47	1
skin 1; melanocytes[≥Medium]	GSE22155_47	1
skin 2	GSE22155_47	1
skin 2; epidermal cells[≥Low]	GSE22155_47	1
skin 2; epidermal cells[≥Medium]	GSE22155_47	1
small intestine	GSE22155_47	1
small intestine; glandular cells[≥Low]	GSE22155_47	1
small intestine; glandular cells[≥Medium]	GSE22155_47	1
small intestine; glandular cells[High]	GSE22155_47	1
small molecule metabolic process	GSE22155_47	1
small ribosomal subunit	GSE22155_47	1
smooth muscle	GSE22155_47	1
smooth muscle; smooth muscle cells[≥Low]	GSE22155_47	1
smooth muscle; smooth muscle cells[≥Medium]	GSE22155_47	1
soft tissue 1	GSE22155_47	1
soft tissue 1; fibroblasts[≥Low]	GSE22155_47	1
soft tissue 1; fibroblasts[≥Medium]	GSE22155_47	1
soft tissue 1; peripheral nerve[≥Low]	GSE22155_47	1
soft tissue 2	GSE22155_47	1
soft tissue 2; fibroblasts[≥Low]	GSE22155_47	1
soft tissue 2; fibroblasts[≥Medium]	GSE22155_47	1
spleen	GSE22155_47	1
spleen; cells in red pulp[≥Low]	GSE22155_47	1
spleen; cells in red pulp[≥Medium]	GSE22155_47	1
spleen; cells in white pulp[≥Low]	GSE22155_47	1
spleen; cells in white pulp[≥Medium]	GSE22155_47	1
SRP-dependent cotranslational protein targeting to membrane	GSE22155_47	0
stomach 1	GSE22155_47	1
stomach 1; glandular cells[≥Low]	GSE22155_47	1
stomach 1; glandular cells[≥Medium]	GSE22155_47	1
stomach 2	GSE22155_47	1
stomach 2; glandular cells[≥Low]	GSE22155_47	1
stomach 2; glandular cells[≥Medium]	GSE22155_47	1
sulfur compound metabolic process	GSE22155_47	0
testis	GSE22155_47	1
testis; cells in seminiferous ducts[≥Low]	GSE22155_47	1
testis; cells in seminiferous ducts[≥Medium]	GSE22155_47	1
testis; Leydig cells[≥Low]	GSE22155_47	1
testis; Leydig cells[≥Medium]	GSE22155_47	1
testis; Leydig cells[High]	GSE22155_47	1
The citric acid (TCA) cycle and respiratory electron transport	GSE22155_47	0
thyroid gland	GSE22155_47	1
thyroid gland; glandular cells[≥Low]	GSE22155_47	1
thyroid gland; glandular cells[≥Medium]	GSE22155_47	1
thyroid gland; glandular cells[High]	GSE22155_47	0
tonsil	GSE22155_47	1
tonsil; germinal center cells[≥Low]	GSE22155_47	1
tonsil; germinal center cells[≥Medium]	GSE22155_47	1
tonsil; germinal center cells[High]	GSE22155_47	1
tonsil; non-germinal center cells[≥Low]	GSE22155_47	1
tonsil; non-germinal center cells[≥Medium]	GSE22155_47	1
tonsil; non-germinal center cells[High]	GSE22155_47	1
tonsil; squamous epithelial cells[≥Low]	GSE22155_47	1
tonsil; squamous epithelial cells[≥Medium]	GSE22155_47	1
trans-Golgi network	GSE22155_47	0
transferase activity	GSE22155_47	1
transferase activity, transferring one-carbon groups	GSE22155_47	0
translation	GSE22155_47	1
Translation	GSE22155_47	1
transport	GSE22155_47	1
urinary bladder	GSE22155_47	1
urinary bladder; urothelial cells[≥Low]	GSE22155_47	1
urinary bladder; urothelial cells[≥Medium]	GSE22155_47	1
UTP biosynthetic process	GSE22155_47	1
UTP metabolic process	GSE22155_47	1
vacuolar membrane	GSE22155_47	0
vacuole	GSE22155_47	1
vacuole organization	GSE22155_47	1
vagina	GSE22155_47	1
vagina; squamous epithelial cells[≥Low]	GSE22155_47	1
vagina; squamous epithelial cells[≥Medium]	GSE22155_47	1
vesicle	GSE22155_47	1
vesicle membrane	GSE22155_47	1
vesicle-mediated transport	GSE22155_47	1
39S ribosomal subunit, mitochondrial	GSE35640	1
55S ribosome, mitochondrial	GSE35640	1
Abnormal cerebral morphology	GSE35640	0
Abnormal forebrain morphology	GSE35640	0
Abnormal nervous system morphology	GSE35640	0
Abnormal nervous system physiology	GSE35640	0
Abnormality of the musculoskeletal system	GSE35640	0
Abnormality of the urinary system	GSE35640	0
adipose tissue	GSE35640	0
adipose tissue; adipocytes[≥Low]	GSE35640	0
adipose tissue; adipocytes[≥Medium]	GSE35640	0
adrenal gland	GSE35640	1
adrenal gland; glandular cells[≥Low]	GSE35640	1
adrenal gland; glandular cells[≥Medium]	GSE35640	1
adrenal gland; glandular cells[High]	GSE35640	0
amide biosynthetic process	GSE35640	1
amide metabolic process	GSE35640	1
anatomical structure morphogenesis	GSE35640	0
appendix	GSE35640	1
appendix; glandular cells[≥Low]	GSE35640	1
appendix; glandular cells[≥Medium]	GSE35640	1
appendix; lymphoid tissue[≥Low]	GSE35640	0
appendix; lymphoid tissue[≥Medium]	GSE35640	1
aromatic compound biosynthetic process	GSE35640	0
Asparagine N-linked glycosylation	GSE35640	0
autophagy	GSE35640	0
binding	GSE35640	1
bone marrow	GSE35640	1
bone marrow; hematopoietic cells[≥Low]	GSE35640	1
bone marrow; hematopoietic cells[≥Medium]	GSE35640	0
bounding membrane of organelle	GSE35640	1
breast	GSE35640	1
breast; adipocytes[≥Low]	GSE35640	0
breast; glandular cells[≥Low]	GSE35640	1
breast; glandular cells[≥Medium]	GSE35640	0
breast; myoepithelial cells[≥Low]	GSE35640	1
breast; myoepithelial cells[≥Medium]	GSE35640	1
bronchus	GSE35640	1
bronchus; respiratory epithelial cells[≥Low]	GSE35640	1
bronchus; respiratory epithelial cells[≥Medium]	GSE35640	1
carbohydrate derivative biosynthetic process	GSE35640	1
carbohydrate derivative metabolic process	GSE35640	1
catabolic process	GSE35640	1
catalytic activity	GSE35640	1
catalytic activity, acting on a nucleic acid	GSE35640	1
catalytic activity, acting on RNA	GSE35640	1
catalytic complex	GSE35640	0
caudate	GSE35640	1
caudate; glial cells[≥Low]	GSE35640	0
caudate; glial cells[≥Medium]	GSE35640	0
caudate; neuronal cells[≥Low]	GSE35640	1
caudate; neuronal cells[≥Medium]	GSE35640	0
cell cycle	GSE35640	0
cell cycle phase transition	GSE35640	0
cell cycle process	GSE35640	0
cell morphogenesis	GSE35640	0
cell-substrate junction	GSE35640	0
cellular anatomical entity	GSE35640	1
cellular catabolic process	GSE35640	1
cellular lipid metabolic process	GSE35640	1
cellular localization	GSE35640	1
cellular nitrogen compound biosynthetic process	GSE35640	1
cerebellum	GSE35640	1
cerebellum; cells in granular layer[≥Low]	GSE35640	1
cerebellum; cells in granular layer[≥Medium]	GSE35640	0
cerebellum; cells in molecular layer[≥Low]	GSE35640	1
cerebellum; cells in molecular layer[≥Medium]	GSE35640	0
cerebellum; Purkinje cells[≥Low]	GSE35640	1
cerebellum; Purkinje cells[≥Medium]	GSE35640	0
cerebellum; Purkinje cells[High]	GSE35640	0
cerebral cortex	GSE35640	1
cerebral cortex; endothelial cells[≥Low]	GSE35640	1
cerebral cortex; endothelial cells[≥Medium]	GSE35640	0
cerebral cortex; glial cells[≥Low]	GSE35640	1
cerebral cortex; glial cells[≥Medium]	GSE35640	0
cerebral cortex; neuronal cells[≥Low]	GSE35640	1
cerebral cortex; neuronal cells[≥Medium]	GSE35640	0
cerebral cortex; neuropil[≥Low]	GSE35640	1
cerebral cortex; neuropil[≥Medium]	GSE35640	0
cervix	GSE35640	1
cervix; glandular cells[≥Low]	GSE35640	1
cervix; glandular cells[≥Medium]	GSE35640	1
cervix; squamous epithelial cells[≥Low]	GSE35640	1
cervix; squamous epithelial cells[≥Medium]	GSE35640	0
colon	GSE35640	1
colon; endothelial cells[≥Low]	GSE35640	1
colon; endothelial cells[≥Medium]	GSE35640	0
colon; glandular cells[≥Low]	GSE35640	1
colon; glandular cells[≥Medium]	GSE35640	1
colon; glandular cells[High]	GSE35640	0
colon; peripheral nerve/ganglion[≥Low]	GSE35640	1
colon; peripheral nerve/ganglion[≥Medium]	GSE35640	0
cytochrome complex assembly	GSE35640	1
cytoplasm	GSE35640	1
cytoplasmic translation	GSE35640	0
cytoplasmic vesicle	GSE35640	1
cytoplasmic vesicle membrane	GSE35640	1
cytosol	GSE35640	1
DNA damage response	GSE35640	0
DNA metabolic process	GSE35640	0
DNA repair	GSE35640	0
duodenum	GSE35640	1
duodenum; glandular cells[≥Low]	GSE35640	1
duodenum; glandular cells[≥Medium]	GSE35640	1
duodenum; glandular cells[High]	GSE35640	0
endomembrane system	GSE35640	1
endometrium 1	GSE35640	1
endometrium 1; cells in endometrial stroma[≥Low]	GSE35640	0
endometrium 1; cells in endometrial stroma[≥Medium]	GSE35640	0
endometrium 1; glandular cells[≥Low]	GSE35640	1
endometrium 1; glandular cells[≥Medium]	GSE35640	1
endometrium 1; glandular cells[High]	GSE35640	0
endometrium 2	GSE35640	1
endometrium 2; cells in endometrial stroma[≥Low]	GSE35640	0
endometrium 2; cells in endometrial stroma[≥Medium]	GSE35640	0
endometrium 2; glandular cells[≥Low]	GSE35640	1
endometrium 2; glandular cells[≥Medium]	GSE35640	1
endoplasmic reticulum	GSE35640	1
endoplasmic reticulum membrane	GSE35640	1
endoplasmic reticulum subcompartment	GSE35640	1
endosome	GSE35640	1
energy derivation by oxidation of organic compounds	GSE35640	0
envelope	GSE35640	1
epididymis	GSE35640	1
epididymis; glandular cells[≥Low]	GSE35640	1
epididymis; glandular cells[≥Medium]	GSE35640	1
esophagus	GSE35640	1
esophagus; squamous epithelial cells[≥Low]	GSE35640	1
esophagus; squamous epithelial cells[≥Medium]	GSE35640	1
establishment of localization	GSE35640	1
establishment of localization in cell	GSE35640	1
extracellular exosome	GSE35640	0
extracellular membrane-bounded organelle	GSE35640	0
extracellular organelle	GSE35640	0
extracellular vesicle	GSE35640	0
fallopian tube	GSE35640	1
fallopian tube; glandular cells[≥Low]	GSE35640	1
fallopian tube; glandular cells[≥Medium]	GSE35640	0
focal adhesion	GSE35640	0
gallbladder	GSE35640	1
gallbladder; glandular cells[≥Low]	GSE35640	1
gallbladder; glandular cells[≥Medium]	GSE35640	1
gallbladder; glandular cells[High]	GSE35640	0
generation of precursor metabolites and energy	GSE35640	1
glycerolipid biosynthetic process	GSE35640	0
Golgi apparatus	GSE35640	1
Golgi membrane	GSE35640	0
Golgi vesicle transport	GSE35640	0
heart muscle	GSE35640	1
heart muscle; cardiomyocytes[≥Low]	GSE35640	1
heart muscle; cardiomyocytes[≥Medium]	GSE35640	0
heterocycle biosynthetic process	GSE35640	0
hippocampus	GSE35640	1
hippocampus; glial cells[≥Low]	GSE35640	0
hippocampus; neuronal cells[≥Low]	GSE35640	1
hippocampus; neuronal cells[≥Medium]	GSE35640	0
hsa-miR-193b-3p	GSE35640	0
hsa-miR-320a	GSE35640	0
hsa-miR-324-5p	GSE35640	0
hsa-miR-331-3p	GSE35640	1
hsa-miR-4651	GSE35640	0
hsa-miR-484	GSE35640	0
hsa-miR-608	GSE35640	0
hsa-miR-615-3p	GSE35640	0
hydrolase activity	GSE35640	1
hydrolase activity, acting on ester bonds	GSE35640	1
Influenza Viral RNA Transcription and Replication	GSE35640	0
inner mitochondrial membrane protein complex	GSE35640	0
intracellular anatomical structure	GSE35640	1
intracellular membrane-bounded organelle	GSE35640	1
intracellular organelle	GSE35640	1
intracellular organelle lumen	GSE35640	1
intracellular transport	GSE35640	1
intracellular vesicle	GSE35640	1
kidney	GSE35640	1
kidney; cells in glomeruli[≥Low]	GSE35640	1
kidney; cells in glomeruli[≥Medium]	GSE35640	0
kidney; cells in tubules[≥Low]	GSE35640	1
kidney; cells in tubules[≥Medium]	GSE35640	1
kidney; cells in tubules[High]	GSE35640	0
Lactic acidosis	GSE35640	0
lamellipodium	GSE35640	0
large ribosomal subunit	GSE35640	1
late endosome	GSE35640	0
lipid biosynthetic process	GSE35640	1
liver	GSE35640	1
liver; cholangiocytes[≥Low]	GSE35640	1
liver; cholangiocytes[≥Medium]	GSE35640	0
liver; hepatocytes[≥Low]	GSE35640	1
liver; hepatocytes[≥Medium]	GSE35640	1
localization	GSE35640	1
lung	GSE35640	1
lung; alveolar cells type II[≥Low]	GSE35640	0
lung; alveolar cells type II[≥Medium]	GSE35640	0
lung; alveolar cells[≥Low]	GSE35640	0
lung; macrophages[≥Low]	GSE35640	1
lung; macrophages[≥Medium]	GSE35640	1
lung; macrophages[High]	GSE35640	0
lymph node	GSE35640	1
lymph node; germinal center cells[≥Low]	GSE35640	1
lymph node; germinal center cells[≥Medium]	GSE35640	1
lymph node; non-germinal center cells[≥Low]	GSE35640	1
lymph node; non-germinal center cells[≥Medium]	GSE35640	1
lysosomal membrane	GSE35640	0
lysosome	GSE35640	1
lysosome organization	GSE35640	0
lytic vacuole	GSE35640	1
lytic vacuole membrane	GSE35640	0
lytic vacuole organization	GSE35640	0
macroautophagy	GSE35640	0
macromolecule localization	GSE35640	0
macromolecule methylation	GSE35640	0
macromolecule modification	GSE35640	0
membrane	GSE35640	1
membrane-bounded organelle	GSE35640	1
membrane-enclosed lumen	GSE35640	1
Metabolic acidosis	GSE35640	1
Metabolism	GSE35640	1
Metabolism of proteins	GSE35640	0
Metabolism of RNA	GSE35640	0
methylation	GSE35640	0
methyltransferase activity	GSE35640	1
Mitochondrial complex IV assembly	GSE35640	0
mitochondrial envelope	GSE35640	1
mitochondrial gene expression	GSE35640	1
mitochondrial inner membrane	GSE35640	1
mitochondrial large ribosomal subunit	GSE35640	1
mitochondrial matrix	GSE35640	1
mitochondrial membrane	GSE35640	1
mitochondrial outer membrane	GSE35640	1
mitochondrial protein-containing complex	GSE35640	1
mitochondrial respiratory chain complex assembly	GSE35640	1
mitochondrial ribosome	GSE35640	1
mitochondrial translation	GSE35640	1
Mitochondrial translation	GSE35640	1
Mitochondrial translation elongation	GSE35640	1
Mitochondrial translation initiation	GSE35640	1
Mitochondrial translation termination	GSE35640	1
mitochondrion	GSE35640	1
mitochondrion organization	GSE35640	1
mitotic cell cycle	GSE35640	0
mitotic cell cycle phase transition	GSE35640	0
molecular carrier activity	GSE35640	0
nasopharynx	GSE35640	1
nasopharynx; basal cells[≥Low]	GSE35640	0
nasopharynx; basal cells[≥Medium]	GSE35640	0
nasopharynx; ciliated cells (cell body)[≥Low]	GSE35640	0
nasopharynx; goblet cells[≥Low]	GSE35640	0
nasopharynx; respiratory epithelial cells[≥Low]	GSE35640	1
nasopharynx; respiratory epithelial cells[≥Medium]	GSE35640	0
ncRNA metabolic process	GSE35640	1
ncRNA processing	GSE35640	1
negative regulation of cellular component organization	GSE35640	0
negative regulation of organelle organization	GSE35640	0
Neurodevelopmental abnormality	GSE35640	0
nitrogen compound transport	GSE35640	1
nuclear envelope	GSE35640	0
nuclear lumen	GSE35640	0
nuclear outer membrane-endoplasmic reticulum membrane network	GSE35640	1
nucleobase-containing small molecule metabolic process	GSE35640	1
nucleoplasm	GSE35640	1
nucleoside diphosphate kinase activity	GSE35640	0
nucleoside phosphate biosynthetic process	GSE35640	1
nucleoside phosphate metabolic process	GSE35640	1
nucleoside triphosphate biosynthetic process	GSE35640	1
nucleoside triphosphate metabolic process	GSE35640	0
nucleotide biosynthetic process	GSE35640	1
nucleotide metabolic process	GSE35640	1
oral mucosa	GSE35640	1
oral mucosa; squamous epithelial cells[≥Low]	GSE35640	1
oral mucosa; squamous epithelial cells[≥Medium]	GSE35640	0
organellar large ribosomal subunit	GSE35640	1
organellar ribosome	GSE35640	1
organelle	GSE35640	1
organelle assembly	GSE35640	0
organelle envelope	GSE35640	1
organelle inner membrane	GSE35640	1
organelle lumen	GSE35640	1
organelle membrane	GSE35640	1
organelle organization	GSE35640	1
organelle outer membrane	GSE35640	1
organelle subcompartment	GSE35640	1
organic cyclic compound biosynthetic process	GSE35640	0
organic substance catabolic process	GSE35640	0
organic substance transport	GSE35640	1
organonitrogen compound biosynthetic process	GSE35640	1
organonitrogen compound metabolic process	GSE35640	1
organophosphate biosynthetic process	GSE35640	1
organophosphate metabolic process	GSE35640	1
outer membrane	GSE35640	1
ovary	GSE35640	1
ovary; follicle cells[≥Low]	GSE35640	0
