query	GO.ID	Description	p.Val	Genes	FDR	Phenotype
GSE91061	GO:0043123	positive regulation of canonical NF-kappaB signal transduction	8.48153715050118e-05	38	8.48153715050118e-05	+1
GSE91061	GO:0010647	positive regulation of cell communication	8.6030564989239e-05	183	8.6030564989239e-05	+1
GSE91061	GO:0018130	heterocycle biosynthetic process	9.23034727951343e-05	368	9.23034727951343e-05	+1
GSE91061	GO:0001959	regulation of cytokine-mediated signaling pathway	9.30909319050457e-05	32	9.30909319050457e-05	+1
GSE91061	GO:0002260	lymphocyte homeostasis	9.84551498656801e-05	21	9.84551498656801e-05	+1
GSE91061	GO:0030183	B cell differentiation	0.000108858523139	32	0.000108858523139	+1
GSE91061	GO:0019079	viral genome replication	0.000116401532597767	28	0.000116401532597767	+1
GSE91061	GO:0050860	negative regulation of T cell receptor signaling pathway	0.000117235666492567	12	0.000117235666492567	+1
GSE91061	GO:0019438	aromatic compound biosynthetic process	0.000124645405554079	368	0.000124645405554079	+1
GSE91061	GO:0001818	negative regulation of cytokine production	0.000125488833102182	47	0.000125488833102182	+1
GSE91061	GO:0019884	antigen processing and presentation of exogenous antigen	0.000131897876146903	16	0.000131897876146903	+1
GSE91061	GO:0045069	regulation of viral genome replication	0.000132637662007895	22	0.000132637662007895	+1
GSE91061	GO:0045059	positive thymic T cell selection	0.00013280322360619	9	0.00013280322360619	+1
GSE91061	GO:0007249	canonical NF-kappaB signal transduction	0.000132803276681006	49	0.000132803276681006	+1
GSE91061	GO:0070231	T cell apoptotic process	0.000136660563585966	18	0.000136660563585966	+1
GSE91061	GO:0051241	negative regulation of multicellular organismal process	0.000136688169028335	125	0.000136688169028335	+1
GSE91061	GO:0002286	T cell activation involved in immune response	0.000155500683529505	27	0.000155500683529505	+1
GSE91061	GO:0050790	regulation of catalytic activity	0.000156950288480776	135	0.000156950288480776	+1
GSE91061	GO:2001141	regulation of RNA biosynthetic process	0.000158716144972068	317	0.000158716144972068	+1
GSE91061	GO:0043122	regulation of canonical NF-kappaB signal transduction	0.000160819024601869	45	0.000160819024601869	+1
GSE91061	GO:0019882	antigen processing and presentation	0.000171654367547231	26	0.000171654367547231	+1
GSE91061	GO:1903708	positive regulation of hemopoiesis	0.000176534628172966	35	0.000176534628172966	+1
GSE91061	GO:1902107	positive regulation of leukocyte differentiation	0.000176534628172966	35	0.000176534628172966	+1
GSE91061	GO:0031295	T cell costimulation	0.000185070670520263	16	0.000185070670520263	+1
GSE91061	GO:0032481	positive regulation of type I interferon production	0.000189568743231531	20	0.000189568743231531	+1
GSE91061	GO:0007162	negative regulation of cell adhesion	0.000196736934731043	46	0.000196736934731043	+1
GSE91061	GO:0043367	CD4-positive, alpha-beta T cell differentiation	0.000206273367508288	23	0.000206273367508288	+1
GSE91061	GO:0051603	proteolysis involved in protein catabolic process	0.000208694022327562	90	0.000208694022327562	+1
GSE91061	GO:0060338	regulation of type I interferon-mediated signaling pathway	0.000236677036770505	15	0.000236677036770505	+1
GSE91061	GO:0002753	cytoplasmic pattern recognition receptor signaling pathway	0.000238147933171924	31	0.000238147933171924	+1
GSE91061	GO:1901565	organonitrogen compound catabolic process	0.000243426820013381	149	0.000243426820013381	+1
GSE91061	GO:0071887	leukocyte apoptotic process	0.000248333421709678	26	0.000248333421709678	+1
GSE91061	GO:0060337	type I interferon-mediated signaling pathway	0.000256447099855502	21	0.000256447099855502	+1
GSE91061	GO:0070227	lymphocyte apoptotic process	0.000256447099855502	21	0.000256447099855502	+1
GSE91061	GO:0034340	response to type I interferon	0.000259705325088148	22	0.000259705325088148	+1
GSE91061	GO:0001911	negative regulation of leukocyte mediated cytotoxicity	0.00027155003057836	11	0.00027155003057836	+1
GSE91061	GO:0002478	antigen processing and presentation of exogenous peptide antigen	0.000286922376705785	14	0.000286922376705785	+1
GSE91061	GO:0071357	cellular response to type I interferon	0.000322245156026742	21	0.000322245156026742	+1
GSE91061	GO:0031294	lymphocyte costimulation	0.000353631803935516	16	0.000353631803935516	+1
GSE91061	GO:0050900	leukocyte migration	0.000355943292164935	57	0.000355943292164935	+1
GSE91061	GO:0002520	immune system development	0.000366103804067826	36	0.000366103804067826	+1
GSE91061	GO:0032774	RNA biosynthetic process	0.000413445548449703	325	0.000413445548449703	+1
GSE91061	GO:1903557	positive regulation of tumor necrosis factor superfamily cytokine production	0.000434736387493571	24	0.000434736387493571	+1
GSE91061	GO:0002440	production of molecular mediator of immune response	0.000442911923043196	38	0.000442911923043196	+1
GSE91061	GO:0002823	negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	0.000460205280776594	17	0.000460205280776594	+1
GSE91061	GO:0036037	CD8-positive, alpha-beta T cell activation	0.000517303756249859	12	0.000517303756249859	+1
GSE91061	GO:1903900	regulation of viral life cycle	0.000528045326823449	29	0.000528045326823449	+1
GSE91061	GO:0034612	response to tumor necrosis factor	0.00056637637182531	41	0.00056637637182531	+1
GSE91061	GO:0002291	T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell	0.000602374772762306	7	0.000602374772762306	+1
GSE91061	GO:2001185	regulation of CD8-positive, alpha-beta T cell activation	0.000612977164332035	10	0.000612977164332035	+1
GSE91061	GO:0050727	regulation of inflammatory response	0.000742149635121499	54	0.000742149635121499	+1
GSE91061	GO:0046637	regulation of alpha-beta T cell differentiation	0.000759725896522173	19	0.000759725896522173	+1
GSE91061	GO:0032608	interferon-beta production	0.000800061300702634	17	0.000800061300702634	+1
GSE91061	GO:0032648	regulation of interferon-beta production	0.000800061300702634	17	0.000800061300702634	+1
GSE91061	GO:0006909	phagocytosis	0.000802324982011886	39	0.000802324982011886	+1
GSE91061	GO:0008283	cell population proliferation	0.000814940789695474	197	0.000814940789695474	+1
GSE91061	GO:0032760	positive regulation of tumor necrosis factor production	0.000836434375048459	23	0.000836434375048459	+1
GSE91061	GO:0042127	regulation of cell population proliferation	0.000995508226527342	170	0.000995508226527342	+1
GSE91061	GO:0002474	antigen processing and presentation of peptide antigen via MHC class I	0.00106675243439252	13	0.00106675243439252	+1
GSE91061	GO:0060339	negative regulation of type I interferon-mediated signaling pathway	0.00109684175138826	10	0.00109684175138826	+1
GSE91061	GO:0043370	regulation of CD4-positive, alpha-beta T cell differentiation	0.00116041995886453	16	0.00116041995886453	+1
GSE91061	GO:0006355	regulation of DNA-templated transcription	0.00120032634287252	310	0.00120032634287252	+1
GSE91061	GO:2000516	positive regulation of CD4-positive, alpha-beta T cell activation	0.00120347071168635	14	0.00120347071168635	+1
GSE91061	GO:0002720	positive regulation of cytokine production involved in immune response	0.00120842864459823	20	0.00120842864459823	+1
GSE91061	GO:0043029	T cell homeostasis	0.00122469311627495	15	0.00122469311627495	+1
GSE91061	GO:0002507	tolerance induction	0.00123371771435704	12	0.00123371771435704	+1
GSE91061	GO:0031342	negative regulation of cell killing	0.001275871958316	11	0.001275871958316	+1
GSE91061	GO:0050857	positive regulation of antigen receptor-mediated signaling pathway	0.001275871958316	11	0.001275871958316	+1
GSE91061	GO:1903555	regulation of tumor necrosis factor superfamily cytokine production	0.00133503180559452	31	0.00133503180559452	+1
GSE91061	GO:0071706	tumor necrosis factor superfamily cytokine production	0.00133503180559452	31	0.00133503180559452	+1
GSE91061	GO:0006793	phosphorus metabolic process	0.00144097972254687	243	0.00144097972254687	+1
GSE91061	GO:0006796	phosphate-containing compound metabolic process	0.00145053491197826	241	0.00145053491197826	+1
GSE91061	GO:0051254	positive regulation of RNA metabolic process	0.00150844088811467	183	0.00150844088811467	+1
GSE91061	GO:0032607	interferon-alpha production	0.00184867921879416	12	0.00184867921879416	+1
GSE91061	GO:0032647	regulation of interferon-alpha production	0.00184867921879416	12	0.00184867921879416	+1
GSE91061	GO:0000165	MAPK cascade	0.00188232122305813	88	0.00188232122305813	+1
GSE91061	GO:0006351	DNA-templated transcription	0.00200049953498052	318	0.00200049953498052	+1
GSE91061	GO:1901362	organic cyclic compound biosynthetic process	0.00202104459180644	371	0.00202104459180644	+1
GSE91061	GO:0042981	regulation of apoptotic process	0.00217051793306443	150	0.00217051793306443	+1
GSE91061	GO:0016192	vesicle-mediated transport	0.00218385460438763	157	0.00218385460438763	+1
GSE91061	GO:0001916	positive regulation of T cell mediated cytotoxicity	0.00219113234850536	13	0.00219113234850536	+1
GSE91061	GO:0042088	T-helper 1 type immune response	0.00220785733155483	15	0.00220785733155483	+1
GSE91061	GO:0002716	negative regulation of natural killer cell mediated immunity	0.00249460361892328	9	0.00249460361892328	+1
GSE91061	GO:0043067	regulation of programmed cell death	0.00286493009342595	153	0.00286493009342595	+1
GSE91061	GO:0042254	ribosome biogenesis	0.00289460802219708	47	0.00289460802219708	+1
GSE91061	GO:0009892	negative regulation of metabolic process	0.0030279186624586	308	0.0030279186624586	+1
GSE91061	GO:0002347	response to tumor cell	0.00307724806395862	13	0.00307724806395862	+1
GSE91061	GO:0002710	negative regulation of T cell mediated immunity	0.00311288321839464	11	0.00311288321839464	+1
GSE91061	GO:0045893	positive regulation of DNA-templated transcription	0.00328280476757327	169	0.00328280476757327	+1
GSE91061	GO:0140895	cell surface toll-like receptor signaling pathway	0.00336991443626463	16	0.00336991443626463	+1
GSE91061	GO:1902680	positive regulation of RNA biosynthetic process	0.00365761937023974	169	0.00365761937023974	+1
GSE91061	GO:0042130	negative regulation of T cell proliferation	0.00365945197239127	18	0.00365945197239127	+1
GSE91061	GO:0045935	positive regulation of nucleobase-containing compound metabolic process	0.00389315517216519	197	0.00389315517216519	+1
GSE91061	GO:0051056	regulation of small GTPase mediated signal transduction	0.00394295113782592	45	0.00394295113782592	+1
GSE91061	GO:0033554	cellular response to stress	0.0040675812938174	174	0.0040675812938174	+1
GSE91061	GO:0050672	negative regulation of lymphocyte proliferation	0.00408535926698483	20	0.00408535926698483	+1
GSE91061	GO:0045934	negative regulation of nucleobase-containing compound metabolic process	0.00413583024672539	159	0.00413583024672539	+1
GSE91061	GO:0070228	regulation of lymphocyte apoptotic process	0.00432613885879935	16	0.00432613885879935	+1
GSE91061	GO:0002702	positive regulation of production of molecular mediator of immune response	0.00464897346439232	26	0.00464897346439232	+1
GSE91061	GO:0032945	negative regulation of mononuclear cell proliferation	0.00494347666765385	20	0.00494347666765385	+1
GSE91061	GO:0002418	immune response to tumor cell	0.00502311958930737	10	0.00502311958930737	+1
GSE91061	GO:0006213	pyrimidine nucleoside metabolic process	0.00502311958930737	10	0.00502311958930737	+1
GSE91061	GO:0072678	T cell migration	0.00561463636529352	18	0.00561463636529352	+1
GSE91061	GO:0070232	regulation of T cell apoptotic process	0.00585227539503315	13	0.00585227539503315	+1
GSE91061	GO:0032680	regulation of tumor necrosis factor production	0.00658638179319814	29	0.00658638179319814	+1
GSE91061	GO:0032640	tumor necrosis factor production	0.00658638179319814	29	0.00658638179319814	+1
GSE91061	GO:0060284	regulation of cell development	0.00741644884743037	95	0.00741644884743037	+1
GSE91061	GO:0032728	positive regulation of interferon-beta production	0.00793622232205065	13	0.00793622232205065	+1
GSE91061	GO:0043068	positive regulation of programmed cell death	0.00892050049954011	66	0.00892050049954011	+1
GSE91061	GO:0050730	regulation of peptidyl-tyrosine phosphorylation	0.0094027697607795	35	0.0094027697607795	+1
GSE91061	GO:0002220	innate immune response activating cell surface receptor signaling pathway	0.00953037441598676	19	0.00953037441598676	+1
GSE91061	GO:0034470	ncRNA processing	0.00953450754508705	57	0.00953450754508705	+1
GSE91061	GO:0080135	regulation of cellular response to stress	0.00972259271927817	64	0.00972259271927817	+1
GSE91061	GO:0018108	peptidyl-tyrosine phosphorylation	0.00974354463873808	39	0.00974354463873808	+1
GSE91061	GO:0002685	regulation of leukocyte migration	0.010094363039089	36	0.010094363039089	+1
GSE91061	GO:0019883	antigen processing and presentation of endogenous antigen	0.0100972671949195	11	0.0100972671949195	+1
GSE91061	GO:0000028	ribosomal small subunit assembly	0.0102045693782874	8	0.0102045693782874	+1
GSE91061	GO:0001960	negative regulation of cytokine-mediated signaling pathway	0.0103380655377335	18	0.0103380655377335	+1
GSE91061	GO:0009968	negative regulation of signal transduction	0.0113328760789144	132	0.0113328760789144	+1
GSE91061	GO:0050871	positive regulation of B cell activation	0.0114789030629979	19	0.0114789030629979	+1
GSE91061	GO:0018212	peptidyl-tyrosine modification	0.0117719254344459	39	0.0117719254344459	+1
GSE91061	GO:0032088	negative regulation of NF-kappaB transcription factor activity	0.0125708994153062	18	0.0125708994153062	+1
GSE91061	GO:0034142	toll-like receptor 4 signaling pathway	0.0125842088054631	14	0.0125842088054631	+1
GSE91061	GO:0042274	ribosomal small subunit biogenesis	0.0126082858723698	21	0.0126082858723698	+1
GSE91061	GO:0051336	regulation of hydrolase activity	0.0137288886373258	72	0.0137288886373258	+1
GSE91061	GO:2000403	positive regulation of lymphocyte migration	0.0141567474861965	13	0.0141567474861965	+1
GSE91061	GO:0048872	homeostasis of number of cells	0.0143784005313621	45	0.0143784005313621	+1
GSE91061	GO:1901798	positive regulation of signal transduction by p53 class mediator	0.0144179561347948	11	0.0144179561347948	+1
GSE91061	GO:0002367	cytokine production involved in immune response	0.0144636131999292	23	0.0144636131999292	+1
GSE91061	GO:0002718	regulation of cytokine production involved in immune response	0.0144636131999292	23	0.0144636131999292	+1
GSE91061	GO:0002700	regulation of production of molecular mediator of immune response	0.0156153690767003	31	0.0156153690767003	+1
GSE91061	GO:0044773	mitotic DNA damage checkpoint signaling	0.0164886793771383	19	0.0164886793771383	+1
GSE91061	GO:0002752	cell surface pattern recognition receptor signaling pathway	0.0171482489823699	16	0.0171482489823699	+1
GSE91061	GO:0031399	regulation of protein modification process	0.0171538689504904	126	0.0171538689504904	+1
GSE91061	GO:0001776	leukocyte homeostasis	0.0172589704117902	22	0.0172589704117902	+1
GSE91061	GO:0002501	peptide antigen assembly with MHC protein complex	0.0180931295266583	8	0.0180931295266583	+1
GSE91061	GO:0002396	MHC protein complex assembly	0.0180931295266583	8	0.0180931295266583	+1
GSE91061	GO:0045953	negative regulation of natural killer cell mediated cytotoxicity	0.0180931295266583	8	0.0180931295266583	+1
GSE91061	GO:0010605	negative regulation of macromolecule metabolic process	0.0182623774476968	286	0.0182623774476968	+1
GSE91061	GO:0030099	myeloid cell differentiation	0.0183870354313161	56	0.0183870354313161	+1
GSE91061	GO:0035740	CD8-positive, alpha-beta T cell proliferation	0.0190604802180863	6	0.0190604802180863	+1
GSE91061	GO:0071352	cellular response to interleukin-2	0.0190604802180863	6	0.0190604802180863	+1
GSE91061	GO:0001915	negative regulation of T cell mediated cytotoxicity	0.0190604802180863	6	0.0190604802180863	+1
GSE91061	GO:0002370	natural killer cell cytokine production	0.0190604802180863	6	0.0190604802180863	+1
GSE91061	GO:0038110	interleukin-2-mediated signaling pathway	0.0190604802180863	6	0.0190604802180863	+1
GSE91061	GO:0002727	regulation of natural killer cell cytokine production	0.0190604802180863	6	0.0190604802180863	+1
GSE91061	GO:2000564	regulation of CD8-positive, alpha-beta T cell proliferation	0.0190604802180863	6	0.0190604802180863	+1
GSE91061	GO:0051248	negative regulation of protein metabolic process	0.0191405122846683	86	0.0191405122846683	+1
GSE91061	GO:0046629	gamma-delta T cell activation	0.0197546573491063	9	0.0197546573491063	+1
GSE91061	GO:0019885	antigen processing and presentation of endogenous peptide antigen via MHC class I	0.0197546573491063	9	0.0197546573491063	+1
GSE91061	GO:0032816	positive regulation of natural killer cell activation	0.0197546573491063	9	0.0197546573491063	+1
GSE91061	GO:0045066	regulatory T cell differentiation	0.0202518936322227	12	0.0202518936322227	+1
GSE91061	GO:0070664	negative regulation of leukocyte proliferation	0.0203228188521826	20	0.0203228188521826	+1
GSE91061	GO:0043687	post-translational protein modification	0.0206878174057553	108	0.0206878174057553	+1
GSE91061	GO:0051253	negative regulation of RNA metabolic process	0.0210299989323552	145	0.0210299989323552	+1
GSE91061	GO:0030888	regulation of B cell proliferation	0.0211813369200285	16	0.0211813369200285	+1
GSE91061	GO:0060761	negative regulation of response to cytokine stimulus	0.02210561733906	18	0.02210561733906	+1
GSE91061	GO:0032823	regulation of natural killer cell differentiation	0.0223613603705922	7	0.0223613603705922	+1
GSE91061	GO:2000106	regulation of leukocyte apoptotic process	0.0233878774027063	19	0.0233878774027063	+1
GSE91061	GO:0009894	regulation of catabolic process	0.0256170572719606	108	0.0256170572719606	+1
GSE91061	GO:0032660	regulation of interleukin-17 production	0.02710192920676	12	0.02710192920676	+1
GSE91061	GO:0032620	interleukin-17 production	0.02710192920676	12	0.02710192920676	+1
GSE91061	GO:0023057	negative regulation of signaling	0.0277980718128831	139	0.0277980718128831	+1
GSE91061	GO:0070647	protein modification by small protein conjugation or removal	0.0285134296809021	103	0.0285134296809021	+1
GSE91061	GO:2000026	regulation of multicellular organismal development	0.028690002356142	140	0.028690002356142	+1
GSE91061	GO:0002294	CD4-positive, alpha-beta T cell differentiation involved in immune response	0.0294253518223609	17	0.0294253518223609	+1
GSE91061	GO:0015031	protein transport	0.029590004596219	141	0.029590004596219	+1
GSE91061	GO:0097190	apoptotic signaling pathway	0.0304116824563129	71	0.0304116824563129	+1
GSE91061	GO:0045061	thymic T cell selection	0.0304446126649541	9	0.0304446126649541	+1
GSE91061	GO:0050862	positive regulation of T cell receptor signaling pathway	0.0305719502528463	8	0.0305719502528463	+1
GSE91061	GO:2001233	regulation of apoptotic signaling pathway	0.0312704210372367	50	0.0312704210372367	+1
GSE91061	GO:0044774	mitotic DNA integrity checkpoint signaling	0.0327786919335748	19	0.0327786919335748	+1
GSE91061	GO:0008284	positive regulation of cell population proliferation	0.0334380467501341	102	0.0334380467501341	+1
GSE91061	GO:0006810	transport	0.0348103971847929	368	0.0348103971847929	+1
GSE91061	GO:0043408	regulation of MAPK cascade	0.0352406338806748	74	0.0352406338806748	+1
GSE91061	GO:0002293	alpha-beta T cell differentiation involved in immune response	0.0354636669074971	17	0.0354636669074971	+1
GSE91061	GO:0002287	alpha-beta T cell activation involved in immune response	0.0354636669074971	17	0.0354636669074971	+1
GSE91061	GO:0006364	rRNA processing	0.0360698209225812	34	0.0360698209225812	+1
GSE91061	GO:0016072	rRNA metabolic process	0.0372162706696325	38	0.0372162706696325	+1
GSE91061	GO:0043065	positive regulation of apoptotic process	0.0372207996650516	62	0.0372207996650516	+1
GSE91061	GO:0002292	T cell differentiation involved in immune response	0.0376792223945677	18	0.0376792223945677	+1
GSE91061	GO:0062207	regulation of pattern recognition receptor signaling pathway	0.0387212522559288	26	0.0387212522559288	+1
GSE91061	GO:1902679	negative regulation of RNA biosynthetic process	0.0392339892273193	134	0.0392339892273193	+1
GSE91061	GO:0042770	signal transduction in response to DNA damage	0.0409768146827878	31	0.0409768146827878	+1
GSE91061	GO:0045348	positive regulation of MHC class II biosynthetic process	0.0420198937321257	7	0.0420198937321257	+1
GSE91061	GO:0001779	natural killer cell differentiation	0.0456975085103423	9	0.0456975085103423	+1
GSE91061	GO:0002483	antigen processing and presentation of endogenous peptide antigen	0.0456975085103423	9	0.0456975085103423	+1
GSE91061	GO:0005737	cytoplasm	2.63646837051958e-37	1097	2.63646837051958e-37	+1
GSE91061	GO:0005829	cytosol	1.19329493537272e-23	559	1.19329493537272e-23	+1
GSE91061	GO:0005654	nucleoplasm	6.10477249860482e-19	440	6.10477249860482e-19	+1
GSE91061	GO:0044391	ribosomal subunit	7.20635518453969e-17	54	7.20635518453969e-17	+1
GSE91061	GO:0009897	external side of plasma membrane	4.54213423803099e-16	79	4.54213423803099e-16	+1
GSE91061	GO:0022626	cytosolic ribosome	1.76601186657121e-15	40	1.76601186657121e-15	+1
GSE91061	GO:0098552	side of membrane	8.15250776890467e-15	115	8.15250776890467e-15	+1
GSE91061	GO:0016020	membrane	5.97802276459933e-13	832	5.97802276459933e-13	+1
GSE91061	GO:0031410	cytoplasmic vesicle	3.92769256569578e-12	272	3.92769256569578e-12	+1
GSE91061	GO:0097708	intracellular vesicle	5.00911707147677e-12	272	5.00911707147677e-12	+1
GSE91061	GO:0031982	vesicle	1.50519709232877e-11	391	1.50519709232877e-11	+1
GSE91061	GO:0022625	cytosolic large ribosomal subunit	3.83375544191888e-10	23	3.83375544191888e-10	+1
GSE91061	GO:0005768	endosome	2.15635294235362e-09	134	2.15635294235362e-09	+1
GSE91061	GO:0043231	intracellular membrane-bounded organelle	2.890342602256e-09	1130	2.890342602256e-09	+1
GSE91061	GO:0015934	large ribosomal subunit	1.91984115149302e-08	31	1.91984115149302e-08	+1
GSE91061	GO:0043227	membrane-bounded organelle	3.86394136981684e-08	1192	3.86394136981684e-08	+1
GSE91061	GO:0110165	cellular anatomical entity	9.45403089702337e-08	1523	9.45403089702337e-08	+1
GSE91061	GO:0031090	organelle membrane	1.03664558744247e-07	353	1.03664558744247e-07	+1
GSE91061	GO:0031974	membrane-enclosed lumen	1.42228420732225e-07	570	1.42228420732225e-07	+1
GSE91061	GO:0070013	intracellular organelle lumen	1.42228420732225e-07	570	1.42228420732225e-07	+1
GSE91061	GO:0043233	organelle lumen	1.42228420732225e-07	570	1.42228420732225e-07	+1
GSE91061	GO:0012505	endomembrane system	1.89304848520484e-07	429	1.89304848520484e-07	+1
GSE91061	GO:0042611	MHC protein complex	3.82002254729339e-07	13	3.82002254729339e-07	+1
GSE91061	GO:0009986	cell surface	4.05023433896998e-07	112	4.05023433896998e-07	+1
GSE91061	GO:0022627	cytosolic small ribosomal subunit	7.92757919644087e-07	17	7.92757919644087e-07	+1
GSE91061	GO:0015935	small ribosomal subunit	7.98239719086173e-07	23	7.98239719086173e-07	+1
GSE91061	GO:0098588	bounding membrane of organelle	8.50426586563461e-07	223	8.50426586563461e-07	+1
GSE91061	GO:0010008	endosome membrane	1.75890141001221e-06	78	1.75890141001221e-06	+1
GSE91061	GO:1902494	catalytic complex	1.80660460574875e-06	186	1.80660460574875e-06	+1
GSE91061	GO:0012506	vesicle membrane	3.29102094191695e-06	139	3.29102094191695e-06	+1
GSE91061	GO:0140535	intracellular protein-containing complex	3.93824968712632e-06	113	3.93824968712632e-06	+1
GSE91061	GO:0031981	nuclear lumen	9.04054747432107e-06	474	9.04054747432107e-06	+1
GSE91061	GO:0030659	cytoplasmic vesicle membrane	9.16824167236032e-06	136	9.16824167236032e-06	+1
GSE91061	GO:0042612	MHC class I protein complex	2.22937538858559e-05	7	2.22937538858559e-05	+1
GSE91061	GO:0005622	intracellular anatomical structure	2.98868512265142e-05	1311	2.98868512265142e-05	+1
GSE91061	GO:0043229	intracellular organelle	0.000417556998681229	1188	0.000417556998681229	+1
GSE91061	GO:0000323	lytic vacuole	0.000588106625704676	88	0.000588106625704676	+1
GSE91061	GO:0005764	lysosome	0.000588106625704676	88	0.000588106625704676	+1
GSE91061	GO:0045335	phagocytic vesicle	0.000632935570234172	27	0.000632935570234172	+1
GSE91061	GO:0005773	vacuole	0.000682245129823608	96	0.000682245129823608	+1
GSE91061	GO:0030670	phagocytic vesicle membrane	0.000786212871090711	19	0.000786212871090711	+1
GSE91061	GO:0000932	P-body	0.00156233979441054	21	0.00156233979441054	+1
GSE91061	GO:0043226	organelle	0.00193223923352392	1234	0.00193223923352392	+1
GSE91061	GO:0005769	early endosome	0.0028910125998674	55	0.0028910125998674	+1
GSE91061	GO:0030134	COPII-coated ER to Golgi transport vesicle	0.00345686067881509	19	0.00345686067881509	+1
GSE91061	GO:0005925	focal adhesion	0.00368639352137686	54	0.00368639352137686	+1
GSE91061	GO:0001772	immunological synapse	0.00369345606012903	13	0.00369345606012903	+1
GSE91061	GO:0044194	cytolytic granule	0.00659303212297574	7	0.00659303212297574	+1
GSE91061	GO:0030055	cell-substrate junction	0.0072045087659242	54	0.0072045087659242	+1
GSE91061	GO:0005774	vacuolar membrane	0.00874299962006367	59	0.00874299962006367	+1
GSE91061	GO:0005765	lysosomal membrane	0.0089013008919649	55	0.0089013008919649	+1
GSE91061	GO:0098852	lytic vacuole membrane	0.0089013008919649	55	0.0089013008919649	+1
GSE91061	GO:0098553	lumenal side of endoplasmic reticulum membrane	0.0103949266697479	9	0.0103949266697479	+1
GSE91061	GO:0035770	ribonucleoprotein granule	0.0111458188300828	38	0.0111458188300828	+1
GSE91061	GO:0042105	alpha-beta T cell receptor complex	0.0116176062649372	5	0.0116176062649372	+1
GSE91061	GO:0019774	proteasome core complex, beta-subunit complex	0.0146549095063498	6	0.0146549095063498	+1
GSE91061	GO:0012507	ER to Golgi transport vesicle membrane	0.0149483967335795	14	0.0149483967335795	+1
GSE91061	GO:0031902	late endosome membrane	0.0285871640379099	27	0.0285871640379099	+1
GSE91061	GO:0001891	phagocytic cup	0.0290725962082623	9	0.0290725962082623	+1
GSE91061	GO:0042613	MHC class II protein complex	0.031047418027391	7	0.031047418027391	+1
GSE91061	GO:0036464	cytoplasmic ribonucleoprotein granule	0.0325964937638503	35	0.0325964937638503	+1
GSE91061	GO:0005839	proteasome core complex	0.0390646180424825	8	0.0390646180424825	+1
GSE91061	GO:0005886	plasma membrane	0.0438234618906383	460	0.0438234618906383	+1
GSE91061	GO:0098576	lumenal side of membrane	0.0465322764759768	10	0.0465322764759768	+1
GSE91061	GO:0030666	endocytic vesicle membrane	0.0490203773370165	29	0.0490203773370165	+1
GSE91061	GO:0005515	protein binding	4.04552899046983e-47	1358	4.04552899046983e-47	+1
GSE91061	GO:0023023	MHC protein complex binding	1.25493286274667e-09	18	1.25493286274667e-09	+1
GSE91061	GO:0005488	binding	7.96745798750501e-09	1465	7.96745798750501e-09	+1
GSE91061	GO:0019902	phosphatase binding	1.72743438759524e-05	38	1.72743438759524e-05	+1
GSE91061	GO:0044877	protein-containing complex binding	3.15983271481189e-05	193	3.15983271481189e-05	+1
GSE91061	GO:0019903	protein phosphatase binding	4.69644593583659e-05	31	4.69644593583659e-05	+1
GSE91061	GO:0042605	peptide antigen binding	0.000117569913373522	15	0.000117569913373522	+1
GSE91061	GO:0042287	MHC protein binding	0.000397552333276463	14	0.000397552333276463	+1
GSE91061	GO:0019899	enzyme binding	0.000671785014122077	217	0.000671785014122077	+1
GSE91061	GO:0023024	MHC class I protein complex binding	0.000691843481314189	6	0.000691843481314189	+1
GSE91061	GO:0030881	beta-2-microglobulin binding	0.000691843481314189	6	0.000691843481314189	+1
GSE91061	GO:0060090	molecular adaptor activity	0.000796269996783221	130	0.000796269996783221	+1
GSE91061	GO:0030674	protein-macromolecule adaptor activity	0.00094078807478229	112	0.00094078807478229	+1
GSE91061	GO:0042608	T cell receptor binding	0.00201100625303231	7	0.00201100625303231	+1
GSE91061	GO:0023026	MHC class II protein complex binding	0.00252796138109697	10	0.00252796138109697	+1
GSE91061	GO:0030234	enzyme regulator activity	0.00438988036790018	141	0.00438988036790018	+1
GSE91061	GO:0003713	transcription coactivator activity	0.00467827028165129	44	0.00467827028165129	+1
GSE91061	GO:0005102	signaling receptor binding	0.0076908986831992	158	0.0076908986831992	+1
GSE91061	GO:0003712	transcription coregulator activity	0.0105601914532926	67	0.0105601914532926	+1
GSE91061	GO:0060589	nucleoside-triphosphatase regulator activity	0.0177362001779387	63	0.0177362001779387	+1
GSE91061	GO:0030695	GTPase regulator activity	0.0177362001779387	63	0.0177362001779387	+1
GSE91061	GO:0140375	immune receptor activity	0.0188478921705132	26	0.0188478921705132	+1
GSE91061	GO:0017124	SH3 domain binding	0.0203475865049743	23	0.0203475865049743	+1
GSE91061	GO:0046977	TAP binding	0.0256803766745247	5	0.0256803766745247	+1
GSE91061	GO:0032813	tumor necrosis factor receptor superfamily binding	0.0293652070572911	13	0.0293652070572911	+1
GSE91061	GO:0008047	enzyme activator activity	0.0334019999523849	71	0.0334019999523849	+1
GSE91061	GO:0019901	protein kinase binding	0.0433742363753286	82	0.0433742363753286	+1
GSE91061	HP:0011893	Abnormal leukocyte count	6.59077471089688e-19	103	6.59077471089688e-19	+1
