query	GO.ID	Description	p.Val	Genes	FDR	Phenotype
GSE91061	GO:0033554	cellular response to stress	3.27075957355962e-09	290	3.27075957355962e-09	+1
GSE91061	GO:0043085	positive regulation of catalytic activity	4.3481959573243e-09	151	4.3481959573243e-09	+1
GSE91061	GO:0010468	regulation of gene expression	4.46439813380388e-09	755	4.46439813380388e-09	+1
GSE91061	GO:0045621	positive regulation of lymphocyte differentiation	4.74248175621095e-09	45	4.74248175621095e-09	+1
GSE91061	GO:0002700	regulation of production of molecular mediator of immune response	5.63689859936536e-09	56	5.63689859936536e-09	+1
GSE91061	GO:0046631	alpha-beta T cell activation	6.24425364904071e-09	54	6.24425364904071e-09	+1
GSE91061	GO:0010556	regulation of macromolecule biosynthetic process	6.54775324756765e-09	769	6.54775324756765e-09	+1
GSE91061	GO:0044087	regulation of cellular component biogenesis	7.09569138379162e-09	179	7.09569138379162e-09	+1
GSE91061	GO:0010243	response to organonitrogen compound	7.09678644293259e-09	178	7.09678644293259e-09	+1
GSE91061	GO:0051056	regulation of small GTPase mediated signal transduction	7.57099149077426e-09	77	7.57099149077426e-09	+1
GSE91061	GO:0071702	organic substance transport	7.8689231566607e-09	365	7.8689231566607e-09	+1
GSE91061	GO:0032760	positive regulation of tumor necrosis factor production	7.9954617159134e-09	38	7.9954617159134e-09	+1
GSE91061	GO:0045937	positive regulation of phosphate metabolic process	8.36227533871627e-09	140	8.36227533871627e-09	+1
GSE91061	GO:0010562	positive regulation of phosphorus metabolic process	8.36227533871627e-09	140	8.36227533871627e-09	+1
GSE91061	GO:0051345	positive regulation of hydrolase activity	8.49638039558799e-09	89	8.49638039558799e-09	+1
GSE91061	GO:0031326	regulation of cellular biosynthetic process	9.06564825263373e-09	783	9.06564825263373e-09	+1
GSE91061	GO:0002478	antigen processing and presentation of exogenous peptide antigen	9.14128526655e-09	22	9.14128526655e-09	+1
GSE91061	GO:0045935	positive regulation of nucleobase-containing compound metabolic process	9.35162796280384e-09	325	9.35162796280384e-09	+1
GSE91061	GO:0006898	receptor-mediated endocytosis	1.00637882990563e-08	68	1.00637882990563e-08	+1
GSE91061	GO:0030162	regulation of proteolysis	1.00862330222009e-08	117	1.00862330222009e-08	+1
GSE91061	GO:0007040	lysosome organization	1.07867800552808e-08	40	1.07867800552808e-08	+1
GSE91061	GO:0080171	lytic vacuole organization	1.07867800552808e-08	40	1.07867800552808e-08	+1
GSE91061	GO:0050851	antigen receptor-mediated signaling pathway	1.14639809538607e-08	56	1.14639809538607e-08	+1
GSE91061	GO:0009889	regulation of biosynthetic process	1.16920250636499e-08	786	1.16920250636499e-08	+1
GSE91061	GO:0002819	regulation of adaptive immune response	1.24063214186047e-08	58	1.24063214186047e-08	+1
GSE91061	GO:0048002	antigen processing and presentation of peptide antigen	1.29638094304003e-08	30	1.29638094304003e-08	+1
GSE91061	GO:0051254	positive regulation of RNA metabolic process	1.36419360666301e-08	298	1.36419360666301e-08	+1
GSE91061	GO:0050727	regulation of inflammatory response	1.36545124340934e-08	88	1.36545124340934e-08	+1
GSE91061	GO:0046634	regulation of alpha-beta T cell activation	2.07536616860591e-08	40	2.07536616860591e-08	+1
GSE91061	GO:0045893	positive regulation of DNA-templated transcription	2.59833054076501e-08	277	2.59833054076501e-08	+1
GSE91061	GO:0001909	leukocyte mediated cytotoxicity	2.66446221223985e-08	44	2.66446221223985e-08	+1
GSE91061	GO:0051172	negative regulation of nitrogen compound metabolic process	2.91284883808787e-08	342	2.91284883808787e-08	+1
GSE91061	GO:0071417	cellular response to organonitrogen compound	3.02405336496303e-08	124	3.02405336496303e-08	+1
GSE91061	GO:0033043	regulation of organelle organization	3.02841332872879e-08	205	3.02841332872879e-08	+1
GSE91061	GO:1902680	positive regulation of RNA biosynthetic process	3.1685621347206e-08	277	3.1685621347206e-08	+1
GSE91061	GO:1901698	response to nitrogen compound	3.53774048324077e-08	189	3.53774048324077e-08	+1
GSE91061	GO:0019884	antigen processing and presentation of exogenous antigen	3.65449081449349e-08	24	3.65449081449349e-08	+1
GSE91061	GO:0010720	positive regulation of cell development	3.70056564018055e-08	99	3.70056564018055e-08	+1
GSE91061	GO:0042060	wound healing	3.75492021288647e-08	95	3.75492021288647e-08	+1
GSE91061	GO:0016197	endosomal transport	3.76863708088993e-08	72	3.76863708088993e-08	+1
GSE91061	GO:0050764	regulation of phagocytosis	4.73152254754029e-08	36	4.73152254754029e-08	+1
GSE91061	GO:0046635	positive regulation of alpha-beta T cell activation	4.97330622382388e-08	30	4.97330622382388e-08	+1
GSE91061	GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	5.28183680238428e-08	54	5.28183680238428e-08	+1
GSE91061	GO:0042325	regulation of phosphorylation	5.65195133952026e-08	175	5.65195133952026e-08	+1
GSE91061	GO:0002440	production of molecular mediator of immune response	5.69607127482888e-08	60	5.69607127482888e-08	+1
GSE91061	GO:0001932	regulation of protein phosphorylation	5.82593511812855e-08	167	5.82593511812855e-08	+1
GSE91061	GO:0001934	positive regulation of protein phosphorylation	6.15213877401615e-08	122	6.15213877401615e-08	+1
GSE91061	GO:0019221	cytokine-mediated signaling pathway	6.56606424033014e-08	106	6.56606424033014e-08	+1
GSE91061	GO:1904018	positive regulation of vasculature development	6.88975275995891e-08	50	6.88975275995891e-08	+1
GSE91061	GO:0019886	antigen processing and presentation of exogenous peptide antigen via MHC class II	7.24139278222786e-08	18	7.24139278222786e-08	+1
GSE91061	GO:0042102	positive regulation of T cell proliferation	7.6325398339585e-08	37	7.6325398339585e-08	+1
GSE91061	GO:1901699	cellular response to nitrogen compound	7.79682582748219e-08	132	7.79682582748219e-08	+1
GSE91061	GO:0031329	regulation of cellular catabolic process	9.12141728857926e-08	134	9.12141728857926e-08	+1
GSE91061	GO:0019219	regulation of nucleobase-containing compound metabolic process	9.37191505898904e-08	571	9.37191505898904e-08	+1
GSE91061	GO:0009968	negative regulation of signal transduction	9.65729169095748e-08	219	9.65729169095748e-08	+1
GSE91061	GO:0071363	cellular response to growth factor stimulus	9.88071249630795e-08	133	9.88071249630795e-08	+1
GSE91061	GO:0045807	positive regulation of endocytosis	1.00916983518728e-07	47	1.00916983518728e-07	+1
GSE91061	GO:0002688	regulation of leukocyte chemotaxis	1.02661349311357e-07	41	1.02661349311357e-07	+1
GSE91061	GO:0071675	regulation of mononuclear cell migration	1.02661349311357e-07	41	1.02661349311357e-07	+1
GSE91061	GO:0036230	granulocyte activation	1.14757274981123e-07	24	1.14757274981123e-07	+1
GSE91061	GO:0050920	regulation of chemotaxis	1.27619257959203e-07	60	1.27619257959203e-07	+1
GSE91061	GO:0097435	supramolecular fiber organization	1.3196899671839e-07	156	1.3196899671839e-07	+1
GSE91061	GO:0070848	response to growth factor	1.32441926655522e-07	137	1.32441926655522e-07	+1
GSE91061	GO:0042327	positive regulation of phosphorylation	1.33855461788075e-07	125	1.33855461788075e-07	+1
GSE91061	GO:0001667	ameboidal-type cell migration	1.34455469197258e-07	94	1.34455469197258e-07	+1
GSE91061	GO:0023057	negative regulation of signaling	1.35330922450605e-07	233	1.35330922450605e-07	+1
GSE91061	GO:0045580	regulation of T cell differentiation	1.52952809155436e-07	52	1.52952809155436e-07	+1
GSE91061	GO:0009896	positive regulation of catabolic process	1.74992102620594e-07	110	1.74992102620594e-07	+1
GSE91061	GO:0002702	positive regulation of production of molecular mediator of immune response	1.8500689077255e-07	43	1.8500689077255e-07	+1
GSE91061	GO:0032755	positive regulation of interleukin-6 production	2.25656446247226e-07	35	2.25656446247226e-07	+1
GSE91061	GO:0010648	negative regulation of cell communication	2.27865250022222e-07	232	2.27865250022222e-07	+1
GSE91061	GO:0002705	positive regulation of leukocyte mediated immunity	2.31223151108309e-07	45	2.31223151108309e-07	+1
GSE91061	GO:0071216	cellular response to biotic stimulus	2.38639216108821e-07	64	2.38639216108821e-07	+1
GSE91061	GO:0031929	TOR signaling	2.40513517831253e-07	49	2.40513517831253e-07	+1
GSE91061	GO:0032956	regulation of actin cytoskeleton organization	2.83764852625995e-07	78	2.83764852625995e-07	+1
GSE91061	GO:0070374	positive regulation of ERK1 and ERK2 cascade	3.02260024064666e-07	56	3.02260024064666e-07	+1
GSE91061	GO:0006355	regulation of DNA-templated transcription	3.5494025720517e-07	492	3.5494025720517e-07	+1
GSE91061	GO:0060341	regulation of cellular localization	3.62957839124966e-07	176	3.62957839124966e-07	+1
GSE91061	GO:0032880	regulation of protein localization	3.84835396761714e-07	161	3.84835396761714e-07	+1
GSE91061	GO:0002718	regulation of cytokine production involved in immune response	4.0873807002218e-07	39	4.0873807002218e-07	+1
GSE91061	GO:0002367	cytokine production involved in immune response	4.0873807002218e-07	39	4.0873807002218e-07	+1
GSE91061	GO:0050866	negative regulation of cell activation	4.52755562167761e-07	56	4.52755562167761e-07	+1
GSE91061	GO:0051252	regulation of RNA metabolic process	4.63431455137747e-07	530	4.63431455137747e-07	+1
GSE91061	GO:0045766	positive regulation of angiogenesis	5.17435026876824e-07	48	5.17435026876824e-07	+1
GSE91061	GO:0002690	positive regulation of leukocyte chemotaxis	5.40245764199737e-07	34	5.40245764199737e-07	+1
GSE91061	GO:2001141	regulation of RNA biosynthetic process	5.48774935440702e-07	493	5.48774935440702e-07	+1
GSE91061	GO:0010506	regulation of autophagy	5.61358587490658e-07	81	5.61358587490658e-07	+1
GSE91061	GO:0071559	response to transforming growth factor beta	6.15271458301923e-07	66	6.15271458301923e-07	+1
GSE91061	GO:0050766	positive regulation of phagocytosis	7.31805360319529e-07	28	7.31805360319529e-07	+1
GSE91061	GO:0008285	negative regulation of cell population proliferation	7.46918060280217e-07	133	7.46918060280217e-07	+1
GSE91061	GO:0010631	epithelial cell migration	7.57514126645059e-07	72	7.57514126645059e-07	+1
GSE91061	GO:0002285	lymphocyte activation involved in immune response	8.19189198923788e-07	56	8.19189198923788e-07	+1
GSE91061	GO:0042116	macrophage activation	8.72544476082857e-07	36	8.72544476082857e-07	+1
GSE91061	GO:0002237	response to molecule of bacterial origin	8.88145719365052e-07	80	8.88145719365052e-07	+1
GSE91061	GO:0030198	extracellular matrix organization	9.9651264730492e-07	75	9.9651264730492e-07	+1
GSE91061	GO:0007015	actin filament organization	1.0233301368578e-06	97	1.0233301368578e-06	+1
GSE91061	GO:0045639	positive regulation of myeloid cell differentiation	1.11257576759331e-06	35	1.11257576759331e-06	+1
GSE91061	GO:0043062	extracellular structure organization	1.15743098748471e-06	75	1.15743098748471e-06	+1
GSE91061	GO:0090130	tissue migration	1.19441405377213e-06	73	1.19441405377213e-06	+1
GSE91061	GO:0090132	epithelium migration	1.20818649675882e-06	72	1.20818649675882e-06	+1
GSE91061	GO:0050864	regulation of B cell activation	1.2112913113402e-06	41	1.2112913113402e-06	+1
GSE91061	GO:2000146	negative regulation of cell motility	1.21839867126155e-06	71	1.21839867126155e-06	+1
GSE91061	GO:0045582	positive regulation of T cell differentiation	1.24270011964271e-06	38	1.24270011964271e-06	+1
GSE91061	GO:0032611	interleukin-1 beta production	1.28892717395705e-06	33	1.28892717395705e-06	+1
GSE91061	GO:0032651	regulation of interleukin-1 beta production	1.28892717395705e-06	33	1.28892717395705e-06	+1
GSE91061	GO:0045229	external encapsulating structure organization	1.34309976716429e-06	75	1.34309976716429e-06	+1
GSE91061	GO:0045862	positive regulation of proteolysis	1.36837998051014e-06	74	1.36837998051014e-06	+1
GSE91061	GO:0032970	regulation of actin filament-based process	1.40183536983015e-06	83	1.40183536983015e-06	+1
GSE91061	GO:0002695	negative regulation of leukocyte activation	1.45709863261877e-06	51	1.45709863261877e-06	+1
GSE91061	GO:1902903	regulation of supramolecular fiber organization	1.54153086118153e-06	84	1.54153086118153e-06	+1
GSE91061	GO:0048872	homeostasis of number of cells	1.58886261602353e-06	74	1.58886261602353e-06	+1
GSE91061	GO:0051603	proteolysis involved in protein catabolic process	1.64784322306295e-06	136	1.64784322306295e-06	+1
GSE91061	GO:0070372	regulation of ERK1 and ERK2 cascade	1.68477448263361e-06	69	1.68477448263361e-06	+1
GSE91061	GO:0030336	negative regulation of cell migration	1.6883818727684e-06	68	1.6883818727684e-06	+1
GSE91061	GO:0045637	regulation of myeloid cell differentiation	1.76380480374119e-06	56	1.76380480374119e-06	+1
GSE91061	GO:0061024	membrane organization	1.81431976384528e-06	148	1.81431976384528e-06	+1
GSE91061	GO:0051050	positive regulation of transport	1.93651394095543e-06	152	1.93651394095543e-06	+1
GSE91061	GO:0051235	maintenance of location	1.97887206509932e-06	77	1.97887206509932e-06	+1
GSE91061	GO:0030225	macrophage differentiation	2.04247824159181e-06	26	2.04247824159181e-06	+1
GSE91061	GO:0002449	lymphocyte mediated immunity	2.3704110667837e-06	80	2.3704110667837e-06	+1
GSE91061	GO:0031341	regulation of cell killing	2.72448597340876e-06	35	2.72448597340876e-06	+1
GSE91061	GO:0032940	secretion by cell	2.78740908692003e-06	149	2.78740908692003e-06	+1
GSE91061	GO:0032612	interleukin-1 production	2.79873860109081e-06	36	2.79873860109081e-06	+1
GSE91061	GO:0032652	regulation of interleukin-1 production	2.79873860109081e-06	36	2.79873860109081e-06	+1
GSE91061	GO:1901652	response to peptide	2.81676614506026e-06	103	2.81676614506026e-06	+1
GSE91061	GO:0018130	heterocycle biosynthetic process	2.85622859356885e-06	566	2.85622859356885e-06	+1
GSE91061	GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	2.86879128926507e-06	82	2.86879128926507e-06	+1
GSE91061	GO:0006351	DNA-templated transcription	2.97100149428916e-06	501	2.97100149428916e-06	+1
GSE91061	GO:0048193	Golgi vesicle transport	3.09684024056829e-06	70	3.09684024056829e-06	+1
GSE91061	GO:0043068	positive regulation of programmed cell death	3.16188011868485e-06	106	3.16188011868485e-06	+1
GSE91061	GO:0031589	cell-substrate adhesion	3.36037720532036e-06	78	3.36037720532036e-06	+1
GSE91061	GO:0043299	leukocyte degranulation	3.38225518624259e-06	30	3.38225518624259e-06	+1
GSE91061	GO:1905517	macrophage migration	3.39692265769549e-06	25	3.39692265769549e-06	+1
GSE91061	GO:1905521	regulation of macrophage migration	3.48909148163829e-06	21	3.48909148163829e-06	+1
GSE91061	GO:0140352	export from cell	3.57305863368041e-06	158	3.57305863368041e-06	+1
GSE91061	GO:0002532	production of molecular mediator involved in inflammatory response	3.82678988154762e-06	31	3.82678988154762e-06	+1
GSE91061	GO:0070371	ERK1 and ERK2 cascade	4.01825786142729e-06	72	4.01825786142729e-06	+1
GSE91061	GO:0009617	response to bacterium	4.50480027268495e-06	133	4.50480027268495e-06	+1
GSE91061	GO:0044089	positive regulation of cellular component biogenesis	4.72431401655712e-06	102	4.72431401655712e-06	+1
GSE91061	GO:0030183	B cell differentiation	4.99464805854675e-06	45	4.99464805854675e-06	+1
GSE91061	GO:0043549	regulation of kinase activity	5.0017455209927e-06	98	5.0017455209927e-06	+1
GSE91061	GO:0032774	RNA biosynthetic process	5.63058914250168e-06	503	5.63058914250168e-06	+1
GSE91061	GO:0072659	protein localization to plasma membrane	5.84078941972418e-06	68	5.84078941972418e-06	+1
GSE91061	GO:0110053	regulation of actin filament organization	6.04896609162664e-06	64	6.04896609162664e-06	+1
GSE91061	GO:0016236	macroautophagy	6.95218144836368e-06	73	6.95218144836368e-06	+1
GSE91061	GO:0003158	endothelium development	7.24016179368993e-06	40	7.24016179368993e-06	+1
GSE91061	GO:0032655	regulation of interleukin-12 production	7.72728983059241e-06	25	7.72728983059241e-06	+1
GSE91061	GO:0032615	interleukin-12 production	7.72728983059241e-06	25	7.72728983059241e-06	+1
GSE91061	GO:0030316	osteoclast differentiation	8.42468959989838e-06	35	8.42468959989838e-06	+1
GSE91061	GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	8.47316119146211e-06	117	8.47316119146211e-06	+1
GSE91061	GO:0071219	cellular response to molecule of bacterial origin	9.02138422454154e-06	56	9.02138422454154e-06	+1
GSE91061	GO:0042119	neutrophil activation	9.09610844716882e-06	20	9.09610844716882e-06	+1
GSE91061	GO:0051493	regulation of cytoskeleton organization	9.09918257561961e-06	102	9.09918257561961e-06	+1
GSE91061	GO:0034654	nucleobase-containing compound biosynthetic process	9.14372143727412e-06	553	9.14372143727412e-06	+1
GSE91061	GO:0006886	intracellular protein transport	9.21568443524049e-06	127	9.21568443524049e-06	+1
GSE91061	GO:0045944	positive regulation of transcription by RNA polymerase II	1.05330859215018e-05	205	1.05330859215018e-05	+1
GSE91061	GO:1902532	negative regulation of intracellular signal transduction	1.13551373723677e-05	106	1.13551373723677e-05	+1
GSE91061	GO:0071560	cellular response to transforming growth factor beta stimulus	1.14441683757058e-05	62	1.14441683757058e-05	+1
GSE91061	GO:0002224	toll-like receptor signaling pathway	1.20580270245098e-05	27	1.20580270245098e-05	+1
GSE91061	GO:0032006	regulation of TOR signaling	1.25914221720655e-05	42	1.25914221720655e-05	+1
GSE91061	GO:0002821	positive regulation of adaptive immune response	1.30800287675487e-05	38	1.30800287675487e-05	+1
GSE91061	GO:0032496	response to lipopolysaccharide	1.34099849212615e-05	74	1.34099849212615e-05	+1
GSE91061	GO:0001910	regulation of leukocyte mediated cytotoxicity	1.34302890982691e-05	31	1.34302890982691e-05	+1
GSE91061	GO:0043065	positive regulation of apoptotic process	1.35365782666641e-05	101	1.35365782666641e-05	+1
GSE91061	GO:0008284	positive regulation of cell population proliferation	1.41674779564715e-05	165	1.41674779564715e-05	+1
GSE91061	GO:0019438	aromatic compound biosynthetic process	1.55425684229912e-05	562	1.55425684229912e-05	+1
GSE91061	GO:0051051	negative regulation of transport	1.74768436531429e-05	86	1.74768436531429e-05	+1
GSE91061	GO:0002444	myeloid leukocyte mediated immunity	1.87752258211473e-05	35	1.87752258211473e-05	+1
GSE91061	GO:0030038	contractile actin filament bundle assembly	1.9065067533222e-05	34	1.9065067533222e-05	+1
GSE91061	GO:0043149	stress fiber assembly	1.9065067533222e-05	34	1.9065067533222e-05	+1
GSE91061	GO:0051250	negative regulation of lymphocyte activation	1.98584764878599e-05	44	1.98584764878599e-05	+1
GSE91061	GO:0050878	regulation of body fluid levels	2.04554137859678e-05	79	2.04554137859678e-05	+1
GSE91061	GO:0009888	tissue development	2.09011467418453e-05	302	2.09011467418453e-05	+1
GSE91061	GO:0006887	exocytosis	2.19125877614436e-05	75	2.19125877614436e-05	+1
GSE91061	GO:0007249	canonical NF-kappaB signal transduction	2.43371422586249e-05	69	2.43371422586249e-05	+1
GSE91061	GO:0043300	regulation of leukocyte degranulation	2.489685476294e-05	21	2.489685476294e-05	+1
GSE91061	GO:0032715	negative regulation of interleukin-6 production	2.489685476294e-05	21	2.489685476294e-05	+1
GSE91061	GO:0045859	regulation of protein kinase activity	2.51551361777188e-05	91	2.51551361777188e-05	+1
GSE91061	GO:0002753	cytoplasmic pattern recognition receptor signaling pathway	2.71735386499143e-05	43	2.71735386499143e-05	+1
GSE91061	GO:0007162	negative regulation of cell adhesion	2.73050534885035e-05	65	2.73050534885035e-05	+1
GSE91061	GO:0071402	cellular response to lipoprotein particle stimulus	3.04667562850444e-05	17	3.04667562850444e-05	+1
GSE91061	GO:0048878	chemical homeostasis	3.05054618306055e-05	173	3.05054618306055e-05	+1
GSE91061	GO:0051897	positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	3.10559152510655e-05	47	3.10559152510655e-05	+1
GSE91061	GO:0040013	negative regulation of locomotion	3.12225173398861e-05	73	3.12225173398861e-05	+1
GSE91061	GO:0045184	establishment of protein localization	3.18065004606896e-05	290	3.18065004606896e-05	+1
GSE91061	GO:0050854	regulation of antigen receptor-mediated signaling pathway	3.53086589354333e-05	25	3.53086589354333e-05	+1
GSE91061	GO:0010324	membrane invagination	3.53086589354333e-05	25	3.53086589354333e-05	+1
GSE91061	GO:0050853	B cell receptor signaling pathway	4.15048429593325e-05	26	4.15048429593325e-05	+1
GSE91061	GO:1901653	cellular response to peptide	4.26679597599403e-05	77	4.26679597599403e-05	+1
GSE91061	GO:0002720	positive regulation of cytokine production involved in immune response	5.11017015789033e-05	28	5.11017015789033e-05	+1
GSE91061	GO:0050852	T cell receptor signaling pathway	6.16551249158093e-05	39	6.16551249158093e-05	+1
GSE91061	GO:0032479	regulation of type I interferon production	6.21443847861856e-05	36	6.21443847861856e-05	+1
GSE91061	GO:0032606	type I interferon production	6.21443847861856e-05	36	6.21443847861856e-05	+1
GSE91061	GO:2000516	positive regulation of CD4-positive, alpha-beta T cell activation	6.48505424536784e-05	19	6.48505424536784e-05	+1
GSE91061	GO:0032649	regulation of type II interferon production	6.59707751128304e-05	35	6.59707751128304e-05	+1
GSE91061	GO:0002886	regulation of myeloid leukocyte mediated immunity	7.1008311230463e-05	23	7.1008311230463e-05	+1
GSE91061	GO:0016311	dephosphorylation	7.13098595657517e-05	66	7.13098595657517e-05	+1
GSE91061	GO:0019725	cellular homeostasis	7.1975469526782e-05	144	7.1975469526782e-05	+1
GSE91061	GO:0050672	negative regulation of lymphocyte proliferation	7.27484279055477e-05	29	7.27484279055477e-05	+1
GSE91061	GO:0046903	secretion	7.6611712345153e-05	162	7.6611712345153e-05	+1
GSE91061	GO:0043542	endothelial cell migration	7.70641082452527e-05	53	7.70641082452527e-05	+1
GSE91061	GO:0032609	type II interferon production	8.38848371439622e-05	35	8.38848371439622e-05	+1
GSE91061	GO:0018193	peptidyl-amino acid modification	8.57585967557921e-05	132	8.57585967557921e-05	+1
GSE91061	GO:1901362	organic cyclic compound biosynthetic process	8.65821201495433e-05	574	8.65821201495433e-05	+1
GSE91061	GO:0046638	positive regulation of alpha-beta T cell differentiation	9.17919062746771e-05	21	9.17919062746771e-05	+1
GSE91061	GO:0043069	negative regulation of programmed cell death	9.2616810672366e-05	154	9.2616810672366e-05	+1
GSE91061	GO:0062207	regulation of pattern recognition receptor signaling pathway	9.46985484605065e-05	41	9.46985484605065e-05	+1
GSE91061	GO:0006873	intracellular monoatomic ion homeostasis	9.60359366708958e-05	102	9.60359366708958e-05	+1
GSE91061	GO:0032945	negative regulation of mononuclear cell proliferation	9.70942255783618e-05	29	9.70942255783618e-05	+1
GSE91061	GO:0072676	lymphocyte migration	9.90218340390924e-05	36	9.90218340390924e-05	+1
GSE91061	GO:0032731	positive regulation of interleukin-1 beta production	0.000103115778917053	23	0.000103115778917053	+1
GSE91061	GO:0050817	coagulation	0.00010636916808944	55	0.00010636916808944	+1
GSE91061	GO:0010632	regulation of epithelial cell migration	0.0001250307190693	54	0.0001250307190693	+1
GSE91061	GO:1990778	protein localization to cell periphery	0.000127649601653391	75	0.000127649601653391	+1
GSE91061	GO:0002824	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	0.000134210800624883	35	0.000134210800624883	+1
GSE91061	GO:0031348	negative regulation of defense response	0.000140969549514153	57	0.000140969549514153	+1
GSE91061	GO:0009628	response to abiotic stimulus	0.000141938423836862	183	0.000141938423836862	+1
GSE91061	GO:0007599	hemostasis	0.000145005978876299	55	0.000145005978876299	+1
GSE91061	GO:0001906	cell killing	0.000146798737404624	52	0.000146798737404624	+1
GSE91061	GO:0019722	calcium-mediated signaling	0.000146843923157689	53	0.000146843923157689	+1
GSE91061	GO:0032720	negative regulation of tumor necrosis factor production	0.000148234761037916	23	0.000148234761037916	+1
GSE91061	GO:0002761	regulation of myeloid leukocyte differentiation	0.000155742163880381	36	0.000155742163880381	+1
GSE91061	GO:0002399	MHC class II protein complex assembly	0.000158463511865709	10	0.000158463511865709	+1
GSE91061	GO:0002503	peptide antigen assembly with MHC class II protein complex	0.000158463511865709	10	0.000158463511865709	+1
GSE91061	GO:0050777	negative regulation of immune response	0.000161035624506741	47	0.000161035624506741	+1
GSE91061	GO:0010934	macrophage cytokine production	0.000161840379899198	17	0.000161840379899198	+1
GSE91061	GO:0010935	regulation of macrophage cytokine production	0.000161840379899198	17	0.000161840379899198	+1
GSE91061	GO:0034205	amyloid-beta formation	0.000164250361122888	19	0.000164250361122888	+1
GSE91061	GO:0032642	regulation of chemokine production	0.00016915561323072	30	0.00016915561323072	+1
GSE91061	GO:0032602	chemokine production	0.00016915561323072	30	0.00016915561323072	+1
GSE91061	GO:0033674	positive regulation of kinase activity	0.000174235313724526	64	0.000174235313724526	+1
GSE91061	GO:0031663	lipopolysaccharide-mediated signaling pathway	0.000175989165204472	22	0.000175989165204472	+1
GSE91061	GO:0048771	tissue remodeling	0.000179455162518706	45	0.000179455162518706	+1
GSE91061	GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	0.000199210413089287	64	0.000199210413089287	+1
GSE91061	GO:0044092	negative regulation of molecular function	0.000203318018497424	120	0.000203318018497424	+1
GSE91061	GO:0006892	post-Golgi vesicle-mediated transport	0.00020465083048904	32	0.00020465083048904	+1
GSE91061	GO:0016050	vesicle organization	0.000205623700769324	75	0.000205623700769324	+1
GSE91061	GO:0009892	negative regulation of metabolic process	0.000211794833634167	474	0.000211794833634167	+1
GSE91061	GO:0032963	collagen metabolic process	0.000213648644901603	31	0.000213648644901603	+1
GSE91061	GO:0002283	neutrophil activation involved in immune response	0.00022044696765527	12	0.00022044696765527	+1
GSE91061	GO:1990849	vacuolar localization	0.000222962658415279	28	0.000222962658415279	+1
GSE91061	GO:0032418	lysosome localization	0.000222962658415279	28	0.000222962658415279	+1
GSE91061	GO:0045860	positive regulation of protein kinase activity	0.000224198126175306	61	0.000224198126175306	+1
GSE91061	GO:0042176	regulation of protein catabolic process	0.000231239703925661	75	0.000231239703925661	+1
GSE91061	GO:0071222	cellular response to lipopolysaccharide	0.000237050828295677	51	0.000237050828295677	+1
GSE91061	GO:0043372	positive regulation of CD4-positive, alpha-beta T cell differentiation	0.000249771112417209	16	0.000249771112417209	+1
GSE91061	GO:0140895	cell surface toll-like receptor signaling pathway	0.000253969852927411	22	0.000253969852927411	+1
GSE91061	GO:0097530	granulocyte migration	0.000254479969127735	41	0.000254479969127735	+1
GSE91061	GO:0007010	cytoskeleton organization	0.000261659133190328	232	0.000261659133190328	+1
GSE91061	GO:0150076	neuroinflammatory response	0.000281104501318713	26	0.000281104501318713	+1
GSE91061	GO:0033627	cell adhesion mediated by integrin	0.000290853182311021	27	0.000290853182311021	+1
GSE91061	GO:0071496	cellular response to external stimulus	0.000296281525045102	71	0.000296281525045102	+1
GSE91061	GO:1903556	negative regulation of tumor necrosis factor superfamily cytokine production	0.000297681941106916	23	0.000297681941106916	+1
GSE91061	GO:0045446	endothelial cell differentiation	0.000310606875674771	33	0.000310606875674771	+1
GSE91061	GO:0007596	blood coagulation	0.000318693691296815	53	0.000318693691296815	+1
GSE91061	GO:0050728	negative regulation of inflammatory response	0.000325379590915127	42	0.000325379590915127	+1
GSE91061	GO:0097190	apoptotic signaling pathway	0.000329742797579438	110	0.000329742797579438	+1
GSE91061	GO:0002456	T cell mediated immunity	0.000330058747073034	35	0.000330058747073034	+1
GSE91061	GO:0002708	positive regulation of lymphocyte mediated immunity	0.000330058747073034	35	0.000330058747073034	+1
GSE91061	GO:0043066	negative regulation of apoptotic process	0.00033927967873872	148	0.00033927967873872	+1
GSE91061	GO:0006911	phagocytosis, engulfment	0.00034652858053643	20	0.00034652858053643	+1
GSE91061	GO:0051896	regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	0.000347641622061954	56	0.000347641622061954	+1
GSE91061	GO:0030522	intracellular receptor signaling pathway	0.000349799908477007	74	0.000349799908477007	+1
GSE91061	GO:0099024	plasma membrane invagination	0.000362757796639112	22	0.000362757796639112	+1
GSE91061	GO:0051017	actin filament bundle assembly	0.000371883970989683	41	0.000371883970989683	+1
GSE91061	GO:0055094	response to lipoprotein particle	0.00037718300287921	15	0.00037718300287921	+1
