query	GO.ID	Description	p.Val	Genes	FDR	Phenotype
GSE91061	GO:0010975	regulation of neuron projection development	0.000115654692781853	92	0.000115654692781853	+1
GSE91061	GO:0032239	regulation of nucleobase-containing compound transport	0.000121519577266754	12	0.000121519577266754	+1
GSE91061	GO:0000381	regulation of alternative mRNA splicing, via spliceosome	0.000139946116468212	22	0.000139946116468212	+1
GSE91061	GO:0034243	regulation of transcription elongation by RNA polymerase II	0.000143428757397869	29	0.000143428757397869	+1
GSE91061	GO:0006275	regulation of DNA replication	0.000175378983372355	36	0.000175378983372355	+1
GSE91061	GO:0048704	embryonic skeletal system morphogenesis	0.000196811959405399	30	0.000196811959405399	+1
GSE91061	GO:1902099	regulation of metaphase/anaphase transition of cell cycle	0.000196811959405399	30	0.000196811959405399	+1
GSE91061	GO:1901987	regulation of cell cycle phase transition	0.000291720177111174	87	0.000291720177111174	+1
GSE91061	GO:0034655	nucleobase-containing compound catabolic process	0.000302233507433735	101	0.000302233507433735	+1
GSE91061	GO:0051094	positive regulation of developmental process	0.000406910422917508	213	0.000406910422917508	+1
GSE91061	GO:0034660	ncRNA metabolic process	0.00048366048654221	117	0.00048366048654221	+1
GSE91061	GO:0006352	DNA-templated transcription initiation	0.00049881715718509	47	0.00049881715718509	+1
GSE91061	GO:0000070	mitotic sister chromatid segregation	0.00049881715718509	47	0.00049881715718509	+1
GSE91061	GO:0016310	phosphorylation	0.00050489809572755	246	0.00050489809572755	+1
GSE91061	GO:0045023	G0 to G1 transition	0.000657078918528164	17	0.000657078918528164	+1
GSE91061	GO:1901990	regulation of mitotic cell cycle phase transition	0.000764238242461202	70	0.000764238242461202	+1
GSE91061	GO:0019538	protein metabolic process	0.000847841197707763	663	0.000847841197707763	+1
GSE91061	GO:0045661	regulation of myoblast differentiation	0.000866086141041479	25	0.000866086141041479	+1
GSE91061	GO:0010569	regulation of double-strand break repair via homologous recombination	0.000866086141041479	25	0.000866086141041479	+1
GSE91061	GO:0006289	nucleotide-excision repair	0.000939156954335973	27	0.000939156954335973	+1
GSE91061	GO:0071103	DNA conformation change	0.000940852287186956	29	0.000940852287186956	+1
GSE91061	GO:0006359	regulation of transcription by RNA polymerase III	0.000940969473360384	15	0.000940969473360384	+1
GSE91061	GO:0044270	cellular nitrogen compound catabolic process	0.00108178228135245	105	0.00108178228135245	+1
GSE91061	GO:0000209	protein polyubiquitination	0.00128230261609939	58	0.00128230261609939	+1
GSE91061	GO:0120035	regulation of plasma membrane bounded cell projection organization	0.0013021092427603	117	0.0013021092427603	+1
GSE91061	GO:0000226	microtubule cytoskeleton organization	0.00130598424548914	118	0.00130598424548914	+1
GSE91061	GO:0031344	regulation of cell projection organization	0.00141712579590818	119	0.00141712579590818	+1
GSE91061	GO:1903312	negative regulation of mRNA metabolic process	0.00148551944251723	30	0.00148551944251723	+1
GSE91061	GO:0010498	proteasomal protein catabolic process	0.00151193469319769	94	0.00151193469319769	+1
GSE91061	GO:0070316	regulation of G0 to G1 transition	0.00165122374275389	16	0.00165122374275389	+1
GSE91061	GO:0007612	learning	0.00168590044913784	40	0.00168590044913784	+1
GSE91061	GO:0032200	telomere organization	0.0017916208999746	46	0.0017916208999746	+1
GSE91061	GO:0051641	cellular localization	0.00180747038022819	502	0.00180747038022819	+1
GSE91061	GO:0006367	transcription initiation at RNA polymerase II promoter	0.00189585879974926	39	0.00189585879974926	+1
GSE91061	GO:0050686	negative regulation of mRNA processing	0.00198406168962437	13	0.00198406168962437	+1
GSE91061	GO:0007389	pattern specification process	0.00204121747622959	91	0.00204121747622959	+1
GSE91061	GO:0046700	heterocycle catabolic process	0.00212964340383707	104	0.00212964340383707	+1
GSE91061	GO:0007409	axonogenesis	0.00212989247313412	89	0.00212989247313412	+1
GSE91061	GO:0007167	enzyme-linked receptor protein signaling pathway	0.00234997409673106	160	0.00234997409673106	+1
GSE91061	GO:0051603	proteolysis involved in protein catabolic process	0.00237498235127274	127	0.00237498235127274	+1
GSE91061	GO:0007017	microtubule-based process	0.00243517513632652	158	0.00243517513632652	+1
GSE91061	GO:0140014	mitotic nuclear division	0.0026349841733593	60	0.0026349841733593	+1
GSE91061	GO:0070848	response to growth factor	0.00280018460819875	124	0.00280018460819875	+1
GSE91061	GO:0030900	forebrain development	0.00328129854521493	81	0.00328129854521493	+1
GSE91061	GO:2000026	regulation of multicellular organismal development	0.00328142115149135	219	0.00328142115149135	+1
GSE91061	GO:0006306	DNA methylation	0.00329445454256373	18	0.00329445454256373	+1
GSE91061	GO:0006305	DNA alkylation	0.00329445454256373	18	0.00329445454256373	+1
GSE91061	GO:0006337	nucleosome disassembly	0.00348949807736291	11	0.00348949807736291	+1
GSE91061	GO:0023057	negative regulation of signaling	0.00365819698712558	217	0.00365819698712558	+1
GSE91061	GO:0010648	negative regulation of cell communication	0.00365819698712558	217	0.00365819698712558	+1
GSE91061	GO:0007010	cytoskeleton organization	0.00372903370313584	232	0.00372903370313584	+1
GSE91061	GO:0031329	regulation of cellular catabolic process	0.00384669696470649	120	0.00384669696470649	+1
GSE91061	GO:0090068	positive regulation of cell cycle process	0.00385920639504744	56	0.00385920639504744	+1
GSE91061	GO:0061564	axon development	0.0038987606821559	97	0.0038987606821559	+1
GSE91061	GO:0046822	regulation of nucleocytoplasmic transport	0.00390231236125544	32	0.00390231236125544	+1
GSE91061	GO:0006261	DNA-templated DNA replication	0.00475458171354929	40	0.00475458171354929	+1
GSE91061	GO:0048025	negative regulation of mRNA splicing, via spliceosome	0.00508553077219871	12	0.00508553077219871	+1
GSE91061	GO:0044843	cell cycle G1/S phase transition	0.00543599632233125	53	0.00543599632233125	+1
GSE91061	GO:0045597	positive regulation of cell differentiation	0.0055174604095547	144	0.0055174604095547	+1
GSE91061	GO:0032392	DNA geometric change	0.0056849629166841	26	0.0056849629166841	+1
GSE91061	GO:0019439	aromatic compound catabolic process	0.00575687669646525	105	0.00575687669646525	+1
GSE91061	GO:0031346	positive regulation of cell projection organization	0.00607959230321581	71	0.00607959230321581	+1
GSE91061	GO:0030163	protein catabolic process	0.00622282017635178	158	0.00622282017635178	+1
GSE91061	GO:0009887	animal organ morphogenesis	0.0065200509418009	167	0.0065200509418009	+1
GSE91061	GO:0090329	regulation of DNA-templated DNA replication	0.00681332658750393	18	0.00681332658750393	+1
GSE91061	GO:0006356	regulation of transcription by RNA polymerase I	0.00681332658750393	18	0.00681332658750393	+1
GSE91061	GO:0007549	sex-chromosome dosage compensation	0.00694716289795406	11	0.00694716289795406	+1
GSE91061	GO:0071363	cellular response to growth factor stimulus	0.00702341074510979	118	0.00702341074510979	+1
GSE91061	GO:0006383	transcription by RNA polymerase III	0.00704869003096361	21	0.00704869003096361	+1
GSE91061	GO:0048589	developmental growth	0.00711010146924285	116	0.00711010146924285	+1
GSE91061	GO:0070925	organelle assembly	0.00772631698592223	162	0.00772631698592223	+1
GSE91061	GO:0051093	negative regulation of developmental process	0.00793152131197418	152	0.00793152131197418	+1
GSE91061	GO:0035196	miRNA processing	0.0079592237735604	17	0.0079592237735604	+1
GSE91061	GO:0048863	stem cell differentiation	0.00910808671986047	53	0.00910808671986047	+1
GSE91061	GO:0033119	negative regulation of RNA splicing	0.0102336930242487	13	0.0102336930242487	+1
GSE91061	GO:0045787	positive regulation of cell cycle	0.0103725462357005	69	0.0103725462357005	+1
GSE91061	GO:0048511	rhythmic process	0.0117504293040025	61	0.0117504293040025	+1
GSE91061	GO:0018105	peptidyl-serine phosphorylation	0.0121152359149689	47	0.0121152359149689	+1
GSE91061	GO:0006468	protein phosphorylation	0.0121793150423303	207	0.0121793150423303	+1
GSE91061	GO:0000288	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	0.0128084135028427	22	0.0128084135028427	+1
GSE91061	GO:0032986	protein-DNA complex disassembly	0.0130715955267257	11	0.0130715955267257	+1
GSE91061	GO:0071840	cellular component organization or biogenesis	0.014011825049074	1060	0.014011825049074	+1
GSE91061	GO:0000018	regulation of DNA recombination	0.0144241555405432	34	0.0144241555405432	+1
GSE91061	GO:0051130	positive regulation of cellular component organization	0.0145242060890461	176	0.0145242060890461	+1
GSE91061	GO:0051246	regulation of protein metabolic process	0.0161799216728042	304	0.0161799216728042	+1
GSE91061	GO:0006360	transcription by RNA polymerase I	0.0166684531078976	22	0.0166684531078976	+1
GSE91061	GO:1901361	organic cyclic compound catabolic process	0.0181068289167284	107	0.0181068289167284	+1
GSE91061	GO:0050767	regulation of neurogenesis	0.0182882842949389	74	0.0182882842949389	+1
GSE91061	GO:0001701	in utero embryonic development	0.0215327026139884	77	0.0215327026139884	+1
GSE91061	GO:0000723	telomere maintenance	0.0226283830183947	38	0.0226283830183947	+1
GSE91061	GO:0035556	intracellular signal transduction	0.024508589266083	374	0.024508589266083	+1
GSE91061	GO:0034248	regulation of amide metabolic process	0.0251888207599813	81	0.0251888207599813	+1
GSE91061	GO:0006417	regulation of translation	0.0252939749177034	72	0.0252939749177034	+1
GSE91061	GO:0099536	synaptic signaling	0.0273705948195264	129	0.0273705948195264	+1
GSE91061	GO:0060260	regulation of transcription initiation by RNA polymerase II	0.027698666104809	22	0.027698666104809	+1
GSE91061	GO:0071559	response to transforming growth factor beta	0.0278766569847891	55	0.0278766569847891	+1
GSE91061	GO:0018107	peptidyl-threonine phosphorylation	0.0320684299535553	24	0.0320684299535553	+1
GSE91061	GO:0045945	positive regulation of transcription by RNA polymerase III	0.0337109844377044	10	0.0337109844377044	+1
GSE91061	GO:0000972	transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery	0.0358952073443334	6	0.0358952073443334	+1
GSE91061	GO:0140694	non-membrane-bounded organelle assembly	0.036203672021264	76	0.036203672021264	+1
GSE91061	GO:0045943	positive regulation of transcription by RNA polymerase I	0.0367432720155089	14	0.0367432720155089	+1
GSE91061	GO:0009952	anterior/posterior pattern specification	0.0378428342551283	48	0.0378428342551283	+1
GSE91061	GO:0007064	mitotic sister chromatid cohesion	0.0404146933163856	13	0.0404146933163856	+1
GSE91061	GO:0031109	microtubule polymerization or depolymerization	0.045529591209153	33	0.045529591209153	+1
GSE91061	GO:0005654	nucleoplasm	1.02996276686363e-123	955	1.02996276686363e-123	+1
GSE91061	GO:0031981	nuclear lumen	2.65862398336256e-77	1028	2.65862398336256e-77	+1
GSE91061	GO:0005634	nucleus	2.20252978130454e-71	1565	2.20252978130454e-71	+1
GSE91061	GO:0043233	organelle lumen	2.46698407343016e-55	1109	2.46698407343016e-55	+1
GSE91061	GO:0070013	intracellular organelle lumen	2.46698407343016e-55	1109	2.46698407343016e-55	+1
GSE91061	GO:0031974	membrane-enclosed lumen	2.46698407343016e-55	1109	2.46698407343016e-55	+1
GSE91061	GO:0005694	chromosome	5.29720863493225e-48	440	5.29720863493225e-48	+1
GSE91061	GO:0043229	intracellular organelle	1.61395707750958e-45	2102	1.61395707750958e-45	+1
GSE91061	GO:0043231	intracellular membrane-bounded organelle	1.98519775190102e-45	1964	1.98519775190102e-45	+1
GSE91061	GO:0005622	intracellular anatomical structure	3.39496513177889e-45	2266	3.39496513177889e-45	+1
GSE91061	GO:0043226	organelle	9.31966528591123e-40	2159	9.31966528591123e-40	+1
GSE91061	GO:0043227	membrane-bounded organelle	1.82800854226943e-37	2043	1.82800854226943e-37	+1
GSE91061	GO:0016604	nuclear body	2.52933111989039e-37	241	2.52933111989039e-37	+1
GSE91061	GO:0032993	protein-DNA complex	8.8804676675647e-35	326	8.8804676675647e-35	+1
GSE91061	GO:0000785	chromatin	9.65463992269566e-35	315	9.65463992269566e-35	+1
GSE91061	GO:1902494	catalytic complex	4.87497181336216e-25	351	4.87497181336216e-25	+1
GSE91061	GO:0005829	cytosol	1.10927034432008e-24	846	1.10927034432008e-24	+1
GSE91061	GO:0005681	spliceosomal complex	1.35008243127752e-23	82	1.35008243127752e-23	+1
GSE91061	GO:0016607	nuclear speck	9.90705412104593e-23	125	9.90705412104593e-23	+1
GSE91061	GO:0043232	intracellular non-membrane-bounded organelle	2.42981647024334e-18	950	2.42981647024334e-18	+1
GSE91061	GO:0043228	non-membrane-bounded organelle	2.55672835245059e-18	950	2.55672835245059e-18	+1
GSE91061	GO:0098687	chromosomal region	3.97355690274507e-18	113	3.97355690274507e-18	+1
GSE91061	GO:1990234	transferase complex	4.46729359343375e-15	187	4.46729359343375e-15	+1
GSE91061	GO:0071013	catalytic step 2 spliceosome	6.85684328559187e-14	41	6.85684328559187e-14	+1
GSE91061	GO:0070603	SWI/SNF superfamily-type complex	1.15800292455573e-12	41	1.15800292455573e-12	+1
GSE91061	GO:0000228	nuclear chromosome	7.13749389205034e-12	67	7.13749389205034e-12	+1
GSE91061	GO:0000775	chromosome, centromeric region	7.57977500214655e-12	74	7.57977500214655e-12	+1
GSE91061	GO:0005737	cytoplasm	4.46436431023479e-10	1559	4.46436431023479e-10	+1
GSE91061	GO:0005684	U2-type spliceosomal complex	1.90343765490411e-09	36	1.90343765490411e-09	+1
GSE91061	GO:0034399	nuclear periphery	2.03996220762393e-09	49	2.03996220762393e-09	+1
GSE91061	GO:0005667	transcription regulator complex	2.77629482961963e-09	112	2.77629482961963e-09	+1
GSE91061	GO:0000781	chromosome, telomeric region	4.26008242579375e-09	52	4.26008242579375e-09	+1
GSE91061	GO:0000793	condensed chromosome	6.61924334656783e-09	72	6.61924334656783e-09	+1
GSE91061	GO:0015630	microtubule cytoskeleton	1.75692282720218e-08	238	1.75692282720218e-08	+1
GSE91061	GO:0016514	SWI/SNF complex	7.32926118379577e-08	18	7.32926118379577e-08	+1
GSE91061	GO:0016363	nuclear matrix	1.07258863892099e-07	41	1.07258863892099e-07	+1
GSE91061	GO:0071564	npBAF complex	1.177854488426e-07	12	1.177854488426e-07	+1
GSE91061	GO:0140535	intracellular protein-containing complex	1.25820146588116e-07	171	1.25820146588116e-07	+1
GSE91061	GO:0099080	supramolecular complex	5.35611275329663e-07	234	5.35611275329663e-07	+1
GSE91061	GO:0000779	condensed chromosome, centromeric region	5.49459584370294e-07	50	5.49459584370294e-07	+1
GSE91061	GO:1904949	ATPase complex	1.12134512400636e-06	44	1.12134512400636e-06	+1
GSE91061	GO:0000776	kinetochore	1.66140649326396e-06	47	1.66140649326396e-06	+1
GSE91061	GO:0005813	centrosome	2.09096388900166e-06	134	2.09096388900166e-06	+1
GSE91061	GO:0005635	nuclear envelope	2.2012205727577e-06	100	2.2012205727577e-06	+1
GSE91061	GO:0031965	nuclear membrane	2.38755952481311e-06	71	2.38755952481311e-06	+1
GSE91061	GO:0036464	cytoplasmic ribonucleoprotein granule	3.3969444437405e-06	61	3.3969444437405e-06	+1
GSE91061	GO:0005643	nuclear pore	4.20640428729311e-06	32	4.20640428729311e-06	+1
GSE91061	GO:0034708	methyltransferase complex	4.32093937528091e-06	33	4.32093937528091e-06	+1
GSE91061	GO:0016605	PML body	4.36483190278828e-06	34	4.36483190278828e-06	+1
GSE91061	GO:0000792	heterochromatin	4.68153840534376e-06	29	4.68153840534376e-06	+1
GSE91061	GO:0035770	ribonucleoprotein granule	7.29874140817098e-06	63	7.29874140817098e-06	+1
GSE91061	GO:0005815	microtubule organizing center	1.05551062183513e-05	151	1.05551062183513e-05	+1
GSE91061	GO:0035097	histone methyltransferase complex	1.20665314697501e-05	26	1.20665314697501e-05	+1
GSE91061	GO:0005819	spindle	1.53929014527436e-05	88	1.53929014527436e-05	+1
GSE91061	GO:0000118	histone deacetylase complex	2.30382346108636e-05	26	2.30382346108636e-05	+1
GSE91061	GO:0000151	ubiquitin ligase complex	2.86230445574068e-05	69	2.86230445574068e-05	+1
GSE91061	GO:0071565	nBAF complex	3.62951223245848e-05	11	3.62951223245848e-05	+1
GSE91061	GO:0016586	RSC-type complex	3.62951223245848e-05	11	3.62951223245848e-05	+1
GSE91061	GO:0045202	synapse	4.00528209286067e-05	230	4.00528209286067e-05	+1
GSE91061	GO:0035060	brahma complex	8.26166518059891e-05	10	8.26166518059891e-05	+1
GSE91061	GO:0110165	cellular anatomical entity	9.05710482100038e-05	2470	9.05710482100038e-05	+1
GSE91061	GO:1902562	H4 histone acetyltransferase complex	0.000120483876949468	18	0.000120483876949468	+1
GSE91061	GO:0036477	somatodendritic compartment	0.00012184961618826	144	0.00012184961618826	+1
GSE91061	GO:0071011	precatalytic spliceosome	0.000141272188343266	20	0.000141272188343266	+1
GSE91061	GO:0005856	cytoskeleton	0.000217489811241306	349	0.000217489811241306	+1
GSE91061	GO:0071005	U2-type precatalytic spliceosome	0.000342925779501055	19	0.000342925779501055	+1
GSE91061	GO:0030054	cell junction	0.00039153633750131	322	0.00039153633750131	+1
GSE91061	GO:0090575	RNA polymerase II transcription regulator complex	0.000415184368527481	56	0.000415184368527481	+1
GSE91061	GO:0001650	fibrillar center	0.000457542762420946	38	0.000457542762420946	+1
GSE91061	GO:0031248	protein acetyltransferase complex	0.00068235032034571	29	0.00068235032034571	+1
GSE91061	GO:0098984	neuron to neuron synapse	0.000689443022912361	72	0.000689443022912361	+1
GSE91061	GO:0032991	protein-containing complex	0.000708010845850022	1078	0.000708010845850022	+1
GSE91061	GO:0032279	asymmetric synapse	0.000770451681483216	67	0.000770451681483216	+1
GSE91061	GO:0010494	cytoplasmic stress granule	0.000783274593966615	27	0.000783274593966615	+1
GSE91061	GO:0000123	histone acetyltransferase complex	0.000783274593966615	27	0.000783274593966615	+1
GSE91061	GO:0005726	perichromatin fibrils	0.000786386136484452	6	0.000786386136484452	+1
GSE91061	GO:1902493	acetyltransferase complex	0.000848083235738251	29	0.000848083235738251	+1
GSE91061	GO:0017053	transcription repressor complex	0.000881269596896652	24	0.000881269596896652	+1
GSE91061	GO:0072686	mitotic spindle	0.00112348444245365	43	0.00112348444245365	+1
GSE91061	GO:0043005	neuron projection	0.00119680837432939	204	0.00119680837432939	+1
GSE91061	GO:0044297	cell body	0.00127018660998326	100	0.00127018660998326	+1
GSE91061	GO:0030425	dendrite	0.00220599375620221	107	0.00220599375620221	+1
GSE91061	GO:0097447	dendritic tree	0.00255273977622786	107	0.00255273977622786	+1
GSE91061	GO:0070822	Sin3-type complex	0.00259489137006309	7	0.00259489137006309	+1
GSE91061	GO:0043025	neuronal cell body	0.00291973400117367	89	0.00291973400117367	+1
GSE91061	GO:0140513	nuclear protein-containing complex	0.0042800919181457	373	0.0042800919181457	+1
GSE91061	GO:0005721	pericentric heterochromatin	0.00518890586194348	13	0.00518890586194348	+1
GSE91061	GO:0140092	bBAF complex	0.00779910230748397	7	0.00779910230748397	+1
GSE91061	GO:0014069	postsynaptic density	0.00910792561539372	61	0.00910792561539372	+1
GSE91061	GO:0000932	P-body	0.0129740155347886	26	0.0129740155347886	+1
GSE91061	GO:0035145	exon-exon junction complex	0.013738967020966	10	0.013738967020966	+1
GSE91061	GO:0030424	axon	0.013907208296984	108	0.013907208296984	+1
GSE91061	GO:0140288	GBAF complex	0.0159801263481735	8	0.0159801263481735	+1
GSE91061	GO:0031010	ISWI-type complex	0.0159801263481735	8	0.0159801263481735	+1
GSE91061	GO:0000805	X chromosome	0.0179708425720097	6	0.0179708425720097	+1
GSE91061	GO:0070775	H3 histone acetyltransferase complex	0.0179708425720097	6	0.0179708425720097	+1
GSE91061	GO:0071007	U2-type catalytic step 2 spliceosome	0.0195921281452111	12	0.0195921281452111	+1
GSE91061	GO:1902554	serine/threonine protein kinase complex	0.0240231151407172	32	0.0240231151407172	+1
GSE91061	GO:0099572	postsynaptic specialization	0.0339533838831717	63	0.0339533838831717	+1
GSE91061	GO:0008023	transcription elongation factor complex	0.0381277005218587	16	0.0381277005218587	+1
GSE91061	GO:0090734	site of DNA damage	0.0385433237900913	28	0.0385433237900913	+1
GSE91061	GO:0042995	cell projection	0.0395990281436359	326	0.0395990281436359	+1
GSE91061	GO:0031461	cullin-RING ubiquitin ligase complex	0.0417217764522413	39	0.0417217764522413	+1
GSE91061	GO:0071006	U2-type catalytic step 1 spliceosome	0.0418730789383143	7	0.0418730789383143	+1
GSE91061	GO:0071012	catalytic step 1 spliceosome	0.0418730789383143	7	0.0418730789383143	+1
GSE91061	GO:0003677	DNA binding	1.13031296762318e-108	695	1.13031296762318e-108	+1
GSE91061	GO:0140110	transcription regulator activity	4.28418544108018e-80	536	4.28418544108018e-80	+1
GSE91061	GO:0043565	sequence-specific DNA binding	1.06690764668743e-72	467	1.06690764668743e-72	+1
GSE91061	GO:0003690	double-stranded DNA binding	3.1787901871204e-68	455	3.1787901871204e-68	+1
GSE91061	GO:1990837	sequence-specific double-stranded DNA binding	1.45693827800936e-65	432	1.45693827800936e-65	+1
GSE91061	GO:0005515	protein binding	4.62089593935104e-63	2153	4.62089593935104e-63	+1
GSE91061	GO:0001067	transcription regulatory region nucleic acid binding	5.05986007869695e-63	416	5.05986007869695e-63	+1
GSE91061	GO:0000976	transcription cis-regulatory region binding	1.04267026277234e-62	415	1.04267026277234e-62	+1
GSE91061	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	3.00115803402268e-57	386	3.00115803402268e-57	+1
GSE91061	GO:0003700	DNA-binding transcription factor activity	1.20389779158831e-55	393	1.20389779158831e-55	+1
GSE91061	GO:0000987	cis-regulatory region sequence-specific DNA binding	1.17384773974699e-49	337	1.17384773974699e-49	+1
GSE91061	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	1.58008020290486e-49	364	1.58008020290486e-49	+1
GSE91061	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	2.42730704196595e-48	330	2.42730704196595e-48	+1
GSE91061	GO:0003676	nucleic acid binding	8.40100525592877e-47	991	8.40100525592877e-47	+1
GSE91061	GO:0043167	ion binding	1.45940300557435e-42	1065	1.45940300557435e-42	+1
GSE91061	GO:0097159	organic cyclic compound binding	1.03902706813816e-40	1242	1.03902706813816e-40	+1
GSE91061	GO:0036094	small molecule binding	8.87341154193985e-39	1079	8.87341154193985e-39	+1
GSE91061	GO:0046872	metal ion binding	1.55680223028191e-36	796	1.55680223028191e-36	+1
GSE91061	GO:0043169	cation binding	3.00422839402562e-35	804	3.00422839402562e-35	+1
GSE91061	GO:0005488	binding	3.53904301428799e-33	2404	3.53904301428799e-33	+1
GSE91061	GO:0003682	chromatin binding	1.06993362240002e-21	165	1.06993362240002e-21	+1
GSE91061	GO:0003712	transcription coregulator activity	9.74431759286405e-20	146	9.74431759286405e-20	+1
GSE91061	GO:0030674	protein-macromolecule adaptor activity	3.44272888273009e-19	220	3.44272888273009e-19	+1
GSE91061	GO:0060090	molecular adaptor activity	9.93907708972987e-17	244	9.93907708972987e-17	+1
GSE91061	GO:0042393	histone binding	3.57178009127853e-13	79	3.57178009127853e-13	+1
GSE91061	GO:0003729	mRNA binding	6.99354353521655e-11	97	6.99354353521655e-11	+1
GSE91061	GO:0140640	catalytic activity, acting on a nucleic acid	1.02774008649217e-09	138	1.02774008649217e-09	+1
GSE91061	GO:0008134	transcription factor binding	1.16769913171198e-09	134	1.16769913171198e-09	+1
GSE91061	GO:0008094	ATP-dependent activity, acting on DNA	8.40834682816311e-09	44	8.40834682816311e-09	+1
GSE91061	GO:0019787	ubiquitin-like protein transferase activity	3.7914344329198e-08	110	3.7914344329198e-08	+1
GSE91061	GO:0140297	DNA-binding transcription factor binding	3.8285902662882e-08	111	3.8285902662882e-08	+1
GSE91061	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	4.22833103694811e-08	108	4.22833103694811e-08	+1
GSE91061	GO:0035639	purine ribonucleoside triphosphate binding	6.67919795855135e-08	317	6.67919795855135e-08	+1
GSE91061	GO:0001216	DNA-binding transcription activator activity	9.29227520821301e-08	108	9.29227520821301e-08	+1
GSE91061	GO:0005524	ATP binding	1.07549381699623e-07	265	1.07549381699623e-07	+1
GSE91061	GO:0140097	catalytic activity, acting on DNA	1.20789188745807e-07	67	1.20789188745807e-07	+1
GSE91061	GO:0016755	aminoacyltransferase activity	3.2678465993157e-07	110	3.2678465993157e-07	+1
GSE91061	GO:0032555	purine ribonucleotide binding	4.43670846225075e-07	322	4.43670846225075e-07	+1
GSE91061	GO:0032553	ribonucleotide binding	5.25568317365237e-07	324	5.25568317365237e-07	+1
GSE91061	GO:0032559	adenyl ribonucleotide binding	6.01439155524584e-07	270	6.01439155524584e-07	+1
GSE91061	GO:0003713	transcription coactivator activity	6.13655567355014e-07	73	6.13655567355014e-07	+1
GSE91061	GO:0004842	ubiquitin-protein transferase activity	6.94415348703335e-07	101	6.94415348703335e-07	+1
GSE91061	GO:0004386	helicase activity	1.06214255726544e-06	48	1.06214255726544e-06	+1
GSE91061	GO:0019899	enzyme binding	3.12188246890292e-06	343	3.12188246890292e-06	+1
GSE91061	GO:0003714	transcription corepressor activity	3.83262649648651e-06	54	3.83262649648651e-06	+1
GSE91061	GO:0017076	purine nucleotide binding	8.32012819844845e-06	329	8.32012819844845e-06	+1
GSE91061	GO:0001217	DNA-binding transcription repressor activity	1.09031994180959e-05	77	1.09031994180959e-05	+1
GSE91061	GO:0000166	nucleotide binding	1.23518351322539e-05	351	1.23518351322539e-05	+1
GSE91061	GO:1901265	nucleoside phosphate binding	1.29908070683951e-05	351	1.29908070683951e-05	+1
GSE91061	GO:0030554	adenyl nucleotide binding	1.45509536996738e-05	277	1.45509536996738e-05	+1
GSE91061	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	1.5767370532974e-05	75	1.5767370532974e-05	+1
GSE91061	GO:0140030	modification-dependent protein binding	2.25040462927698e-05	50	2.25040462927698e-05	+1
GSE91061	GO:0106310	protein serine kinase activity	3.69646535069079e-05	80	3.69646535069079e-05	+1
GSE91061	GO:0140096	catalytic activity, acting on a protein	3.73594985845969e-05	371	3.73594985845969e-05	+1
GSE91061	GO:0019904	protein domain specific binding	3.89615004296488e-05	127	3.89615004296488e-05	+1
GSE91061	GO:0008270	zinc ion binding	5.24055957690597e-05	156	5.24055957690597e-05	+1
GSE91061	GO:0044877	protein-containing complex binding	6.49290290358991e-05	286	6.49290290358991e-05	+1
GSE91061	GO:0016746	acyltransferase activity	7.95079447911953e-05	138	7.95079447911953e-05	+1
GSE91061	GO:0016740	transferase activity	8.18971704588168e-05	368	8.18971704588168e-05	+1
GSE91061	GO:0035064	methylated histone binding	9.43582510249529e-05	28	9.43582510249529e-05	+1
GSE91061	GO:0004674	protein serine/threonine kinase activity	9.50909221096469e-05	91	9.50909221096469e-05	+1
GSE91061	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	9.98245427421157e-05	77	9.98245427421157e-05	+1
GSE91061	GO:0140993	histone modifying activity	0.00014352720977471	53	0.00014352720977471	+1
GSE91061	GO:0140034	methylation-dependent protein binding	0.000168832007315447	28	0.000168832007315447	+1
GSE91061	GO:0031490	chromatin DNA binding	0.000170314682723625	36	0.000170314682723625	+1
GSE91061	GO:0061659	ubiquitin-like protein ligase activity	0.000178030060085685	80	0.000178030060085685	+1
GSE91061	GO:0031491	nucleosome binding	0.000210100387670322	25	0.000210100387670322	+1
GSE91061	GO:0016887	ATP hydrolysis activity	0.000404947512484003	84	0.000404947512484003	+1
GSE91061	GO:0017111	ribonucleoside triphosphate phosphatase activity	0.000420978021269919	135	0.000420978021269919	+1
GSE91061	GO:0016773	phosphotransferase activity, alcohol group as acceptor	0.00052734185817778	129	0.00052734185817778	+1
GSE91061	GO:0004672	protein kinase activity	0.000564684161405727	112	0.000564684161405727	+1
GSE91061	GO:0140657	ATP-dependent activity	0.000590273103180834	111	0.000590273103180834	+1
GSE91061	GO:0017056	structural constituent of nuclear pore	0.000978373115874604	13	0.000978373115874604	+1
GSE91061	GO:0016772	transferase activity, transferring phosphorus-containing groups	0.00119167815676972	166	0.00119167815676972	+1
GSE91061	GO:0061630	ubiquitin protein ligase activity	0.00148118449473134	74	0.00148118449473134	+1
