query	GO.ID	Description	p.Val	Genes	FDR	Phenotype
GSE91061	GO:1902533	positive regulation of intracellular signal transduction	0.0255318118801799	176	0.0255318118801799	+1
GSE91061	GO:0098542	defense response to other organism	0.0257134210633082	203	0.0257134210633082	+1
GSE91061	GO:0006338	chromatin remodeling	0.0303243793003561	121	0.0303243793003561	+1
GSE91061	GO:0034641	cellular nitrogen compound metabolic process	0.0308071822146992	1190	0.0308071822146992	+1
GSE91061	GO:0071827	plasma lipoprotein particle organization	0.0333666938639172	18	0.0333666938639172	+1
GSE91061	GO:0030300	regulation of intestinal cholesterol absorption	0.0344558430702287	7	0.0344558430702287	+1
GSE91061	GO:0010876	lipid localization	0.0347099606984079	93	0.0347099606984079	+1
GSE91061	GO:0044784	metaphase/anaphase transition of cell cycle	0.0354750444762909	28	0.0354750444762909	+1
GSE91061	GO:0009117	nucleotide metabolic process	0.0376954997004317	111	0.0376954997004317	+1
GSE91061	GO:1901987	regulation of cell cycle phase transition	0.038169383150694	85	0.038169383150694	+1
GSE91061	GO:1900543	negative regulation of purine nucleotide metabolic process	0.0392336464889289	12	0.0392336464889289	+1
GSE91061	GO:0043691	reverse cholesterol transport	0.0394626121630489	10	0.0394626121630489	+1
GSE91061	GO:0170033	L-amino acid metabolic process	0.0405037310509264	40	0.0405037310509264	+1
GSE91061	GO:0007249	canonical NF-kappaB signal transduction	0.0411326455693775	65	0.0411326455693775	+1
GSE91061	GO:0050892	intestinal absorption	0.041314405587632	16	0.041314405587632	+1
GSE91061	GO:0006753	nucleoside phosphate metabolic process	0.0419225184557056	112	0.0419225184557056	+1
GSE91061	GO:0051170	import into nucleus	0.0430850619893747	41	0.0430850619893747	+1
GSE91061	GO:0140694	non-membrane-bounded organelle assembly	0.0431119410233878	81	0.0431119410233878	+1
GSE91061	GO:1902532	negative regulation of intracellular signal transduction	0.0435795139218669	102	0.0435795139218669	+1
GSE91061	GO:0045116	protein neddylation	0.043874943188716	13	0.043874943188716	+1
GSE91061	GO:0072344	rescue of stalled ribosome	0.043874943188716	13	0.043874943188716	+1
GSE91061	GO:0042981	regulation of apoptotic process	0.0447542339331779	236	0.0447542339331779	+1
GSE91061	GO:0006606	protein import into nucleus	0.0472659503613313	40	0.0472659503613313	+1
GSE91061	GO:0051247	positive regulation of protein metabolic process	0.0480236401325278	206	0.0480236401325278	+1
GSE91061	GO:0043122	regulation of canonical NF-kappaB signal transduction	0.0481658717773827	59	0.0481658717773827	+1
GSE91061	GO:0044282	small molecule catabolic process	0.049548683517677	76	0.049548683517677	+1
GSE91061	GO:0005737	cytoplasm	2.26679240935541e-80	1981	2.26679240935541e-80	+1
GSE91061	GO:0005654	nucleoplasm	3.46726002941623e-73	896	3.46726002941623e-73	+1
GSE91061	GO:0031974	membrane-enclosed lumen	7.62800976226126e-55	1189	7.62800976226126e-55	+1
GSE91061	GO:0070013	intracellular organelle lumen	7.62800976226126e-55	1189	7.62800976226126e-55	+1
GSE91061	GO:0043233	organelle lumen	7.62800976226126e-55	1189	7.62800976226126e-55	+1
GSE91061	GO:0043227	membrane-bounded organelle	1.91722054430767e-48	2252	1.91722054430767e-48	+1
GSE91061	GO:0005829	cytosol	3.86740157036443e-47	1001	3.86740157036443e-47	+1
GSE91061	GO:0043231	intracellular membrane-bounded organelle	5.02589208648449e-45	2126	5.02589208648449e-45	+1
GSE91061	GO:0031981	nuclear lumen	1.44121392536308e-43	993	1.44121392536308e-43	+1
GSE91061	GO:0043226	organelle	1.12168263273024e-39	2343	1.12168263273024e-39	+1
GSE91061	GO:0005622	intracellular anatomical structure	1.18416539493243e-38	2443	1.18416539493243e-38	+1
GSE91061	GO:0043229	intracellular organelle	6.69649346963989e-37	2251	6.69649346963989e-37	+1
GSE91061	GO:1902494	catalytic complex	1.51723606320281e-26	379	1.51723606320281e-26	+1
GSE91061	GO:0031090	organelle membrane	5.01891264573356e-20	651	5.01891264573356e-20	+1
GSE91061	GO:0016604	nuclear body	2.32533244977096e-19	212	2.32533244977096e-19	+1
GSE91061	GO:0031967	organelle envelope	1.08941050102796e-17	274	1.08941050102796e-17	+1
GSE91061	GO:0031975	envelope	1.08941050102796e-17	274	1.08941050102796e-17	+1
GSE91061	GO:0005739	mitochondrion	1.46066822398413e-17	335	1.46066822398413e-17	+1
GSE91061	GO:0012505	endomembrane system	7.69599397496156e-16	769	7.69599397496156e-16	+1
GSE91061	GO:1990234	transferase complex	4.02544791674005e-15	199	4.02544791674005e-15	+1
GSE91061	GO:0016607	nuclear speck	3.00860987110037e-14	114	3.00860987110037e-14	+1
GSE91061	GO:0140535	intracellular protein-containing complex	1.04349729272671e-11	198	1.04349729272671e-11	+1
GSE91061	GO:0005740	mitochondrial envelope	6.28982983596018e-11	176	6.28982983596018e-11	+1
GSE91061	GO:0031966	mitochondrial membrane	5.11655928558703e-10	165	5.11655928558703e-10	+1
GSE91061	GO:0005634	nucleus	1.40222802144917e-09	1410	1.40222802144917e-09	+1
GSE91061	GO:0005681	spliceosomal complex	3.17772307524352e-09	62	3.17772307524352e-09	+1
GSE91061	GO:0031982	vesicle	4.82820421908579e-09	623	4.82820421908579e-09	+1
GSE91061	GO:0005694	chromosome	1.37850744176309e-08	335	1.37850744176309e-08	+1
GSE91061	GO:0098588	bounding membrane of organelle	2.38948317116259e-08	370	2.38948317116259e-08	+1
GSE91061	GO:0110165	cellular anatomical entity	2.64908356239865e-08	2702	2.64908356239865e-08	+1
GSE91061	GO:0005741	mitochondrial outer membrane	6.33587894122204e-08	63	6.33587894122204e-08	+1
GSE91061	GO:0072562	blood microparticle	7.1519889390402e-08	45	7.1519889390402e-08	+1
GSE91061	GO:0005759	mitochondrial matrix	1.48965872074478e-07	110	1.48965872074478e-07	+1
GSE91061	GO:0031984	organelle subcompartment	3.2402762602765e-07	266	3.2402762602765e-07	+1
GSE91061	GO:0019867	outer membrane	3.94374715721849e-07	67	3.94374715721849e-07	+1
GSE91061	GO:0005783	endoplasmic reticulum	6.23436971584957e-07	341	6.23436971584957e-07	+1
GSE91061	GO:0005813	centrosome	6.52866555702677e-07	145	6.52866555702677e-07	+1
GSE91061	GO:0031968	organelle outer membrane	7.19500245894525e-07	66	7.19500245894525e-07	+1
GSE91061	GO:0015630	microtubule cytoskeleton	8.34929386812505e-07	247	8.34929386812505e-07	+1
GSE91061	GO:0097708	intracellular vesicle	2.47415149129223e-06	402	2.47415149129223e-06	+1
GSE91061	GO:0005819	spindle	2.80094337484759e-06	96	2.80094337484759e-06	+1
GSE91061	GO:0071013	catalytic step 2 spliceosome	2.88372228179791e-06	32	2.88372228179791e-06	+1
GSE91061	GO:0031410	cytoplasmic vesicle	3.91524383314027e-06	400	3.91524383314027e-06	+1
GSE91061	GO:0005815	microtubule organizing center	8.31757022459084e-06	162	8.31757022459084e-06	+1
GSE91061	GO:0019866	organelle inner membrane	1.45184534234854e-05	115	1.45184534234854e-05	+1
GSE91061	GO:0061695	transferase complex, transferring phosphorus-containing groups	1.56849853617464e-05	75	1.56849853617464e-05	+1
GSE91061	GO:0070062	extracellular exosome	1.58933099080781e-05	340	1.58933099080781e-05	+1
GSE91061	GO:0005635	nuclear envelope	2.20083724057276e-05	103	2.20083724057276e-05	+1
GSE91061	GO:0098827	endoplasmic reticulum subcompartment	3.19473475480812e-05	209	3.19473475480812e-05	+1
GSE91061	GO:1903561	extracellular vesicle	3.63340762943421e-05	341	3.63340762943421e-05	+1
GSE91061	GO:0043230	extracellular organelle	3.81324338884055e-05	341	3.81324338884055e-05	+1
GSE91061	GO:0065010	extracellular membrane-bounded organelle	3.81324338884055e-05	341	3.81324338884055e-05	+1
GSE91061	GO:0042175	nuclear outer membrane-endoplasmic reticulum membrane network	3.94156157170193e-05	211	3.94156157170193e-05	+1
GSE91061	GO:0005789	endoplasmic reticulum membrane	5.25096989312835e-05	207	5.25096989312835e-05	+1
GSE91061	GO:0034364	high-density lipoprotein particle	5.88887071343515e-05	15	5.88887071343515e-05	+1
GSE91061	GO:0005643	nuclear pore	0.00010727704836635	31	0.00010727704836635	+1
GSE91061	GO:0030880	RNA polymerase complex	0.00011636088904306	36	0.00011636088904306	+1
GSE91061	GO:0000428	DNA-directed RNA polymerase complex	0.000183621342211861	35	0.000183621342211861	+1
GSE91061	GO:0043232	intracellular non-membrane-bounded organelle	0.000216544453124431	923	0.000216544453124431	+1
GSE91061	GO:0043228	non-membrane-bounded organelle	0.000222738853577697	923	0.000222738853577697	+1
GSE91061	GO:0031965	nuclear membrane	0.000323031335314232	69	0.000323031335314232	+1
GSE91061	GO:0005684	U2-type spliceosomal complex	0.000351479418768647	29	0.000351479418768647	+1
GSE91061	GO:0034708	methyltransferase complex	0.000367861506362407	31	0.000367861506362407	+1
GSE91061	GO:0016605	PML body	0.000369134881633426	32	0.000369134881633426	+1
GSE91061	GO:0055029	nuclear DNA-directed RNA polymerase complex	0.000456875333332914	33	0.000456875333332914	+1
GSE91061	GO:0070603	SWI/SNF superfamily-type complex	0.000732043165257437	29	0.000732043165257437	+1
GSE91061	GO:0034399	nuclear periphery	0.000846732458527755	40	0.000846732458527755	+1
GSE91061	GO:1904949	ATPase complex	0.000846732458527755	40	0.000846732458527755	+1
GSE91061	GO:0034366	spherical high-density lipoprotein particle	0.00104873334932392	7	0.00104873334932392	+1
GSE91061	GO:0000151	ubiquitin ligase complex	0.00133202613443768	68	0.00133202613443768	+1
GSE91061	GO:1990777	lipoprotein particle	0.00142643948575945	16	0.00142643948575945	+1
GSE91061	GO:0034358	plasma lipoprotein particle	0.00142643948575945	16	0.00142643948575945	+1
GSE91061	GO:0005743	mitochondrial inner membrane	0.00188622888047096	98	0.00188622888047096	+1
GSE91061	GO:0016020	membrane	0.00244019898273942	1323	0.00244019898273942	+1
GSE91061	GO:0012506	vesicle membrane	0.0025888419909967	204	0.0025888419909967	+1
GSE91061	GO:0035861	site of double-strand break	0.00370170300975502	26	0.00370170300975502	+1
GSE91061	GO:0032993	protein-DNA complex	0.00451795594286539	230	0.00451795594286539	+1
GSE91061	GO:0032994	protein-lipid complex	0.00459468178134481	16	0.00459468178134481	+1
GSE91061	GO:0005666	RNA polymerase III complex	0.00465660776405134	10	0.00465660776405134	+1
GSE91061	GO:0000785	chromatin	0.00535820321545894	220	0.00535820321545894	+1
GSE91061	GO:0030659	cytoplasmic vesicle membrane	0.0054512416362248	200	0.0054512416362248	+1
GSE91061	GO:0005794	Golgi apparatus	0.00588773212709965	256	0.00588773212709965	+1
GSE91061	GO:1905368	peptidase complex	0.012921836811666	32	0.012921836811666	+1
GSE91061	GO:0098687	chromosomal region	0.017809287604365	77	0.017809287604365	+1
GSE91061	GO:0090734	site of DNA damage	0.0255306241462343	30	0.0255306241462343	+1
GSE91061	GO:0000781	chromosome, telomeric region	0.0322653540244315	39	0.0322653540244315	+1
GSE91061	GO:0035097	histone methyltransferase complex	0.0372745931357005	21	0.0372745931357005	+1
GSE91061	GO:0071007	U2-type catalytic step 2 spliceosome	0.0416098658030492	12	0.0416098658030492	+1
GSE91061	GO:0001650	fibrillar center	0.0446349625092447	35	0.0446349625092447	+1
GSE91061	GO:0005515	protein binding	1.9941042103494e-69	2335	1.9941042103494e-69	+1
GSE91061	GO:0003824	catalytic activity	7.67190156506815e-28	1022	7.67190156506815e-28	+1
GSE91061	GO:0036094	small molecule binding	1.64607797518724e-22	1082	1.64607797518724e-22	+1
GSE91061	GO:0043167	ion binding	5.88347278045453e-21	1044	5.88347278045453e-21	+1
GSE91061	GO:0005488	binding	4.18484160122995e-17	2562	4.18484160122995e-17	+1
GSE91061	GO:0016740	transferase activity	4.46454094137665e-13	442	4.46454094137665e-13	+1
GSE91061	GO:0016746	acyltransferase activity	1.94049921650385e-10	168	1.94049921650385e-10	+1
GSE91061	GO:0000166	nucleotide binding	6.62162255849269e-10	401	6.62162255849269e-10	+1
GSE91061	GO:1901363	heterocyclic compound binding	7.05380655130601e-10	422	7.05380655130601e-10	+1
GSE91061	GO:1901265	nucleoside phosphate binding	7.08573534156284e-10	401	7.08573534156284e-10	+1
GSE91061	GO:0140640	catalytic activity, acting on a nucleic acid	1.22349379668577e-09	146	1.22349379668577e-09	+1
GSE91061	GO:0140098	catalytic activity, acting on RNA	2.6933214868517e-09	104	2.6933214868517e-09	+1
GSE91061	GO:0043169	cation binding	5.32729430739417e-09	729	5.32729430739417e-09	+1
GSE91061	GO:0046872	metal ion binding	2.02109267428044e-08	712	2.02109267428044e-08	+1
GSE91061	GO:0019899	enzyme binding	7.53688799624923e-08	377	7.53688799624923e-08	+1
GSE91061	GO:0043168	anion binding	1.00740576109351e-07	429	1.00740576109351e-07	+1
GSE91061	GO:0019787	ubiquitin-like protein transferase activity	1.13850850141518e-07	115	1.13850850141518e-07	+1
GSE91061	GO:0017076	purine nucleotide binding	1.39370262470551e-07	363	1.39370262470551e-07	+1
GSE91061	GO:0046914	transition metal ion binding	5.49029604791827e-07	220	5.49029604791827e-07	+1
GSE91061	GO:0004842	ubiquitin-protein transferase activity	6.91881788047741e-07	107	6.91881788047741e-07	+1
GSE91061	GO:0016755	aminoacyltransferase activity	1.00681782967201e-06	115	1.00681782967201e-06	+1
GSE91061	GO:0032553	ribonucleotide binding	1.58265672440964e-06	344	1.58265672440964e-06	+1
GSE91061	GO:0008270	zinc ion binding	2.70611945304365e-06	172	2.70611945304365e-06	+1
GSE91061	GO:0140096	catalytic activity, acting on a protein	3.34856026367573e-06	405	3.34856026367573e-06	+1
GSE91061	GO:0097367	carbohydrate derivative binding	3.85548865311438e-06	397	3.85548865311438e-06	+1
GSE91061	GO:0032555	purine ribonucleotide binding	8.67353399229359e-06	337	8.67353399229359e-06	+1
GSE91061	GO:0061659	ubiquitin-like protein ligase activity	8.88640663544071e-06	89	8.88640663544071e-06	+1
GSE91061	GO:0035639	purine ribonucleoside triphosphate binding	1.27581286049785e-05	326	1.27581286049785e-05	+1
GSE91061	GO:0030554	adenyl nucleotide binding	2.60434055544506e-05	295	2.60434055544506e-05	+1
GSE91061	GO:0042802	identical protein binding	4.23422347685437e-05	369	4.23422347685437e-05	+1
GSE91061	GO:0061630	ubiquitin protein ligase activity	6.85433541470273e-05	83	6.85433541470273e-05	+1
GSE91061	GO:0030674	protein-macromolecule adaptor activity	0.000101483144335944	181	0.000101483144335944	+1
GSE91061	GO:0016787	hydrolase activity	0.000102296133013144	413	0.000102296133013144	+1
GSE91061	GO:0019904	protein domain specific binding	0.000129617974624459	133	0.000129617974624459	+1
GSE91061	GO:0032182	ubiquitin-like protein binding	0.000161990798073739	37	0.000161990798073739	+1
GSE91061	GO:0060090	molecular adaptor activity	0.00021773610315	209	0.00021773610315	+1
GSE91061	GO:0003899	DNA-directed 5'-3' RNA polymerase activity	0.000373154442434059	16	0.000373154442434059	+1
GSE91061	GO:0051213	dioxygenase activity	0.000554773580376631	31	0.000554773580376631	+1
GSE91061	GO:0097747	RNA polymerase activity	0.00105097868420118	16	0.00105097868420118	+1
GSE91061	GO:0034062	5'-3' RNA polymerase activity	0.00105097868420118	16	0.00105097868420118	+1
GSE91061	GO:0003677	DNA binding	0.00109989745087948	413	0.00109989745087948	+1
GSE91061	GO:0140297	DNA-binding transcription factor binding	0.00119002396569133	102	0.00119002396569133	+1
GSE91061	GO:0032559	adenyl ribonucleotide binding	0.00133649736718366	269	0.00133649736718366	+1
GSE91061	GO:0005524	ATP binding	0.00188081576639626	259	0.00188081576639626	+1
GSE91061	GO:0008134	transcription factor binding	0.00361807417459743	118	0.00361807417459743	+1
GSE91061	GO:0140101	catalytic activity, acting on a tRNA	0.00473554340161132	37	0.00473554340161132	+1
GSE91061	GO:0003712	transcription coregulator activity	0.00501419628730091	105	0.00501419628730091	+1
GSE91061	GO:0140035	ubiquitination-like modification-dependent protein binding	0.00665681512768515	11	0.00665681512768515	+1
GSE91061	GO:0016772	transferase activity, transferring phosphorus-containing groups	0.00735960604908324	173	0.00735960604908324	+1
GSE91061	GO:0044877	protein-containing complex binding	0.00822678940758636	292	0.00822678940758636	+1
GSE91061	GO:0016779	nucleotidyltransferase activity	0.0107386273846872	39	0.0107386273846872	+1
GSE91061	GO:0017111	ribonucleoside triphosphate phosphatase activity	0.0109902278359034	137	0.0109902278359034	+1
GSE91061	GO:0016491	oxidoreductase activity	0.0122952812840121	138	0.0122952812840121	+1
GSE91061	GO:0043021	ribonucleoprotein complex binding	0.0140342443348017	43	0.0140342443348017	+1
GSE91061	GO:0140036	ubiquitin-dependent protein binding	0.0150073523928646	10	0.0150073523928646	+1
GSE91061	GO:0030234	enzyme regulator activity	0.0165550133033632	222	0.0165550133033632	+1
GSE91061	GO:0003682	chromatin binding	0.0180933312535222	115	0.0180933312535222	+1
GSE91061	GO:0097159	organic cyclic compound binding	0.0236034802605215	1097	0.0236034802605215	+1
GSE91061	GO:0008135	translation factor activity, RNA binding	0.0290227695060623	27	0.0290227695060623	+1
GSE91061	GO:0019783	ubiquitin-like protein peptidase activity	0.029362178729232	35	0.029362178729232	+1
GSE91061	GO:0016462	pyrophosphatase activity	0.0297198541645617	144	0.0297198541645617	+1
GSE91061	GO:0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	0.0316314906687324	144	0.0316314906687324	+1
GSE91061	GO:0016817	hydrolase activity, acting on acid anhydrides	0.0316314906687324	144	0.0316314906687324	+1
GSE91061	GO:0043130	ubiquitin binding	0.0355746586175667	28	0.0355746586175667	+1
GSE91061	GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups	0.0442523546846121	51	0.0442523546846121	+1
GSE91061	HP:0040195	Decreased head circumference	0.000808172169761321	288	0.000808172169761321	+1
GSE91061	HP:0000252	Microcephaly	0.00155430361555971	284	0.00155430361555971	+1
GSE91061	HP:0100547	Abnormal forebrain morphology	0.00247715917780029	419	0.00247715917780029	+1
GSE91061	HP:0001263	Global developmental delay	0.00259684867269254	391	0.00259684867269254	+1
GSE91061	HP:0007364	Aplasia/Hypoplasia of the cerebrum	0.00474891944168689	327	0.00474891944168689	+1
GSE91061	HP:0000240	Abnormality of skull size	0.00583513211540094	331	0.00583513211540094	+1
GSE91061	HP:0002060	Abnormal cerebral morphology	0.00617564986533247	411	0.00617564986533247	+1
GSE91061	HP:0002977	Aplasia/Hypoplasia involving the central nervous system	0.00631039585911778	380	0.00631039585911778	+1
GSE91061	HP:0003119	Abnormal circulating lipid concentration	0.0138636545249253	83	0.0138636545249253	+1
GSE91061	HP:0012759	Neurodevelopmental abnormality	0.0277697488572248	554	0.0277697488572248	+1
GSE91061	HPA:0270000	kidney	1.82162018447585e-39	1565	1.82162018447585e-39	+1
GSE91061	HPA:0290401	liver; hepatocytes[≥Low]	2.82289625771701e-39	1201	2.82289625771701e-39	+1
GSE91061	HPA:0290000	liver	3.64880506439443e-38	1283	3.64880506439443e-38	+1
GSE91061	HPA:0400052	rectum; glandular cells[≥Medium]	3.85493181577981e-36	1247	3.85493181577981e-36	+1
GSE91061	HPA:0220052	gallbladder; glandular cells[≥Medium]	6.56703716869949e-36	1324	6.56703716869949e-36	+1
GSE91061	HPA:0220000	gallbladder	1.55089793639358e-35	1476	1.55089793639358e-35	+1
GSE91061	HPA:0220051	gallbladder; glandular cells[≥Low]	1.55089793639358e-35	1476	1.55089793639358e-35	+1
GSE91061	HPA:0150051	duodenum; glandular cells[≥Low]	1.68853277111889e-35	1396	1.68853277111889e-35	+1
GSE91061	HPA:0150000	duodenum	2.95430303735002e-35	1508	2.95430303735002e-35	+1
GSE91061	HPA:0130051	colon; glandular cells[≥Low]	2.64692409042851e-33	1373	2.64692409042851e-33	+1
GSE91061	HPA:0030051	appendix; glandular cells[≥Low]	2.6492159095934e-33	1336	2.6492159095934e-33	+1
GSE91061	HPA:0610831	urinary bladder; urothelial cells[≥Low]	1.9396499367416e-32	1415	1.9396499367416e-32	+1
GSE91061	HPA:0610000	urinary bladder	1.9396499367416e-32	1415	1.9396499367416e-32	+1
GSE91061	HPA:0400051	rectum; glandular cells[≥Low]	2.31036431534028e-32	1380	2.31036431534028e-32	+1
GSE91061	HPA:0150052	duodenum; glandular cells[≥Medium]	4.59132379263144e-32	1233	4.59132379263144e-32	+1
GSE91061	HPA:0350000	pancreas	4.74654400636739e-32	1429	4.74654400636739e-32	+1
GSE91061	HPA:0590000	thyroid gland	6.38015813562381e-32	1388	6.38015813562381e-32	+1
GSE91061	HPA:0590051	thyroid gland; glandular cells[≥Low]	6.38015813562381e-32	1388	6.38015813562381e-32	+1
GSE91061	HPA:0170051	endometrium 2; glandular cells[≥Low]	2.76744935520208e-31	1325	2.76744935520208e-31	+1
GSE91061	HPA:0480052	small intestine; glandular cells[≥Medium]	1.1117635048517e-30	1222	1.1117635048517e-30	+1
GSE91061	HPA:0030000	appendix	2.33036650296712e-30	1484	2.33036650296712e-30	+1
GSE91061	HPA:0130052	colon; glandular cells[≥Medium]	3.1089586518529e-30	1208	3.1089586518529e-30	+1
GSE91061	HPA:0020051	adrenal gland; glandular cells[≥Low]	3.15780289249285e-30	1424	3.15780289249285e-30	+1
GSE91061	HPA:0020000	adrenal gland	3.19476583581538e-30	1425	3.19476583581538e-30	+1
GSE91061	HPA:0300411	lung; macrophages[≥Low]	3.19984789916511e-30	1331	3.19984789916511e-30	+1
GSE91061	HPA:0480000	small intestine	7.0110684293024e-30	1489	7.0110684293024e-30	+1
GSE91061	HPA:0030052	appendix; glandular cells[≥Medium]	8.82915597347484e-30	1130	8.82915597347484e-30	+1
GSE91061	HPA:0270361	kidney; cells in tubules[≥Low]	1.18516548054725e-29	1365	1.18516548054725e-29	+1
GSE91061	HPA:0430051	seminal vesicle; glandular cells[≥Low]	2.61432841033929e-29	1334	2.61432841033929e-29	+1
GSE91061	HPA:0430000	seminal vesicle	2.61432841033929e-29	1334	2.61432841033929e-29	+1
GSE91061	HPA:0610832	urinary bladder; urothelial cells[≥Medium]	4.56403518343103e-29	1199	4.56403518343103e-29	+1
GSE91061	HPA:0170000	endometrium 2	6.4748300301208e-29	1346	6.4748300301208e-29	+1
GSE91061	HPA:0480051	small intestine; glandular cells[≥Low]	8.14596145925775e-29	1370	8.14596145925775e-29	+1
GSE91061	HPA:0600000	tonsil	8.38621504434599e-29	1473	8.38621504434599e-29	+1
GSE91061	HPA:0020052	adrenal gland; glandular cells[≥Medium]	1.11569383515012e-28	1207	1.11569383515012e-28	+1
GSE91061	HPA:0350471	pancreas; exocrine glandular cells[≥Low]	2.03460951342017e-28	1348	2.03460951342017e-28	+1
GSE91061	HPA:0160051	endometrium 1; glandular cells[≥Low]	2.5331587420547e-28	1329	2.5331587420547e-28	+1
GSE91061	HPA:0180051	epididymis; glandular cells[≥Low]	3.01099209338726e-28	1406	3.01099209338726e-28	+1
GSE91061	HPA:0180000	epididymis	3.01099209338726e-28	1406	3.01099209338726e-28	+1
GSE91061	HPA:0050000	breast	4.50308282113341e-28	1383	4.50308282113341e-28	+1
GSE91061	HPA:0550052	stomach 2; glandular cells[≥Medium]	5.42104821885023e-28	1246	5.42104821885023e-28	+1
GSE91061	HPA:0550000	stomach 2	5.97124724606507e-28	1445	5.97124724606507e-28	+1
GSE91061	HPA:0550051	stomach 2; glandular cells[≥Low]	5.97124724606507e-28	1445	5.97124724606507e-28	+1
GSE91061	HPA:0300000	lung	6.54887204512225e-28	1411	6.54887204512225e-28	+1
GSE91061	HPA:0460661	skin 1; keratinocytes[≥Low]	1.38122858819014e-27	1066	1.38122858819014e-27	+1
GSE91061	HPA:0040000	bone marrow	1.61209725031753e-27	1277	1.61209725031753e-27	+1
GSE91061	HPA:0040081	bone marrow; hematopoietic cells[≥Low]	1.61209725031753e-27	1277	1.61209725031753e-27	+1
GSE91061	HPA:0470000	skin 2	2.85181095899825e-27	1358	2.85181095899825e-27	+1
GSE91061	HPA:0380000	placenta	5.40223672406102e-27	1428	5.40223672406102e-27	+1
GSE91061	HPA:0460671	skin 1; melanocytes[≥Low]	9.91571381467635e-27	1085	9.91571381467635e-27	+1
GSE91061	HPA:0180052	epididymis; glandular cells[≥Medium]	1.02144976048291e-26	1148	1.02144976048291e-26	+1
GSE91061	HPA:0190000	esophagus	1.05286166807808e-26	1302	1.05286166807808e-26	+1
GSE91061	HPA:0190221	esophagus; squamous epithelial cells[≥Low]	1.05286166807808e-26	1302	1.05286166807808e-26	+1
GSE91061	HPA:0600431	tonsil; germinal center cells[≥Low]	1.53294562292598e-26	1194	1.53294562292598e-26	+1
GSE91061	HPA:0530000	spleen	3.00488113381097e-26	1178	3.00488113381097e-26	+1
GSE91061	HPA:0160000	endometrium 1	3.30018221231915e-26	1357	3.30018221231915e-26	+1
GSE91061	HPA:0470681	skin 2; epidermal cells[≥Low]	3.30491798720811e-26	1146	3.30491798720811e-26	+1
GSE91061	HPA:0330000	oral mucosa	3.39256442070999e-26	1235	3.39256442070999e-26	+1
GSE91061	HPA:0330221	oral mucosa; squamous epithelial cells[≥Low]	3.39256442070999e-26	1235	3.39256442070999e-26	+1
GSE91061	HPA:0590052	thyroid gland; glandular cells[≥Medium]	7.53425523837012e-26	1130	7.53425523837012e-26	+1
GSE91061	HPA:0600221	tonsil; squamous epithelial cells[≥Low]	2.06581002386098e-25	1293	2.06581002386098e-25	+1
GSE91061	HPA:0490691	smooth muscle; smooth muscle cells[≥Low]	2.59310744018316e-25	1104	2.59310744018316e-25	+1
GSE91061	HPA:0490000	smooth muscle	2.59310744018316e-25	1104	2.59310744018316e-25	+1
GSE91061	HPA:0050051	breast; glandular cells[≥Low]	2.88359105042503e-25	1317	2.88359105042503e-25	+1
GSE91061	HPA:0600222	tonsil; squamous epithelial cells[≥Medium]	3.34365603078915e-25	1021	3.34365603078915e-25	+1
GSE91061	HPA:0540000	stomach 1	3.65596116387436e-25	1443	3.65596116387436e-25	+1
GSE91061	HPA:0540051	stomach 1; glandular cells[≥Low]	3.65596116387436e-25	1443	3.65596116387436e-25	+1
GSE91061	HPA:0130000	colon	3.77039096343333e-25	1539	3.77039096343333e-25	+1
GSE91061	HPA:0270362	kidney; cells in tubules[≥Medium]	6.74350916655777e-25	1162	6.74350916655777e-25	+1
GSE91061	HPA:0210000	fallopian tube	7.55295379596181e-25	1413	7.55295379596181e-25	+1
GSE91061	HPA:0390051	prostate; glandular cells[≥Low]	1.12180378253132e-24	1294	1.12180378253132e-24	+1
GSE91061	HPA:0390000	prostate	1.12180378253132e-24	1294	1.12180378253132e-24	+1
GSE91061	HPA:0310000	lymph node	1.43340961937872e-24	1271	1.43340961937872e-24	+1
GSE91061	HPA:0540052	stomach 1; glandular cells[≥Medium]	1.68992674029515e-24	1243	1.68992674029515e-24	+1
GSE91061	HPA:0460000	skin 1	1.92558139219938e-24	1379	1.92558139219938e-24	+1
GSE91061	HPA:0400000	rectum	3.50657054154319e-24	1484	3.50657054154319e-24	+1
GSE91061	HPA:0360000	parathyroid gland	4.76860075251708e-24	1170	4.76860075251708e-24	+1
GSE91061	HPA:0360051	parathyroid gland; glandular cells[≥Low]	4.76860075251708e-24	1170	4.76860075251708e-24	+1
GSE91061	HPA:0630000	cervix	5.01706224758248e-24	1330	5.01706224758248e-24	+1
GSE91061	HPA:0620221	vagina; squamous epithelial cells[≥Low]	1.60634199338128e-23	1184	1.60634199338128e-23	+1
GSE91061	HPA:0620000	vagina	1.60634199338128e-23	1184	1.60634199338128e-23	+1
GSE91061	HPA:0310441	lymph node; non-germinal center cells[≥Low]	2.29132917103236e-23	1193	2.29132917103236e-23	+1
GSE91061	HPA:0320000	nasopharynx	1.01500876633832e-22	1365	1.01500876633832e-22	+1
GSE91061	HPA:0300412	lung; macrophages[≥Medium]	1.13452300243599e-22	1002	1.13452300243599e-22	+1
GSE91061	HPA:0500000	soft tissue 1	1.33111384036897e-22	1078	1.33111384036897e-22	+1
