query	GO.ID	Description	p.Val	Genes	FDR	Phenotype
GSE91061	GO:0042119	neutrophil activation	1.5171306305551e-06	19	1.5171306305551e-06	+1
GSE91061	GO:1990849	vacuolar localization	1.66575904948435e-06	28	1.66575904948435e-06	+1
GSE91061	GO:0032418	lysosome localization	1.66575904948435e-06	28	1.66575904948435e-06	+1
GSE91061	GO:0050764	regulation of phagocytosis	1.70070803467751e-06	30	1.70070803467751e-06	+1
GSE91061	GO:0080135	regulation of cellular response to stress	1.78010169991186e-06	89	1.78010169991186e-06	+1
GSE91061	GO:0002819	regulation of adaptive immune response	1.80454792668629e-06	47	1.80454792668629e-06	+1
GSE91061	GO:0033365	protein localization to organelle	1.88113925096701e-06	168	1.88113925096701e-06	+1
GSE91061	GO:0010720	positive regulation of cell development	1.93158470556672e-06	81	1.93158470556672e-06	+1
GSE91061	GO:0044237	cellular metabolic process	1.966740431183e-06	1274	1.966740431183e-06	+1
GSE91061	GO:1901222	regulation of non-canonical NF-kappaB signal transduction	1.97122030855941e-06	29	1.97122030855941e-06	+1
GSE91061	GO:0010256	endomembrane system organization	2.07793934195096e-06	100	2.07793934195096e-06	+1
GSE91061	GO:0050670	regulation of lymphocyte proliferation	2.16681826233456e-06	52	2.16681826233456e-06	+1
GSE91061	GO:0002755	MyD88-dependent toll-like receptor signaling pathway	2.20609667227956e-06	13	2.20609667227956e-06	+1
GSE91061	GO:0002532	production of molecular mediator involved in inflammatory response	2.24789200489926e-06	28	2.24789200489926e-06	+1
GSE91061	GO:0051090	regulation of DNA-binding transcription factor activity	2.44489580598553e-06	68	2.44489580598553e-06	+1
GSE91061	GO:0043434	response to peptide hormone	2.46574866439235e-06	78	2.46574866439235e-06	+1
GSE91061	GO:0043124	negative regulation of canonical NF-kappaB signal transduction	2.51394534166086e-06	21	2.51394534166086e-06	+1
GSE91061	GO:0043299	leukocyte degranulation	2.51513393537765e-06	27	2.51513393537765e-06	+1
GSE91061	GO:0060333	type II interferon-mediated signaling pathway	2.52256242335167e-06	15	2.52256242335167e-06	+1
GSE91061	GO:0002285	lymphocyte activation involved in immune response	2.67524174355843e-06	48	2.67524174355843e-06	+1
GSE91061	GO:0046822	regulation of nucleocytoplasmic transport	2.75989737444778e-06	33	2.75989737444778e-06	+1
GSE91061	GO:0042326	negative regulation of phosphorylation	2.77181210995744e-06	59	2.77181210995744e-06	+1
GSE91061	GO:0044238	primary metabolic process	3.07784068065192e-06	1240	3.07784068065192e-06	+1
GSE91061	GO:0022409	positive regulation of cell-cell adhesion	3.14969745401605e-06	63	3.14969745401605e-06	+1
GSE91061	GO:0034655	nucleobase-containing compound catabolic process	3.24615014610077e-06	90	3.24615014610077e-06	+1
GSE91061	GO:0062197	cellular response to chemical stress	3.41643316621889e-06	61	3.41643316621889e-06	+1
GSE91061	GO:0002688	regulation of leukocyte chemotaxis	3.56994210594384e-06	34	3.56994210594384e-06	+1
GSE91061	GO:0032940	secretion by cell	3.92502082622693e-06	126	3.92502082622693e-06	+1
GSE91061	GO:0110053	regulation of actin filament organization	3.92661846296132e-06	56	3.92661846296132e-06	+1
GSE91061	GO:0032944	regulation of mononuclear cell proliferation	4.03279237976442e-06	52	4.03279237976442e-06	+1
GSE91061	GO:0140888	interferon-mediated signaling pathway	4.14471652446017e-06	31	4.14471652446017e-06	+1
GSE91061	GO:0050777	negative regulation of immune response	5.11007733291397e-06	44	5.11007733291397e-06	+1
GSE91061	GO:0050852	T cell receptor signaling pathway	6.68417269064719e-06	36	6.68417269064719e-06	+1
GSE91061	GO:0140029	exocytic process	6.99030481660181e-06	26	6.99030481660181e-06	+1
GSE91061	GO:0070663	regulation of leukocyte proliferation	7.07793246647264e-06	55	7.07793246647264e-06	+1
GSE91061	GO:0051130	positive regulation of cellular component organization	7.27857831199349e-06	158	7.27857831199349e-06	+1
GSE91061	GO:0046700	heterocycle catabolic process	8.11105230220274e-06	94	8.11105230220274e-06	+1
GSE91061	GO:0051091	positive regulation of DNA-binding transcription factor activity	8.19980771120756e-06	47	8.19980771120756e-06	+1
GSE91061	GO:0010498	proteasomal protein catabolic process	8.62067228434251e-06	85	8.62067228434251e-06	+1
GSE91061	GO:0097352	autophagosome maturation	8.82132782608543e-06	22	8.82132782608543e-06	+1
GSE91061	GO:0006807	nitrogen compound metabolic process	8.91772607680742e-06	1192	8.91772607680742e-06	+1
GSE91061	GO:0010508	positive regulation of autophagy	8.96202003922115e-06	38	8.96202003922115e-06	+1
GSE91061	GO:0071375	cellular response to peptide hormone stimulus	8.96767435879353e-06	60	8.96767435879353e-06	+1
GSE91061	GO:0090022	regulation of neutrophil chemotaxis	9.70483045246694e-06	16	9.70483045246694e-06	+1
GSE91061	GO:1902622	regulation of neutrophil migration	9.93815648855753e-06	19	9.93815648855753e-06	+1
GSE91061	GO:0030183	B cell differentiation	1.00629549682368e-05	39	1.00629549682368e-05	+1
GSE91061	GO:0032732	positive regulation of interleukin-1 production	1.15724355041848e-05	24	1.15724355041848e-05	+1
GSE91061	GO:2000377	regulation of reactive oxygen species metabolic process	1.24829971557782e-05	36	1.24829971557782e-05	+1
GSE91061	GO:0032868	response to insulin	1.27162717851239e-05	54	1.27162717851239e-05	+1
GSE91061	GO:1901875	positive regulation of post-translational protein modification	1.31544200637863e-05	35	1.31544200637863e-05	+1
GSE91061	GO:0006906	vesicle fusion	1.42496125147963e-05	32	1.42496125147963e-05	+1
GSE91061	GO:0002260	lymphocyte homeostasis	1.43270431849281e-05	25	1.43270431849281e-05	+1
GSE91061	GO:1901361	organic cyclic compound catabolic process	1.49010449508334e-05	99	1.49010449508334e-05	+1
GSE91061	GO:0002699	positive regulation of immune effector process	1.528433083073e-05	52	1.528433083073e-05	+1
GSE91061	GO:0044270	cellular nitrogen compound catabolic process	1.5497019236134e-05	93	1.5497019236134e-05	+1
GSE91061	GO:0007155	cell adhesion	1.55809339620867e-05	200	1.55809339620867e-05	+1
GSE91061	GO:0071396	cellular response to lipid	1.66353515375694e-05	98	1.66353515375694e-05	+1
GSE91061	GO:0009725	response to hormone	1.82880243219674e-05	129	1.82880243219674e-05	+1
GSE91061	GO:0050792	regulation of viral process	1.92133733192108e-05	40	1.92133733192108e-05	+1
GSE91061	GO:0031669	cellular response to nutrient levels	2.07112451201534e-05	51	2.07112451201534e-05	+1
GSE91061	GO:0000956	nuclear-transcribed mRNA catabolic process	2.09713396733734e-05	34	2.09713396733734e-05	+1
GSE91061	GO:0019439	aromatic compound catabolic process	2.11913795119795e-05	95	2.11913795119795e-05	+1
GSE91061	GO:0140352	export from cell	2.18347483371506e-05	131	2.18347483371506e-05	+1
GSE91061	GO:0090174	organelle membrane fusion	2.23898633666978e-05	32	2.23898633666978e-05	+1
GSE91061	GO:0032501	multicellular organismal process	2.26104212807275e-05	800	2.26104212807275e-05	+1
GSE91061	GO:0044403	biological process involved in symbiotic interaction	2.33196307229325e-05	61	2.33196307229325e-05	+1
GSE91061	GO:0051493	regulation of cytoskeleton organization	2.4539359102311e-05	86	2.4539359102311e-05	+1
GSE91061	GO:0022406	membrane docking	2.47943959191681e-05	27	2.47943959191681e-05	+1
GSE91061	GO:0010803	regulation of tumor necrosis factor-mediated signaling pathway	2.58362910786805e-05	21	2.58362910786805e-05	+1
GSE91061	GO:0045639	positive regulation of myeloid cell differentiation	2.7841065046785e-05	29	2.7841065046785e-05	+1
GSE91061	GO:0009991	response to extracellular stimulus	2.91722325190864e-05	87	2.91722325190864e-05	+1
GSE91061	GO:0043410	positive regulation of MAPK cascade	3.06171304665118e-05	79	3.06171304665118e-05	+1
GSE91061	GO:1902903	regulation of supramolecular fiber organization	3.29776073310513e-05	69	3.29776073310513e-05	+1
GSE91061	GO:0046903	secretion	3.58677582271915e-05	138	3.58677582271915e-05	+1
GSE91061	GO:0032653	regulation of interleukin-10 production	3.6742758751931e-05	21	3.6742758751931e-05	+1
GSE91061	GO:0032613	interleukin-10 production	3.6742758751931e-05	21	3.6742758751931e-05	+1
GSE91061	GO:0032608	interferon-beta production	3.6742758751931e-05	21	3.6742758751931e-05	+1
GSE91061	GO:0032648	regulation of interferon-beta production	3.6742758751931e-05	21	3.6742758751931e-05	+1
GSE91061	GO:0009653	anatomical structure morphogenesis	3.69887335236913e-05	320	3.69887335236913e-05	+1
GSE91061	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	3.84191404114426e-05	71	3.84191404114426e-05	+1
GSE91061	GO:0042098	T cell proliferation	3.88247906400868e-05	46	3.88247906400868e-05	+1
GSE91061	GO:1903322	positive regulation of protein modification by small protein conjugation or removal	3.89436455171768e-05	34	3.89436455171768e-05	+1
GSE91061	GO:0031667	response to nutrient levels	4.01891047403042e-05	83	4.01891047403042e-05	+1
GSE91061	GO:0051028	mRNA transport	4.12201427698023e-05	33	4.12201427698023e-05	+1
GSE91061	GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	4.24759559053402e-05	42	4.24759559053402e-05	+1
GSE91061	GO:0043487	regulation of RNA stability	4.24759559053402e-05	42	4.24759559053402e-05	+1
GSE91061	GO:0031330	negative regulation of cellular catabolic process	4.50129721048398e-05	47	4.50129721048398e-05	+1
GSE91061	GO:0006974	DNA damage response	4.54378876541374e-05	130	4.54378876541374e-05	+1
GSE91061	GO:0045920	negative regulation of exocytosis	4.68439623561379e-05	16	4.68439623561379e-05	+1
GSE91061	GO:0044092	negative regulation of molecular function	4.7268730647331e-05	104	4.7268730647331e-05	+1
GSE91061	GO:0048646	anatomical structure formation involved in morphogenesis	4.75724193006357e-05	162	4.75724193006357e-05	+1
GSE91061	GO:0034142	toll-like receptor 4 signaling pathway	5.12632608832599e-05	19	5.12632608832599e-05	+1
GSE91061	GO:0031668	cellular response to extracellular stimulus	5.5920835184409e-05	54	5.5920835184409e-05	+1
GSE91061	GO:0061014	positive regulation of mRNA catabolic process	5.69104026986458e-05	29	5.69104026986458e-05	+1
GSE91061	GO:0008625	extrinsic apoptotic signaling pathway via death domain receptors	6.0044576065632e-05	25	6.0044576065632e-05	+1
GSE91061	GO:0008285	negative regulation of cell population proliferation	6.19137178194072e-05	107	6.19137178194072e-05	+1
GSE91061	GO:0045860	positive regulation of protein kinase activity	6.36302918999441e-05	54	6.36302918999441e-05	+1
GSE91061	GO:0045862	positive regulation of proteolysis	6.49135791316325e-05	60	6.49135791316325e-05	+1
GSE91061	GO:1903313	positive regulation of mRNA metabolic process	6.5160549062345e-05	35	6.5160549062345e-05	+1
GSE91061	GO:0007010	cytoskeleton organization	6.61291655535986e-05	197	6.61291655535986e-05	+1
GSE91061	GO:0032870	cellular response to hormone stimulus	6.71295337114884e-05	96	6.71295337114884e-05	+1
GSE91061	GO:0010586	miRNA metabolic process	7.17024577427172e-05	29	7.17024577427172e-05	+1
GSE91061	GO:0071347	cellular response to interleukin-1	7.17024577427172e-05	29	7.17024577427172e-05	+1
GSE91061	GO:0002446	neutrophil mediated immunity	7.56751139791797e-05	16	7.56751139791797e-05	+1
GSE91061	GO:0009267	cellular response to starvation	7.66639321301279e-05	40	7.66639321301279e-05	+1
GSE91061	GO:0046632	alpha-beta T cell differentiation	8.08711873599787e-05	32	8.08711873599787e-05	+1
GSE91061	GO:0032970	regulation of actin filament-based process	8.27692186548344e-05	67	8.27692186548344e-05	+1
GSE91061	GO:0033674	positive regulation of kinase activity	8.34878889847103e-05	56	8.34878889847103e-05	+1
GSE91061	GO:0035710	CD4-positive, alpha-beta T cell activation	8.50219042421634e-05	31	8.50219042421634e-05	+1
GSE91061	GO:0001933	negative regulation of protein phosphorylation	8.63102181723908e-05	53	8.63102181723908e-05	+1
GSE91061	GO:0000122	negative regulation of transcription by RNA polymerase II	8.82341919878643e-05	139	8.82341919878643e-05	+1
GSE91061	GO:0045621	positive regulation of lymphocyte differentiation	9.27366302233818e-05	33	9.27366302233818e-05	+1
GSE91061	GO:0002440	production of molecular mediator of immune response	9.45379192544777e-05	46	9.45379192544777e-05	+1
GSE91061	GO:0031396	regulation of protein ubiquitination	9.58056320448151e-05	43	9.58056320448151e-05	+1
GSE91061	GO:1901223	negative regulation of non-canonical NF-kappaB signal transduction	9.81722485282333e-05	14	9.81722485282333e-05	+1
GSE91061	GO:0032615	interleukin-12 production	0.000100185911652671	21	0.000100185911652671	+1
GSE91061	GO:0032655	regulation of interleukin-12 production	0.000100185911652671	21	0.000100185911652671	+1
GSE91061	GO:0043086	negative regulation of catalytic activity	0.000129371368749482	69	0.000129371368749482	+1
GSE91061	GO:0045069	regulation of viral genome replication	0.000133007492633735	25	0.000133007492633735	+1
GSE91061	GO:0032386	regulation of intracellular transport	0.000133072571631321	52	0.000133072571631321	+1
GSE91061	GO:0032956	regulation of actin cytoskeleton organization	0.000134816507063659	61	0.000134816507063659	+1
GSE91061	GO:0042176	regulation of protein catabolic process	0.000135033173863753	65	0.000135033173863753	+1
GSE91061	GO:0097435	supramolecular fiber organization	0.000135663914502373	122	0.000135663914502373	+1
GSE91061	GO:0007041	lysosomal transport	0.000137007296072078	33	0.000137007296072078	+1
GSE91061	GO:0043488	regulation of mRNA stability	0.000143309705001165	39	0.000143309705001165	+1
GSE91061	GO:0014070	response to organic cyclic compound	0.000146608847566529	129	0.000146608847566529	+1
GSE91061	GO:0045580	regulation of T cell differentiation	0.000147147467313244	40	0.000147147467313244	+1
GSE91061	GO:0019079	viral genome replication	0.000148051901765524	32	0.000148051901765524	+1
GSE91061	GO:0002286	T cell activation involved in immune response	0.000158352781029256	31	0.000158352781029256	+1
GSE91061	GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	0.000169600501176384	66	0.000169600501176384	+1
GSE91061	GO:0050779	RNA destabilization	0.000179279638363499	28	0.000179279638363499	+1
GSE91061	GO:0001525	angiogenesis	0.000188196329478437	86	0.000188196329478437	+1
GSE91061	GO:0072593	reactive oxygen species metabolic process	0.000192046563248559	46	0.000192046563248559	+1
GSE91061	GO:0051168	nuclear export	0.000192669247549025	38	0.000192669247549025	+1
GSE91061	GO:0061025	membrane fusion	0.00020195586383769	40	0.00020195586383769	+1
GSE91061	GO:0008154	actin polymerization or depolymerization	0.000204193757456078	42	0.000204193757456078	+1
GSE91061	GO:0002886	regulation of myeloid leukocyte mediated immunity	0.000205989125060942	20	0.000205989125060942	+1
GSE91061	GO:0071887	leukocyte apoptotic process	0.000206032028805924	30	0.000206032028805924	+1
GSE91061	GO:0045646	regulation of erythrocyte differentiation	0.000211267109201109	17	0.000211267109201109	+1
GSE91061	GO:0007040	lysosome organization	0.000216313945197816	29	0.000216313945197816	+1
GSE91061	GO:0080171	lytic vacuole organization	0.000216313945197816	29	0.000216313945197816	+1
GSE91061	GO:0050728	negative regulation of inflammatory response	0.000219155173263301	37	0.000219155173263301	+1
GSE91061	GO:0070269	pyroptosis	0.000235868328803334	15	0.000235868328803334	+1
GSE91061	GO:0045577	regulation of B cell differentiation	0.000235868328803334	15	0.000235868328803334	+1
GSE91061	GO:0002283	neutrophil activation involved in immune response	0.000251214523186566	11	0.000251214523186566	+1
GSE91061	GO:0002367	cytokine production involved in immune response	0.000252847722341714	30	0.000252847722341714	+1
GSE91061	GO:0002718	regulation of cytokine production involved in immune response	0.000252847722341714	30	0.000252847722341714	+1
GSE91061	GO:0002832	negative regulation of response to biotic stimulus	0.000267166544425363	29	0.000267166544425363	+1
GSE91061	GO:0048024	regulation of mRNA splicing, via spliceosome	0.000267166544425363	29	0.000267166544425363	+1
GSE91061	GO:0043170	macromolecule metabolic process	0.000278781586324943	1195	0.000278781586324943	+1
GSE91061	GO:0043367	CD4-positive, alpha-beta T cell differentiation	0.000286964214821873	26	0.000286964214821873	+1
GSE91061	GO:0032869	cellular response to insulin stimulus	0.000318237914960065	42	0.000318237914960065	+1
GSE91061	GO:0046634	regulation of alpha-beta T cell activation	0.000328960754108637	29	0.000328960754108637	+1
GSE91061	GO:2000379	positive regulation of reactive oxygen species metabolic process	0.000341259395994022	21	0.000341259395994022	+1
GSE91061	GO:0007275	multicellular organism development	0.000341757168700715	506	0.000341757168700715	+1
GSE91061	GO:0002761	regulation of myeloid leukocyte differentiation	0.000349218769252514	31	0.000349218769252514	+1
GSE91061	GO:0051770	positive regulation of nitric-oxide synthase biosynthetic process	0.000355469119314715	10	0.000355469119314715	+1
GSE91061	GO:0048525	negative regulation of viral process	0.000361724671389665	26	0.000361724671389665	+1
GSE91061	GO:0032733	positive regulation of interleukin-10 production	0.000428298606874562	16	0.000428298606874562	+1
GSE91061	GO:0051129	negative regulation of cellular component organization	0.000430018215519356	106	0.000430018215519356	+1
GSE91061	GO:0002700	regulation of production of molecular mediator of immune response	0.000434169339609468	40	0.000434169339609468	+1
GSE91061	GO:0002292	T cell differentiation involved in immune response	0.000445788787066563	24	0.000445788787066563	+1
GSE91061	GO:0050920	regulation of chemotaxis	0.00045000964595499	45	0.00045000964595499	+1
GSE91061	GO:0002431	Fc receptor mediated stimulatory signaling pathway	0.000460923589967913	14	0.000460923589967913	+1
GSE91061	GO:0018105	peptidyl-serine phosphorylation	0.000478935993310854	43	0.000478935993310854	+1
GSE91061	GO:0051170	import into nucleus	0.000495707033984466	37	0.000495707033984466	+1
GSE91061	GO:0032008	positive regulation of TOR signaling	0.000509821341633352	22	0.000509821341633352	+1
GSE91061	GO:0032481	positive regulation of type I interferon production	0.000509821341633352	22	0.000509821341633352	+1
GSE91061	GO:1903305	regulation of regulated secretory pathway	0.000510610503869504	31	0.000510610503869504	+1
GSE91061	GO:0002534	cytokine production involved in inflammatory response	0.000521967158738896	20	0.000521967158738896	+1
GSE91061	GO:1900015	regulation of cytokine production involved in inflammatory response	0.000521967158738896	20	0.000521967158738896	+1
GSE91061	GO:0048278	vesicle docking	0.000521967158738896	20	0.000521967158738896	+1
GSE91061	GO:1903531	negative regulation of secretion by cell	0.000528304362151771	34	0.000528304362151771	+1
GSE91061	GO:1903306	negative regulation of regulated secretory pathway	0.00056629425242312	12	0.00056629425242312	+1
GSE91061	GO:0000302	response to reactive oxygen species	0.000575947458177905	41	0.000575947458177905	+1
GSE91061	GO:0006403	RNA localization	0.000575947458177905	41	0.000575947458177905	+1
GSE91061	GO:0031663	lipopolysaccharide-mediated signaling pathway	0.000582676309565636	19	0.000582676309565636	+1
GSE91061	GO:0048284	organelle fusion	0.000650871662609928	35	0.000650871662609928	+1
GSE91061	GO:0006606	protein import into nucleus	0.000668333393996461	36	0.000668333393996461	+1
GSE91061	GO:0007259	receptor signaling pathway via JAK-STAT	0.000679033079876618	37	0.000679033079876618	+1
GSE91061	GO:0001659	temperature homeostasis	0.000682038330667796	39	0.000682038330667796	+1
GSE91061	GO:0140056	organelle localization by membrane tethering	0.000703917266000679	23	0.000703917266000679	+1
GSE91061	GO:1903432	regulation of TORC1 signaling	0.000722932045586591	25	0.000722932045586591	+1
GSE91061	GO:0045582	positive regulation of T cell differentiation	0.000734135272930812	29	0.000734135272930812	+1
GSE91061	GO:0001782	B cell homeostasis	0.000734580735314086	14	0.000734580735314086	+1
GSE91061	GO:0050766	positive regulation of phagocytosis	0.000794836242380214	21	0.000794836242380214	+1
GSE91061	GO:0045576	mast cell activation	0.000794836242380214	21	0.000794836242380214	+1
GSE91061	GO:0070848	response to growth factor	0.000824758981553301	104	0.000824758981553301	+1
GSE91061	GO:0070498	interleukin-1-mediated signaling pathway	0.000892341027576739	13	0.000892341027576739	+1
GSE91061	GO:0050657	nucleic acid transport	0.000900819587503149	35	0.000900819587503149	+1
GSE91061	GO:0050658	RNA transport	0.000900819587503149	35	0.000900819587503149	+1
GSE91061	GO:0018209	peptidyl-serine modification	0.000909443613901456	44	0.000909443613901456	+1
GSE91061	GO:0043300	regulation of leukocyte degranulation	0.000922985501743768	17	0.000922985501743768	+1
GSE91061	GO:0141084	inflammasome-mediated signaling pathway	0.000926642327940107	16	0.000926642327940107	+1
GSE91061	GO:0090148	membrane fission	0.000926642327940107	16	0.000926642327940107	+1
GSE91061	GO:0042060	wound healing	0.000963569595529418	70	0.000963569595529418	+1
GSE91061	GO:0006997	nucleus organization	0.000994968162064635	33	0.000994968162064635	+1
GSE91061	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	0.00103098380695972	27	0.00103098380695972	+1
GSE91061	GO:0042116	macrophage activation	0.00103098380695972	27	0.00103098380695972	+1
GSE91061	GO:0099003	vesicle-mediated transport in synapse	0.00103635000898291	44	0.00103635000898291	+1
GSE91061	GO:0032007	negative regulation of TOR signaling	0.00104028075691613	21	0.00104028075691613	+1
GSE91061	GO:0061157	mRNA destabilization	0.00108771594316643	26	0.00108771594316643	+1
GSE91061	GO:0071363	cellular response to growth factor stimulus	0.00115355089156191	100	0.00115355089156191	+1
GSE91061	GO:0002687	positive regulation of leukocyte migration	0.00121380678814038	34	0.00121380678814038	+1
GSE91061	GO:0090066	regulation of anatomical structure size	0.00122360103508443	81	0.00122360103508443	+1
GSE91061	GO:0042594	response to starvation	0.00123392716088125	43	0.00123392716088125	+1
GSE91061	GO:0042129	regulation of T cell proliferation	0.0012399896720809	38	0.0012399896720809	+1
GSE91061	GO:0061082	myeloid leukocyte cytokine production	0.00129582487268468	17	0.00129582487268468	+1
GSE91061	GO:0002690	positive regulation of leukocyte chemotaxis	0.00140357997918147	25	0.00140357997918147	+1
GSE91061	GO:0033157	regulation of intracellular protein transport	0.00142544660614498	34	0.00142544660614498	+1
GSE91061	GO:0008064	regulation of actin polymerization or depolymerization	0.00142544660614498	34	0.00142544660614498	+1
GSE91061	GO:0002706	regulation of lymphocyte mediated immunity	0.00143385486065429	38	0.00143385486065429	+1
GSE91061	GO:0051236	establishment of RNA localization	0.00144738608688118	35	0.00144738608688118	+1
GSE91061	GO:0042742	defense response to bacterium	0.00144979628361038	57	0.00144979628361038	+1
GSE91061	GO:0030041	actin filament polymerization	0.00145518375102313	36	0.00145518375102313	+1
GSE91061	GO:0051701	biological process involved in interaction with host	0.00146766769773961	42	0.00146766769773961	+1
GSE91061	GO:0051050	positive regulation of transport	0.00148805779742483	118	0.00148805779742483	+1
GSE91061	GO:1903530	regulation of secretion by cell	0.00150432169684113	86	0.00150432169684113	+1
GSE91061	GO:0006898	receptor-mediated endocytosis	0.00153334916207994	48	0.00153334916207994	+1
GSE91061	GO:0034248	regulation of amide metabolic process	0.00160895861670275	71	0.00160895861670275	+1
GSE91061	GO:0017157	regulation of exocytosis	0.00162051167489682	39	0.00162051167489682	+1
GSE91061	GO:0060760	positive regulation of response to cytokine stimulus	0.00162515496773486	20	0.00162515496773486	+1
GSE91061	GO:0050854	regulation of antigen receptor-mediated signaling pathway	0.00162515496773486	20	0.00162515496773486	+1
GSE91061	GO:0045071	negative regulation of viral genome replication	0.00163577680225233	18	0.00163577680225233	+1
GSE91061	GO:0051347	positive regulation of transferase activity	0.00164337461836926	62	0.00164337461836926	+1
GSE91061	GO:2001236	regulation of extrinsic apoptotic signaling pathway	0.00167095015897991	34	0.00167095015897991	+1
GSE91061	GO:0071674	mononuclear cell migration	0.00174375617908716	41	0.00174375617908716	+1
GSE91061	GO:2000628	regulation of miRNA metabolic process	0.00180207643523186	24	0.00180207643523186	+1
GSE91061	GO:0034976	response to endoplasmic reticulum stress	0.00181966580462428	43	0.00181966580462428	+1
GSE91061	GO:0140632	canonical inflammasome complex assembly	0.00189737316719733	15	0.00189737316719733	+1
GSE91061	GO:0097696	receptor signaling pathway via STAT	0.00194344612016965	37	0.00194344612016965	+1
GSE91061	GO:0031334	positive regulation of protein-containing complex assembly	0.00206930287946796	40	0.00206930287946796	+1
GSE91061	GO:0016311	dephosphorylation	0.00228284520878008	53	0.00228284520878008	+1
GSE91061	GO:0030832	regulation of actin filament length	0.00228385371174443	34	0.00228385371174443	+1
GSE91061	GO:0009987	cellular process	0.00234559847343524	1810	0.00234559847343524	+1
GSE91061	GO:0099504	synaptic vesicle cycle	0.00236640680342478	40	0.00236640680342478	+1
GSE91061	GO:0071622	regulation of granulocyte chemotaxis	0.00247596164516564	17	0.00247596164516564	+1
GSE91061	GO:0070201	regulation of establishment of protein localization	0.00257183397761968	82	0.00257183397761968	+1
GSE91061	GO:0038202	TORC1 signaling	0.00263583957642127	25	0.00263583957642127	+1
GSE91061	GO:0120161	regulation of cold-induced thermogenesis	0.00264085402047994	33	0.00264085402047994	+1
GSE91061	GO:0140894	endolysosomal toll-like receptor signaling pathway	0.00267265304015299	16	0.00267265304015299	+1
GSE91061	GO:0000209	protein polyubiquitination	0.00273512898686813	48	0.00273512898686813	+1
GSE91061	GO:0031398	positive regulation of protein ubiquitination	0.00275348064343463	27	0.00275348064343463	+1
GSE91061	GO:0071260	cellular response to mechanical stimulus	0.002880419002245	21	0.002880419002245	+1
GSE91061	GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	0.00289623832668295	91	0.00289623832668295	+1
GSE91061	GO:0031647	regulation of protein stability	0.0029217929527573	56	0.0029217929527573	+1
GSE91061	GO:0098609	cell-cell adhesion	0.00292692350877508	128	0.00292692350877508	+1
GSE91061	GO:0002448	mast cell mediated immunity	0.00296083056463182	18	0.00296083056463182	+1
GSE91061	GO:1903900	regulation of viral life cycle	0.00304247960045127	32	0.00304247960045127	+1
GSE91061	GO:0106106	cold-induced thermogenesis	0.00308709396155855	33	0.00308709396155855	+1
GSE91061	GO:0051767	nitric-oxide synthase biosynthetic process	0.00318690732458621	10	0.00318690732458621	+1
GSE91061	GO:0051769	regulation of nitric-oxide synthase biosynthetic process	0.00318690732458621	10	0.00318690732458621	+1
GSE91061	GO:1902774	late endosome to lysosome transport	0.00320318496694073	11	0.00320318496694073	+1
GSE91061	GO:0032623	interleukin-2 production	0.00332390574297197	19	0.00332390574297197	+1
GSE91061	GO:0032663	regulation of interleukin-2 production	0.00332390574297197	19	0.00332390574297197	+1
GSE91061	GO:0070555	response to interleukin-1	0.00337285212777177	30	0.00337285212777177	+1
GSE91061	GO:0000288	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	0.0035565152084038	20	0.0035565152084038	+1
GSE91061	GO:0002720	positive regulation of cytokine production involved in immune response	0.00366712020358061	22	0.00366712020358061	+1
GSE91061	GO:0060337	type I interferon-mediated signaling pathway	0.00366712020358061	22	0.00366712020358061	+1
GSE91061	GO:0072538	T-helper 17 type immune response	0.00371651827105396	16	0.00371651827105396	+1
GSE91061	GO:0042542	response to hydrogen peroxide	0.00394320451543739	25	0.00394320451543739	+1
GSE91061	GO:0001909	leukocyte mediated cytotoxicity	0.00398671780786151	30	0.00398671780786151	+1
GSE91061	GO:0052548	regulation of endopeptidase activity	0.00407876013070533	42	0.00407876013070533	+1
GSE91061	GO:0008360	regulation of cell shape	0.00410394474663421	31	0.00410394474663421	+1
GSE91061	GO:0051048	negative regulation of secretion	0.00412759014461857	35	0.00412759014461857	+1
GSE91061	GO:0034599	cellular response to oxidative stress	0.00427320555977516	45	0.00427320555977516	+1
GSE91061	GO:0006979	response to oxidative stress	0.00441819635087992	64	0.00441819635087992	+1
GSE91061	GO:0034340	response to type I interferon	0.00444132893298166	23	0.00444132893298166	+1
GSE91061	GO:0072665	protein localization to vacuole	0.00444132893298166	23	0.00444132893298166	+1
GSE91061	GO:0032984	protein-containing complex disassembly	0.00446042568506096	46	0.00446042568506096	+1
GSE91061	GO:1904263	positive regulation of TORC1 signaling	0.00455361841414809	17	0.00455361841414809	+1
GSE91061	GO:0019083	viral transcription	0.00455361841414809	17	0.00455361841414809	+1
GSE91061	GO:0071357	cellular response to type I interferon	0.00459147617549375	22	0.00459147617549375	+1
GSE91061	GO:0050730	regulation of peptidyl-tyrosine phosphorylation	0.00461180485933124	42	0.00461180485933124	+1
GSE91061	GO:1990845	adaptive thermogenesis	0.00476377792012688	35	0.00476377792012688	+1
