query	GO.ID	Description	p.Val	Genes	FDR	Phenotype
GSE91061	HP:0004446	Stomatocytosis	0.00376341447147914	8	0.00376341447147914	+1
GSE91061	HP:0001923	Reticulocytosis	0.00852943783741049	15	0.00852943783741049	+1
GSE91061	HP:0025143	Chills	0.00859139077545741	9	0.00859139077545741	+1
GSE91061	HP:0001878	Hemolytic anemia	0.0103061893390276	31	0.0103061893390276	+1
GSE91061	HP:0011895	Anemia due to reduced life span of red cells	0.0154210165463811	31	0.0154210165463811	+1
GSE91061	HP:0004447	Poikilocytosis	0.0395674609752614	16	0.0395674609752614	+1
GSE91061	HPA:0130201	colon; endothelial cells[≥Low]	9.36090108937843e-05	502	9.36090108937843e-05	+1
GSE91061	HPA:0040082	bone marrow; hematopoietic cells[≥Medium]	0.000137829073170509	392	0.000137829073170509	+1
GSE91061	HPA:0100202	cerebral cortex; endothelial cells[≥Medium]	0.000478711872904304	246	0.000478711872904304	+1
GSE91061	HPA:0490691	smooth muscle; smooth muscle cells[≥Low]	0.000644121634037645	480	0.000644121634037645	+1
GSE91061	HPA:0490000	smooth muscle	0.000644121634037645	480	0.000644121634037645	+1
GSE91061	HPA:0040000	bone marrow	0.00170123946085138	555	0.00170123946085138	+1
GSE91061	HPA:0040081	bone marrow; hematopoietic cells[≥Low]	0.00170123946085138	555	0.00170123946085138	+1
GSE91061	HPA:0490692	smooth muscle; smooth muscle cells[≥Medium]	0.00661022862482882	291	0.00661022862482882	+1
GSE91061	HPA:0590051	thyroid gland; glandular cells[≥Low]	0.0105521988065222	596	0.0105521988065222	+1
GSE91061	HPA:0590000	thyroid gland	0.0105521988065222	596	0.0105521988065222	+1
GSE91061	HPA:0380000	placenta	0.0141627590373912	623	0.0141627590373912	+1
GSE91061	HPA:0180051	epididymis; glandular cells[≥Low]	0.0142865280828615	610	0.0142865280828615	+1
GSE91061	HPA:0180000	epididymis	0.0142865280828615	610	0.0142865280828615	+1
GSE91061	HPA:0210853	fallopian tube; ciliated cells (cell body)[High]	0.0333777717646972	31	0.0333777717646972	+1
GSE91061	HPA:0130000	colon	0.0344086864081766	679	0.0344086864081766	+1
GSE91061	HPA:0300000	lung	0.0376163214321235	610	0.0376163214321235	+1
GSE91061	HPA:0100000	cerebral cortex	0.0388882454209775	662	0.0388882454209775	+1
GSE91061	MIRNA:hsa-miR-20b-5p	hsa-miR-20b-5p	3.19125295439882e-06	123	3.19125295439882e-06	+1
GSE91061	MIRNA:hsa-miR-519d-3p	hsa-miR-519d-3p	1.05375423745141e-05	120	1.05375423745141e-05	+1
GSE91061	MIRNA:hsa-miR-93-5p	hsa-miR-93-5p	1.49830519318457e-05	151	1.49830519318457e-05	+1
GSE91061	MIRNA:hsa-miR-17-5p	hsa-miR-17-5p	3.53557297960064e-05	146	3.53557297960064e-05	+1
GSE91061	MIRNA:hsa-miR-21-5p	hsa-miR-21-5p	0.000124674768770772	89	0.000124674768770772	+1
GSE91061	MIRNA:hsa-miR-19b-3p	hsa-miR-19b-3p	0.000439219034223896	95	0.000439219034223896	+1
GSE91061	MIRNA:hsa-miR-20a-5p	hsa-miR-20a-5p	0.000837801606093006	129	0.000837801606093006	+1
GSE91061	MIRNA:hsa-miR-106b-5p	hsa-miR-106b-5p	0.000902886223582872	131	0.000902886223582872	+1
GSE91061	MIRNA:hsa-miR-195-5p	hsa-miR-195-5p	0.00374125445116881	84	0.00374125445116881	+1
GSE91061	MIRNA:hsa-miR-32-5p	hsa-miR-32-5p	0.00819137905271416	75	0.00819137905271416	+1
GSE91061	MIRNA:hsa-miR-92b-3p	hsa-miR-92b-3p	0.0117437026019074	89	0.0117437026019074	+1
GSE91061	MIRNA:hsa-miR-19a-3p	hsa-miR-19a-3p	0.0119311236479884	75	0.0119311236479884	+1
GSE91061	MIRNA:hsa-miR-92a-3p	hsa-miR-92a-3p	0.0145090996516693	155	0.0145090996516693	+1
GSE91061	MIRNA:hsa-miR-192-5p	hsa-miR-192-5p	0.0223457763159861	115	0.0223457763159861	+1
GSE91061	MIRNA:hsa-miR-30b-5p	hsa-miR-30b-5p	0.0318216200417525	57	0.0318216200417525	+1
GSE91061	MIRNA:hsa-miR-15a-5p	hsa-miR-15a-5p	0.0325444421825932	88	0.0325444421825932	+1
GSE91061	MIRNA:hsa-miR-130b-3p	hsa-miR-130b-3p	0.0364419890227197	73	0.0364419890227197	+1
GSE91061	REAC:R-HSA-162582	Signal Transduction	6.3123721674984e-05	248	6.3123721674984e-05	+1
GSE91061	REAC:R-HSA-9012999	RHO GTPase cycle	0.00174040585435411	60	0.00174040585435411	+1
GSE91061	REAC:R-HSA-9013149	RAC1 GTPase cycle	0.00185145702606886	32	0.00185145702606886	+1
GSE91061	REAC:R-HSA-9013404	RAC2 GTPase cycle	0.00807246051409071	19	0.00807246051409071	+1
